start,end,N,SS,ZngE,bsfs,FayH,FulD,TajD,FerL,Colless,Omega,btree,path
0,100001.0,50,441,0.2155183514724774,-2.2928305310472004,-0.1290017942772059,0.4361577574984553,-0.7155174999203109,-0.6675793704758025,0.1361275693072928,-0.2990532659217261,-0.581323437579191,3080069
0,100001.0,50,391,0.5883678395209601,-0.4620167195545379,-0.093856720797039,-0.1856912771205047,-0.1016807797747311,-0.7311707802255842,0.1550160294002658,-0.6286073138761673,-0.6430050077545431,3080070
0,100001.0,50,456,-0.2408032119775032,0.0410754707117865,0.0165578184939065,0.1185718272216264,-0.1142880383665509,0.2072705134177805,0.1177309633530831,0.1021901946606963,0.2874817388115851,3080071
0,100001.0,50,417,0.3036150715666319,0.6936044262860064,0.0122286906863639,-0.2018446910849095,0.3815050202699036,-0.1215928677169801,0.1178038379530916,0.162500740600243,0.3086667532197821,3080072
0,100001.0,50,390,-0.0051307304869406,0.0631561754216081,0.0116474668439123,0.012072237586643,0.0783858648450059,0.0520084339633563,0.1223498601894745,0.428293561825013,0.1687872489602603,3080073
0,100001.0,50,387,0.3700102094037282,-1.2206248711800434,-0.0809520292482969,1.414751573346306,-0.220788988928802,-0.552167373871707,0.147793140925009,0.1853434123972167,-0.5414791493743761,3080074
0,100001.0,50,487,-0.0647929287883342,-0.2240941911178835,-0.0130900103963809,0.0535313580151619,-0.156458141379665,-0.0184002385487886,0.123242377308066,0.0037186892545202,0.1371304680462269,3080075
0,100001.0,50,433,0.549959116194097,0.0421996842900384,-0.0518548002333371,-0.6924317101638349,0.1608389111672196,-0.5325452561731853,0.1315877999551469,-0.3857649616325704,-0.2166792132730897,3080076
0,100001.0,50,415,-0.2818515002438889,0.3167780791003039,0.027854815624356,0.3126728806164047,-0.0734478864218276,0.278264793752203,0.1297703147192943,-0.0935811303231079,-0.0363299710861253,3080077
0,100001.0,50,506,0.3213270225746955,0.3247808479700376,-0.0021686211108565,-1.2442665516731046,0.2949576095041809,-0.1923856829914865,0.1168098818474758,0.3660784669635157,0.3986688196608616,3080078
0,100001.0,50,372,-0.2239461298792034,-1.167104905589118,-0.0249320140034843,1.0868517783819198,-0.395455879392187,0.0227948591814557,0.139375276737914,-0.6298461988281369,-0.5014769122446704,3080079
0,100001.0,50,409,-0.0078918713798895,0.8117099733946878,0.0384861684715477,-0.5034625605773422,0.2678892401457701,0.1668061414611859,0.1057132227891156,0.4565032410745623,0.6108126777382493,3080080
0,100001.0,50,400,1.0261569102396386,0.4230173305362906,-0.026139745378951,-1.1439933391298145,0.8068145660835686,-0.6955636832350516,0.0998233547562671,0.726728152701114,0.8173982769352027,3080081
0,100001.0,50,409,0.6460660454282143,-0.0755284222141234,-0.0615894294420242,-0.4672551054719343,0.1846859861688548,-0.628262970445029,0.1225569592916531,-0.0161557449594628,0.072573256929561,3080082
0,100001.0,50,434,-0.1746402286442283,0.0736244132131984,0.0194989287712308,0.6327940369550262,-0.0293499926781897,0.1819123998932841,0.133567577974586,-0.0937237122359677,-0.177388572705655,3080083
0,100001.0,50,452,0.5071953137115905,-0.1697125173284279,-0.0654135228412691,-0.0151515175240325,0.0219928925588437,-0.5655371076401846,0.1429385151189662,-0.3787600613724188,-0.2736010892052641,3080084
0,100001.0,50,319,-0.0936374872956456,-2.496531011690238,-0.1067488259925733,0.8387148973918138,-0.8535991354670236,-0.3947082898590319,0.197177110280732,-0.7584790888383555,-1.326391976189756,3080085
0,100001.0,50,512,-0.0086220942186441,0.3925292185102652,0.0260611135532691,-0.7181415648866784,0.1785248993291515,0.1151782462126844,0.1214809584548105,0.175049821090619,0.1997048117723341,3080086
0,100001.0,50,351,0.0348681106779622,0.0664075974022878,-0.0099986613978975,-0.4220520761477958,-0.0376701291213429,-0.0619515556595744,0.1277045540438397,0.3771642518594025,-0.0167365097109291,3080087
0,100001.0,50,382,0.0340362697546683,-0.2188109657685475,-0.0238364495432361,0.8174657829725134,-0.1375770181341508,-0.1198273432661094,0.1610900174023097,-0.1494610325854489,-0.8990404900788851,3080088
0,100001.0,50,451,0.2815761147132786,-0.6082592894864621,-0.0757489216817178,-0.2378650005848963,-0.270290506830376,-0.4805111415384264,0.118879946344735,0.2797032732612521,0.2631144853240013,3080089
0,100001.0,50,498,-0.2857908540832138,-0.6008687679873358,-0.0301234317995157,0.2474994933261149,-0.4921515982631488,0.0355515092669893,0.1678746264861084,-0.5213987314906817,-0.7563281801049423,3080090
0,100001.0,50,392,0.134295285680711,-3.346269939317107,-0.1129503790545406,1.5814569857547456,-0.6782719639061947,-0.5526161205395235,0.1662308673469387,-1.0827573662792471,-1.229060647483357,3080091
0,100001.0,50,474,0.6010870061943601,-1.36399191953394,-0.1190640902327544,1.271023787533905,-0.2720816402588723,-0.8459942944680201,0.136800638622796,-0.1847296195509924,-0.2009705592061402,3080092
0,100001.0,50,416,-0.0987431167264511,-1.5079297590623957,-0.0406060392970222,1.4788763718213762,-0.3863446815137146,-0.114968123862561,0.1585580660835762,-0.3928081578457745,-0.7019220689608134,3080093
0,100001.0,50,349,0.5609405215921798,-0.0781971037764707,-0.0539774128875234,-0.2360634900765527,0.1582559416967593,-0.5470993510316915,0.125609783387039,-0.0130057018858934,-0.1743117079039105,3080094
0,100001.0,50,465,0.3899365544964215,-0.0756580609127819,-0.0479195198816897,-0.7442354798657803,0.0337261313051985,-0.4248458400308057,0.1264809294504318,-0.1513265605568476,0.0719989903812698,3080095
0,100001.0,50,377,-0.6190242737488352,-0.6548210740115964,0.0336941334200534,2.206705673497084,-0.3589138027503175,0.4950703306395766,0.1172977861664897,0.3959636295909188,0.2353865727165083,3080096
0,100001.0,50,412,0.0393849841521512,-0.4235967432655212,-0.0294759372823554,-0.1283872647088139,-0.1729009203292058,-0.1467864437883249,0.1294006303086206,0.0703100188073265,-0.1266664276991411,3080097
0,100001.0,50,398,0.2597949840888843,-0.156786672354163,-0.0388807858023361,0.0200865085465585,-0.0266510582233996,-0.3120964420547554,0.1423805786050684,-0.1053829477818425,-0.3022947739128725,3080098
0,100001.0,50,362,0.3066986894412234,-1.519423871404736,-0.0870352692950368,0.7987607086965862,-0.3250963567431162,-0.5412791570745723,0.144234380868912,-0.0179948735808341,-0.4296354100779115,3080099
0,100001.0,50,413,0.2570478517381807,-1.0528770374317031,-0.0474511176407144,1.1548734108691805,-0.0908514769307537,-0.34676407173776,0.1338737949167397,-0.4561678404245086,-0.4176071552539368,3080100
0,100001.0,50,411,0.9772899196597544,0.0166120197508953,-0.0850771104448316,-1.1295950182391656,0.3372012271370617,-0.9162733525651918,0.1472789115646258,-0.2624322148312518,-0.2869808919011716,3080101
0,100001.0,50,519,-0.1009912868825496,0.7812165584837206,0.0505078234193799,-0.0672479772838748,0.2645969494640565,0.2713111928699048,0.114176776701464,0.0557673237170949,0.1952832000420465,3080102
0,100001.0,50,379,-0.2842245170368348,-1.5041811010434576,-0.0473823753856667,1.3966933651474158,-0.614488985280749,-0.0374129849351507,0.1468480030048829,-0.0266547319568912,-0.3148612402400561,3080103
0,100001.0,50,515,0.962256014958532,-0.2618253515380984,-0.0998538474675423,-0.9347205532381376,0.213737136278098,-0.9711390929781448,0.1433264562655663,-0.460855266156104,-0.590109567234226,3080104
0,100001.0,50,476,0.5619359761296346,-0.0252116337522194,-0.0422285157880341,-0.087077053806319,0.2406758963461225,-0.4989280211958587,0.1317581794622611,-0.2890306235723239,-0.279977113883003,3080105
0,100001.0,50,485,0.8903973233679668,-0.2649560759774279,-0.0921266560310435,-0.543933324805064,0.2004194434981631,-0.8972199007065337,0.1326017844323659,-0.3285607078928039,-0.2255782929789359,3080106
0,100001.0,50,377,0.1695983694057746,0.1425686863566293,-0.0074089466467386,-0.8163172875042046,0.1113733844188627,-0.1279625712714366,0.1199992950548094,0.3773199639940002,0.1535704977341261,3080107
0,100001.0,50,399,-0.2184803892124183,0.7546579803686253,0.0432269571359887,0.160225054402976,0.0977908468067927,0.3068558808003138,0.1239386265455087,0.6243695161359203,-0.0137639315902888,3080108
0,100001.0,50,478,0.7430351839775508,-1.089255530408983,-0.1395623110206806,-0.038481307403699,-0.2818427938823345,-1.0136375557477584,0.1473419316965364,-0.3225395414372749,-0.2701599494947144,3080109
0,100001.0,50,444,-0.0904625401012306,-0.0099077454069606,-0.0012777175821807,-0.756959906461387,-0.0966769920809691,0.04619705808292,0.1231663056283966,0.35790462433158,0.1259141198805893,3080110
0,100001.0,50,393,0.0959538790543566,-0.7335396862681527,-0.0457525396651449,-0.0508104371909168,-0.2344960754900636,-0.2475608637131991,0.1092629619415333,0.062800343784813,0.4170347405862413,3080111
0,100001.0,50,391,0.3746167321540818,-0.6289569660121962,-0.0572849045026654,0.1929432307844714,-0.0470337748787312,-0.455113818562733,0.1252174165120593,0.0360413484232365,-0.0894552020556181,3080112
0,100001.0,50,391,-0.0752176878269604,0.0587350382705985,0.0060118054182531,-0.072100924749012,-0.0298484045607582,0.0682441712564217,0.1284322018963025,0.1587400675337447,0.1264885352207309,3080113
0,100001.0,50,438,0.0769179235668984,0.1335289193983992,0.0098068157171162,0.6984498097895596,0.1446734490320868,-0.0024672866389377,0.1262917735400171,0.0770030952268445,-0.1800943348366129,3080114
0,100001.0,50,416,0.2532198127014796,-1.6175856923361216,-0.0968553888150285,0.731235997290062,-0.4483356210229585,-0.5530060790850342,0.1568597219107423,-0.3523977468168152,-0.7609052222379676,3080115
0,100001.0,50,401,-0.0857517430748059,-0.0075847626660083,-0.0004295214837626,0.1430168915506193,-0.0861304438774895,0.0471056136775346,0.1461425479282622,-0.1028001094617842,-0.267643880018991,3080116
0,100001.0,50,348,0.1779349484948976,-0.473994291267801,-0.0321379749497858,0.4953440712296468,-0.057153612044935,-0.2366888316662805,0.1251433157532676,0.1230831384907066,0.0049602707745042,3080117
0,100001.0,50,400,0.0847608624801308,-0.0926942306159032,-0.0052769188830246,0.9659723038815003,0.0443260151332713,-0.0705973141392189,0.1252136980446629,-0.000878363349833,-0.0094561580691323,3080118
0,100001.0,50,438,0.3501361711445367,-0.4508592951774663,-0.0619093790946885,0.5293293366324228,-0.1046308370308979,-0.4610576328805558,0.1650951519848445,0.0377792351474673,-0.6603220370394344,3080119
0,100001.0,50,457,0.0368754984540421,0.0742105738252047,0.0223661574639495,0.6623434163254843,0.1959165371444443,0.073453027198595,0.1094880057286072,0.4420098760672155,0.4303977025111716,3080120
0,100001.0,50,405,0.2374795484429317,0.8164540645357875,0.0191290025303621,0.0359816088987161,0.3669272978103552,-0.0548070085160064,0.1128603375051678,0.4555345859141639,0.444822307783866,3080121
0,100001.0,50,430,-0.1692913680114395,-0.2082544335066539,0.0100837128023301,-0.2953173408473913,-0.0916284915579018,0.1391147853533226,0.1209932342502218,0.2868023066845128,0.1732682154028587,3080122
0,100001.0,50,445,0.0137574551087437,0.0159734245286089,-0.0057899128611109,-0.596193443763379,-0.0281658610019632,-0.0322951893491696,0.1442716110834577,-0.1256575303623655,-0.2800771707004194,3080123
0,100001.0,50,395,-0.2715358371633227,0.2597636263317694,0.0295148584882256,-0.2171466235902387,-0.0517952853745525,0.2793005206324854,0.1153755034352049,0.2720650944711241,0.3771277770258316,3080124
0,100001.0,50,424,0.1342659586178781,0.2808193373437265,0.0146628609648241,-1.0913053899870993,0.2349687590762573,-0.0147099165653536,0.1105353599773242,0.2562911223182096,0.3300216697384934,3080125
0,100001.0,50,391,0.5883678395209601,-0.6813339921993035,-0.0920341763383444,0.4958508371084535,-0.0886372073391476,-0.723490397985228,0.1557759749862678,-0.3733428874403341,-0.6881472391188087,3080126
0,100001.0,50,437,0.4166236868112698,-0.8366949646423301,-0.0974505277207281,0.3007611437672663,-0.2948456102784061,-0.6490090596425002,0.1456193942545171,-0.35602258443678,-0.3055329564509795,3080127
0,100001.0,50,459,0.2248842820916741,-0.0353264233858506,-0.020370581802793,-0.1620075196306999,0.0715526760147089,-0.2143045647375299,0.1145673323092678,0.3825272626222735,0.5071872098317457,3080128
0,100001.0,50,421,-0.4086946251423861,0.8825996610631779,0.0702357069026535,0.7186880180503948,0.1073026791877105,0.5294465008770334,0.1153802303044122,0.3375428768873796,0.3576512986665573,3080129
0,100001.0,50,470,0.5758870097696337,-1.5553053310889815,-0.1499364031884745,-0.8975392663965123,-0.5175907911270673,-0.9620375515865556,0.1422415320294784,-0.3362168913566926,-0.5823551008979683,3080130
0,100001.0,50,451,0.3696024972269044,-0.0843409004679721,-0.0213837027105847,1.1091747439802273,0.2043448811152482,-0.3010987307991511,0.1490798631591365,0.1208065242726674,-0.6981211457920052,3080131
0,100001.0,50,521,0.5536876213213731,0.1034844477435,-0.0325898866624201,-0.2504150326115336,0.3012131642962332,-0.4535966266127464,0.1335644305569117,-0.1749656758892656,-0.4282790634129825,3080132
0,100001.0,50,466,0.2885136563982663,0.2599999705831815,-0.0048331050466164,-0.7497156928660315,0.2443767734777928,-0.1849506109592594,0.1323775320183939,0.2247522960101429,0.038220212209698,3080133
0,100001.0,50,426,0.6125383679601022,0.2338703223758771,-0.0407536463904932,-0.3019317072001777,0.3010433240304273,-0.5213485232355042,0.134867788923479,0.0159648915173785,-0.2995725853791535,3080134
0,100001.0,50,359,-0.1958357020949596,-0.4690524566114198,-0.0099731318042759,0.1734363650586017,-0.2612512522550758,0.0697774517827596,0.1509874917709019,0.0801127841175731,-0.6652182689213986,3080135
0,100001.0,50,373,0.221139101343207,0.6006863590130246,0.0215509483536716,0.7577133803188681,0.3685432283340994,-0.0354241598755485,0.1231655583581747,0.4415192311179484,0.1715119118496301,3080136
0,100001.0,50,525,-0.3405427380636673,-0.510440407927987,-0.0083023840397446,0.5455109601484259,-0.388504064717269,0.1590174377248856,0.1642464678178964,-0.3110633317736467,-0.6880923664455227,3080137
0,100001.0,50,407,0.7870361769513771,-0.7848827087559368,-0.1318917159458123,-1.0355114634939937,-0.1820405309997934,-1.0051156286893224,0.1314741805813234,0.0032573068489162,-0.1513442765253831,3080138
