start,end,N,SS,TajD,FayH,bsfs,FulD,FerL,ZngE,btree,Colless,Omega,path
0,100001.0,50,420,0.1527034816023307,-0.0210743027390513,-0.0848591496204067,-0.5413099798417808,-0.2677965911352033,0.313620907944328,0.259380514825541,0.1117678778828604,0.152789239902546,3000140
0,100001.0,50,411,-0.2910559570727531,0.0427604097696449,-0.0620367309530897,0.7440873935856016,0.5321446247701427,-0.6167495904030846,0.6845322600227575,0.1062169312169312,0.6091710205342461,3000141
0,100001.0,50,474,0.5117106490535692,0.001702543829462,0.3441426859504515,-1.1054193224442197,-0.2873962678331292,0.5166085988532938,0.4042021385719829,0.1136046002559439,0.5444743188546939,3000142
0,100001.0,50,381,0.281183735422234,0.009423121028439,0.5200602146335254,-0.3372862604462001,-0.0861437651346104,0.2205680038281619,0.4365286883934394,0.1147462231645905,0.1522558810566354,3000143
0,100001.0,50,514,0.7576475518840338,-0.001412276540952,0.6366416297243124,-0.6993368851062597,-0.4590457070234803,0.7946419562898301,0.6205402491415848,0.1054072313857049,0.4274673610994329,3000144
0,100001.0,50,491,0.1764020215265042,-0.0041535449092057,0.1985923543706615,-0.8795038570983948,-0.1391896875924151,0.2133027171402069,0.4127546368902576,0.114681449502878,0.3232693375596545,3000145
0,100001.0,50,514,-0.2454274779139544,0.0182282204704271,-0.1271676708408446,0.108398142997297,0.2990807049913318,-0.3892876468636221,0.2875018310531555,0.1153783431180691,0.388268606562305,3000146
0,100001.0,50,499,0.0565375524933652,0.059692963858321,0.5008390367635911,0.2106921458886065,0.4715851568501062,-0.3842851164010044,0.377837934511831,0.1163791707159054,0.4182757656550742,3000147
0,100001.0,50,421,-0.643200969589049,-0.1306291099714154,-1.6245527933926258,-0.1960349734366633,-0.7233097328952125,0.3018440043399908,-0.0006880697874968,0.1257092698830684,0.0446768711216105,3000148
0,100001.0,50,422,-0.1913404760622227,0.0540962758683697,0.3205008441274034,0.4986014057848774,0.5692385708568228,-0.5978314768188064,-0.1244946492282493,0.1226424432206745,-0.0088401199592658,3000149
0,100001.0,50,431,0.0273698843672009,0.0065579931506377,0.241560485470577,0.4538689469106395,0.0392287268126437,-0.0202498368139844,0.0905624852574679,0.1249534060199422,0.197192668671201,3000150
0,100001.0,50,375,1.016974089955902,0.0180853829544534,1.223329270001809,-1.0793730760326257,-0.4462706679776226,0.9156893559504078,0.3586478016247933,0.1135014515360284,0.239744544651337,3000151
0,100001.0,50,440,0.1633829310072801,0.0046738789335295,0.1802785959778407,0.3099421512552596,-0.0568350342298763,0.1342529479652735,0.5266536767066867,0.1038688202553748,0.3481599897446791,3000152
0,100001.0,50,487,0.1863433180512946,-0.0288770621297281,0.1258654207722441,0.1448473455049259,-0.3541112844119664,0.4068934011850781,0.0334607412589534,0.1233797573083287,-0.0800328445838372,3000153
0,100001.0,50,551,0.4261647535277224,0.0121442062926419,0.4849490205822139,-1.0085683981176126,-0.1487452390224691,0.3511272406055199,0.4200108795665601,0.1162631719354408,0.501961017083964,3000154
0,100001.0,50,495,0.4073637098400969,0.0737907288676828,1.0776390015579116,-0.7493133415987602,0.3838025942300566,-0.1258145223166411,1.1151850751167551,0.0955215419501133,0.741310073548635,3000155
0,100001.0,50,429,0.6989341617453504,0.0165305398311506,1.1020523084047922,-0.5300334214262563,-0.2723505058098054,0.5998263715540308,0.6318024676338463,0.1041348782503655,0.4443608348140659,3000156
0,100001.0,50,371,0.2551930941972398,0.0440355538814808,0.7006482698500004,-0.3773256317595548,0.2206139517562269,-0.0617154915835755,0.2230625945346327,0.1188513867085295,0.2641421396106773,3000157
0,100001.0,50,432,-0.1634991694958569,0.019855078896385,-0.1827369331825736,0.925278388584886,0.2639651276255129,-0.3158769728346263,-0.1374904416215817,0.1304506802721088,-0.0250092077285456,3000158
0,100001.0,50,523,0.4439290713067946,0.0513283693572361,1.0140079018297732,-0.31877331271328,0.1724516256470823,0.0785302849519628,0.6272988717924166,0.1072980287005313,0.5946803710426632,3000159
0,100001.0,50,466,-0.371923690300537,0.0108762978635252,-0.1829271848850019,-0.1772642321342326,0.3112347181938099,-0.46518426876291,0.3734770467740371,0.1183596554199569,0.201390300788501,3000160
0,100001.0,50,403,0.0452635637818041,0.0594319772339089,0.6019625607661567,-0.0577371509336446,0.4744955409259616,-0.3925384687225869,0.4688058648508382,0.1112951028364562,0.4891328256398232,3000161
0,100001.0,50,448,-0.4573602567791512,0.0013642844012385,-0.3701343570598847,-0.217395970801371,0.2811395687544046,-0.4828598313568226,-0.612403697777325,0.1574312714776632,-0.1709734424374472,3000162
0,100001.0,50,567,0.2408676404420581,-0.0255137410486645,0.1063528286015877,-0.2883785591416717,-0.3583944370015299,0.439098229278182,0.2604758801751778,0.1159685335321343,0.2009215846957283,3000163
0,100001.0,50,420,-0.1765124610339253,0.0071239344627239,-0.2081341187916516,-0.188660863254326,0.1641117054863165,-0.2350275223915548,0.0971144204938755,0.1237770881548495,0.1953545669520598,3000164
0,100001.0,50,453,0.2358232967969173,0.0382773131246707,0.4815443767954365,0.2392946035114741,0.184321094804828,-0.039707381357199,0.2146289812127296,0.1136983427732326,0.1530224347146922,3000165
0,100001.0,50,439,0.4505452120568602,0.0405993229598301,0.7642526166479151,-1.1329973827276076,0.0772531825609487,0.1650820353860398,0.6591307271515223,0.0996906300208525,0.5055647659549315,3000166
0,100001.0,50,455,0.2352566848351069,-6.679258964128323e-05,0.54914331057736,0.0935020331300459,-0.1392663913104904,0.2437087041092665,-0.208075771258385,0.1238559059987631,-0.003793389038967,3000167
0,100001.0,50,453,0.082818777762979,-0.0404763019020374,-0.0575331227193085,-0.7420171023344646,-0.3907551289097044,0.3853994135955934,0.258966119853815,0.1183390022675736,0.2621710320726317,3000168
0,100001.0,50,427,0.3339489935240337,0.0336194456364616,0.7258901639058867,-0.9333635442226628,0.0869652452511794,0.0962743384717567,0.5289252062856941,0.1114764087453163,0.3378332229904316,3000169
0,100001.0,50,458,0.158427315969003,-0.017701939001948,0.0070106977568349,-0.4787207142530891,-0.242973156012115,0.2949276086012952,0.113830787594942,0.1278850826044703,0.0629517811800337,3000170
0,100001.0,50,444,0.3192312358475846,-0.0025402242407641,0.3578121486193127,0.0105416865361896,-0.2096277003684026,0.3487560326749656,0.2597155646491912,0.1165276612928276,0.3284412229447205,3000171
0,100001.0,50,493,0.0124389860778082,-0.0384012510159234,-0.1010144444764826,0.0127826446884021,-0.3321212138714401,0.2976670308751669,0.253936864054089,0.1244239631336405,0.0715209033585718,3000172
0,100001.0,50,572,0.1914871787561685,0.0292390411132689,0.4470382204086391,-0.0553352521226204,0.1346730399535464,-0.0189410610793435,-0.0272088781393842,0.1393519849254255,0.4170005264624162,3000173
0,100001.0,50,451,-0.3309844031360179,-0.0785117320109215,-1.0916704319332269,0.9449016043991144,-0.4680675381849577,0.2392957262618521,-0.5038730581320724,0.1453004278634531,-0.1614966015641163,3000174
0,100001.0,50,325,-0.4593395588227322,0.0288131676908102,-0.7924758063178492,1.6270434958181583,0.5119947747946967,-0.685047476431155,0.5771002990259396,0.1088706759299464,0.5007209670813487,3000175
0,100001.0,50,424,-0.3234939811802141,-0.0090637348060672,-0.412510008887639,0.1663265788282191,0.1141249166293762,-0.2671420940937318,0.4350132406845438,0.116416616151411,0.3494655417456133,3000176
0,100001.0,50,433,-0.0525625295761223,0.016713015024822,0.1866564453269901,-0.0423965664259359,0.172067905676079,-0.1780016670550047,0.2712254166108129,0.1223395791064964,0.0568849026129692,3000177
0,100001.0,50,406,-0.2982101293428546,-0.0664370457737085,-1.339666569532316,0.8301999891671926,-0.3846398073549488,0.1831852739739247,-0.1684051637822628,0.1274144372775016,-0.1005337086831931,3000178
0,100001.0,50,480,-0.1544702153672814,0.0088353066625517,-0.1566875605773667,0.5964354608865576,0.1658079207139424,-0.2252757059533223,0.0109247829283051,0.1287267458003609,-0.0608594963120646,3000179
0,100001.0,50,483,-0.2694794981902509,0.0181759339840449,-0.1566171541062706,0.357461343495737,0.3126337804666537,-0.4135102107574641,-0.1003806002461332,0.1397801895324603,-0.4005904338113801,3000180
0,100001.0,50,412,-0.1143318652083733,-0.0067460223535535,-0.1871434640028507,-0.2721690132519399,0.0104470520527957,-0.0681965052221485,0.3656658863183515,0.109376221753069,0.3090602276226846,3000181
0,100001.0,50,409,-0.1737825979277807,-0.0528286860933195,-0.6894449032039469,0.1844790864253949,-0.343211585355167,0.2111115383329761,-0.0890034456634831,0.1258230564953254,-0.0157486993797087,3000182
0,100001.0,50,534,0.0463551664834865,-0.1471179379056479,-0.5782397620044529,-0.1301866469816293,-1.272910368430934,1.1403533044056444,0.1320214229328875,0.1253198527117269,-0.0040822622692822,3000183
0,100001.0,50,524,0.3066630176924579,-0.0030798761265516,0.3623961114570151,-0.7772552054377148,-0.2070577456222351,0.3403098661536661,0.7870301132514297,0.1118281471004243,0.4115219320072141,3000184
0,100001.0,50,380,0.1334321470180195,0.010150102617647,0.1211441562972553,-0.1347495301195771,0.0069579004085047,0.0627414725404146,0.493644888234956,0.1111340489953206,0.1985558533708435,3000185
0,100001.0,50,513,0.3531277119244647,0.0197972863220488,0.6576677912643096,-0.9544018702845952,-0.0408556728368357,0.2185679537505731,0.364937290230815,0.110324646290441,0.0585446658119916,3000186
0,100001.0,50,377,0.0503520675066289,0.062004014198402,0.3854695255650353,0.0866635969507251,0.4926178908270524,-0.405748967738469,0.0230726268737618,0.1310223456471196,0.5008460984427551,3000187
0,100001.0,50,413,-0.1476110538986096,0.0471403917281955,0.2323757336174348,1.0831555338339836,0.4846233992323244,-0.5010323926615734,0.5133337030354127,0.1084994691518225,0.4461801427815342,3000188
0,100001.0,50,482,0.1955049727954138,-0.0367005673531974,0.2828657282245231,-0.2192679820586412,-0.4256204481562026,0.4743191817244266,0.0827794965443694,0.1208108243297318,-0.0931820473825519,3000189
0,100001.0,50,379,0.5254169328531523,0.0198102351856944,0.4536154761742112,-0.2045309318257401,-0.1424141648243479,0.3958726356207224,0.6768095821261502,0.0951267941731666,0.4816947517544801,3000190
0,100001.0,50,414,0.2558443832340218,0.0104249316482443,0.5127275487994206,-0.6444926770623347,-0.0627780251751837,0.1871501352492353,0.4743189142005725,0.10816427162581,0.3221289956185109,3000191
0,100001.0,50,456,-0.0915803549599115,-0.0365516064784985,-0.158314042924729,-0.3038812782114716,-0.2548092321466167,0.1760648097486186,0.3467010061113229,0.1096891534391534,0.2506758436428292,3000192
0,100001.0,50,461,0.4739062010446755,0.0081523989556119,0.6222843307779606,-0.6256405333469425,-0.2105472292457287,0.4296011303440723,0.5443235243891466,0.1157082624716553,0.5717750403567159,3000193
0,100001.0,50,429,-0.4391574698632912,-0.0351313329840119,-0.987764356963996,0.782086784918658,-0.0377402874422453,-0.1937858257217729,-0.0776075315177101,0.1290217617659308,0.1517826617621928,3000194
0,100001.0,50,539,0.157578086712457,0.0082807223607309,0.3295459865636156,-1.1226233026983443,-0.0229029397917976,0.1016658693321043,0.4116523050008555,0.1106904300181611,0.3703141163362156,3000195
0,100001.0,50,438,0.1726991274409837,-0.0206852881831941,-0.0395162323638221,-0.180976650627548,-0.2764432431660549,0.3315887183063682,-0.0830895209409983,0.1321716517294748,-0.0522692246843254,3000196
0,100001.0,50,499,0.1144789187018663,0.0208336698843539,0.3174352966566764,-0.0567015596152544,0.1086906487013447,-0.0360844120716284,1.0220976239868125,0.099281379218354,0.8811042747636283,3000197
0,100001.0,50,357,-0.3053479098928491,0.0063864418896613,-0.5980501294765646,0.8973688887066659,0.2333821494960418,-0.3619202778248677,-0.2061447904046489,0.1319309846843765,-0.249216003951915,3000198
0,100001.0,50,379,-0.1545733713806046,0.0340507911131526,-0.0421483145653766,0.420337086505247,0.3778249250252384,-0.4108689686804421,-0.024003273196645,0.1292193507837918,0.0088186946534594,3000199
0,100001.0,50,328,-0.0946364717847673,0.0685305477229099,0.3764321392697918,0.455225690877587,0.631362165855985,-0.6018545522395493,0.3140502686488848,0.1227242695639407,0.2023812940686061,3000200
0,100001.0,50,378,0.2427350796098455,0.0016172516933107,0.2855093294592309,0.743399670652468,-0.129261378366373,0.2385061730696244,0.1668119561749479,0.1243675595238095,0.1581288711475399,3000201
0,100001.0,50,301,-0.4656221115543626,0.0922315064657336,0.0902573954207357,0.6430362016752016,1.0469024320651077,-1.156430830656252,1.489471552403474,0.0948375727102435,0.9932068717163488,3000202
0,100001.0,50,333,0.1742239851196059,-0.0145976258161811,0.2230237184609063,0.2214595999537889,-0.2250996780602625,0.2869490437586417,0.1192707896740314,0.1165569064505234,0.2139584860981466,3000203
0,100001.0,50,364,-0.3248670606102852,-0.0443453187293629,-0.7760910754543161,0.816984020523604,-0.1821247297802854,-0.0079191550505089,-0.2226067244983331,0.138185521122029,0.0776158997388739,3000204
0,100001.0,50,331,-0.8407687245051709,-0.0306578291596818,-3.5747902678348407,2.699731197328383,0.2366500555918998,-0.640344979713953,-0.3242585804240785,0.135718761188686,-0.3412584909715002,3000205
0,100001.0,50,466,0.0118913843234501,-0.0293971621800945,-0.0126298404801615,-0.5588985392887651,-0.2554493132748277,0.2301238794712653,-0.0816397105547518,0.1371726772900941,0.0816217565864651,3000206
0,100001.0,50,454,0.1535028833037075,-0.0103310526473238,0.1045496337177093,-1.1066724088133653,-0.17777600742423,0.2352100587715683,0.1078476813381095,0.117394710693266,0.1297657115846366,3000207
0,100001.0,50,428,-0.2103050467426759,0.0299350322783588,-0.0544279933752052,0.4801085375299825,0.3765953477047623,-0.4387797388743081,0.4593126807237944,0.1129765859832305,0.3122085652282658,3000208
0,100001.0,50,470,0.2716775151220148,0.0540475113170529,0.6465381447044051,-0.6137362894422014,0.2965985982386802,-0.1195818374687873,0.4774118909730271,0.1089486870016823,0.4947648311722728,3000209
0,100001.0,50,541,0.113973003995602,0.0069145925637608,0.2726325681402008,0.048155215796404,-0.0087292982181972,0.0666624058415036,0.8001794670565995,0.1040530073415504,0.3989971557724184,3000210
0,100001.0,50,412,-0.4434746965161779,0.0656241251063787,-0.3457521829230085,1.8486117777591655,0.8148166938706133,-0.9432431265412768,-0.0012483890784792,0.1251230755460078,-0.0832165180655846,3000211
0,100001.0,50,459,-0.0225619097051913,-0.0096887165887607,-0.1899241185489967,0.3545553143401879,-0.0685593272986275,0.0484468773613588,0.1761008446834481,0.1247026417929134,0.1043617695444989,3000212
0,100001.0,50,433,-0.0787035776766024,0.0202771064230224,0.1530496976843134,0.2997271934361151,0.2175618620719621,-0.2313902676104394,0.3068944984375805,0.1206905601746871,0.185461265850985,3000213
0,100001.0,50,508,-0.0203547694630009,0.0438129702066489,0.4388521588145349,-0.3475792507466639,0.3827104777394978,-0.3461442161781858,0.5068260045136014,0.1121273394150286,0.3233134200851551,3000214
0,100001.0,50,538,0.6297984796814026,-0.0206524634138982,0.2853265891459409,-0.4569674331382186,-0.546631917346702,0.8054550596837705,0.4324549163357781,0.1065827773417059,0.248771001857813,3000215
0,100001.0,50,388,-0.5067474561412798,-0.0555087263650242,-1.0971780166646483,0.2580202587379453,-0.1694130620727498,-0.1130192228671292,0.3374379336288933,0.1079577664399093,0.4002142036250835,3000216
0,100001.0,50,470,-0.2929681356256327,-0.069199206301456,-0.691111779432753,-0.1722649919577181,-0.4121062618473294,0.2098507743809913,-0.0821017131362964,0.1297021283761029,-0.0530120855880016,3000217
0,100001.0,50,371,-0.2921388016986523,-0.0090310666633096,-0.5380706570943468,0.0215805869889386,0.0958880042912788,-0.2347072917364195,-0.1149886699200049,0.1265239862178637,-0.1656415328923922,3000218
0,100001.0,50,380,0.0919043701219204,0.0403426583025393,0.3488531095900805,0.2158199494206177,0.2857493044472506,-0.2030170040904702,0.4839998495700713,0.1079931972789115,0.3913323544713853,3000219
0,100001.0,50,338,-0.1887531648914797,0.0533080355037582,0.2278759160916847,-0.0491982734838831,0.5590973323902337,-0.5870899379949722,0.263957750199235,0.1146995464852607,0.0549664948697115,3000220
0,100001.0,50,458,-0.5108911035417564,-0.003199767399769,-0.7239273011195376,0.0066084344983487,0.2741907609825456,-0.504502467009062,-0.2283991768808272,0.1347316704459561,-0.023704604781223,3000221
0,100001.0,50,357,0.3415479524424906,-0.0241454810406159,0.3148225431494634,-0.263058289688928,-0.4041171527876501,0.5301921782927045,0.5094371185952098,0.1023903426401235,0.4194523226982825,3000222
0,100001.0,50,409,-0.120313792796612,0.0507313922096523,0.2009734232552721,0.039649266003766,0.4987625125901443,-0.4993141565892462,0.8126650175871579,0.1005685856432125,0.4840550073480518,3000223
0,100001.0,50,461,-0.1139305187736255,0.0531041261708776,0.4081285036979186,0.0172771772708143,0.5158949159066104,-0.5112219546956867,0.3637196860569827,0.1147025883524141,0.2148492806438184,3000224
0,100001.0,50,455,-0.0724721398997168,-0.0074881914386735,-0.4120508652856403,0.4191761672986491,-0.0205335309127029,-0.0194589545103906,-0.2211393735517439,0.1339525553811268,0.20329998144046,3000225
0,100001.0,50,446,0.1332480121291927,0.0501448507402275,0.6699939531612671,0.0953898031878909,0.3449606298249805,-0.2335679207931042,0.2836398952610575,0.115713899196042,0.3490120251122011,3000226
0,100001.0,50,367,-0.457608104355269,-0.0211858888206254,-0.7034433319608431,0.4608864860853231,0.0909287735165513,-0.315672013487318,0.3361355893455758,0.1127619966905681,0.0436525988314545,3000227
0,100001.0,50,448,-0.3607319737554702,-0.0306549428720286,-0.775295193419383,0.940172521693828,-0.0462659308724303,-0.1458756547421573,-0.3570752882969833,0.1388105493453663,0.1932434703127317,3000228
0,100001.0,50,421,0.4105254529434519,0.0419922254037678,0.6959873574587969,-0.6885781226989248,0.1124589939527886,0.1134548478801538,0.7327925609943808,0.1078824553077044,0.5507037183711846,3000229
0,100001.0,50,492,0.1229836575369638,-0.0628558284025854,-0.1158018724200909,-1.065208036558922,-0.6041471769104885,0.5933847609507721,0.1857018339799862,0.1155517762660619,-0.1674480020204858,3000230
0,100001.0,50,454,0.3901271252068247,0.0358053905285937,0.9065005238573988,0.1009611644620286,0.0724739595138349,0.1381157822822963,0.1679734761554154,0.1277349882260596,0.4233878630428306,3000231
0,100001.0,50,440,0.1146764534605022,0.0621495428632548,0.6843887108541843,-0.2287976681109071,0.4571979343626856,-0.3415627772220609,0.1083874553253681,0.1261119832548403,-0.1688881041716461,3000232
0,100001.0,50,494,-0.3353362564056664,-0.0598466274032685,-0.7073796457700585,0.4262209382513302,-0.3083442783781148,0.0969094073623066,-0.2715121206770255,0.1361278602350031,-0.2230865696493267,3000233
0,100001.0,50,373,-0.0573575896806925,-0.0183998012834709,-0.3621850695000553,1.114817077832981,-0.1211927878083294,0.0766239867799288,-0.5390222394722823,0.1470556972789115,-0.305582355903684,3000234
0,100001.0,50,461,0.2241917139328968,0.0231094507681543,0.4730952023492978,-0.0148687082600734,0.0630774037576145,0.0605976997300645,0.4877682068023618,0.1111318122754719,0.1568545938835033,3000235
0,100001.0,50,360,-0.5864950427708439,-0.0757069477510206,-1.7047137658003095,0.7392354460881309,-0.2920779696863185,-0.0464400647124621,-0.1072429916704925,0.1281540985188401,-0.1568420649254283,3000236
0,100001.0,50,509,-0.0448140807573293,-0.0005770984014398,-0.0512351400845986,-0.4990223785857934,0.0215604531903015,-0.0420963403452877,0.2784830873533914,0.1148661299382138,0.1573893569329428,3000237
0,100001.0,50,469,0.3359518096710297,0.062521648174499,1.1632062441452586,0.4980045106930989,0.3303058664191269,-0.1159042969503551,0.4692249684608608,0.1129829290206648,0.27871176116644,3000238
0,100001.0,50,512,0.2203452208561572,0.0286790948489795,0.4450954151479577,0.3244113912133533,0.1126532625570144,0.0152333537592485,0.1874286594626056,0.1189662467857956,0.315646397965872,3000239
0,100001.0,50,448,-0.4466687786910324,-0.0457600585630897,-0.9307297647296926,1.0724660636932797,-0.1231873629708451,-0.1228518911225215,-0.7694306417551707,0.1577697568389057,-0.2738204523301463,3000240
0,100001.0,50,517,-0.3863110715847236,-0.0100766790537024,-0.7093209999303585,-0.2555252054481232,0.14269713973201,-0.3250650754359255,-0.0003410340914428,0.1250604507205726,-0.146182458725103,3000241
0,100001.0,50,436,-0.2705189948270092,-0.0447980385923699,-0.5759818346573711,0.0371722526191373,-0.2187849634508887,0.0520281831428631,-0.2907462161352551,0.1477400776261424,-0.1557545050480085,3000242
0,100001.0,50,556,0.0141714596136696,0.0854890890297081,0.6488912286525542,-0.2021534124803221,0.7157665724038365,-0.6204397653156646,0.7438215063739698,0.103073632886631,0.6992654840052551,3000243
0,100001.0,50,547,0.3038732789557104,-0.0269720508897996,0.0539697928010907,-0.5579552258181318,-0.407815248894175,0.515010091278389,0.3396806741437067,0.1097257084652042,0.0102789523330968,3000244
0,100001.0,50,462,-0.2824550183776257,-0.0491446145108356,-0.8303141759331619,-0.0540428041379457,-0.2487241292277615,0.0720492144348169,-0.0081243601990637,0.1303455302825976,0.0324346226991229,3000245
0,100001.0,50,352,0.2383724616309123,0.0686687915391338,0.6911649726806125,0.0741362712568159,0.437460835739592,-0.2604543398991981,0.5990189930024676,0.1126806972789115,0.478344216860642,3000246
0,100001.0,50,510,0.4133831295998477,-0.0245745394139379,0.5076371376930909,-0.6208017783939946,-0.451862691116231,0.6101665563397789,0.1912068882356007,0.1212479837295743,0.3843001307204545,3000247
0,100001.0,50,562,-0.184095199254386,-0.0705187237677456,-0.5982768429928113,-0.0768344859578951,-0.4887025121489667,0.3332943883449617,-0.1160907275471242,0.1324127477077787,0.0924943357165843,3000248
0,100001.0,50,444,-0.0196135668248859,0.0232651076422078,0.2310079979204319,0.0772809554925012,0.2080384929580695,-0.1925245481982636,0.6708477201120161,0.1072058453010834,0.5580338009439897,3000249
0,100001.0,50,432,-0.446617725156704,-0.033159545149002,-0.8661958797153351,0.5137851348559507,-0.0167152677242842,-0.2160877204443592,-0.2942904321043867,0.1349130561315435,-0.263236187796421,3000250
0,100001.0,50,542,0.1206378687210147,-0.0728927262621814,-0.3515365802243658,-0.3684814346297975,-0.6884616974975721,0.6662621393117716,0.118518202787926,0.1183758891684527,0.222258570689484,3000251
0,100001.0,50,497,0.0192285999726269,0.009028735156871,0.046447596502579,0.4037716275874389,0.0650255375153347,-0.0470730318328396,-0.3850605077981094,0.1462708869955749,-0.0805510963660015,3000252
0,100001.0,50,483,-0.0751716792844955,0.0444121956156297,0.3195808433261823,-0.1335692457967857,0.419856840874211,-0.4070315225660177,0.0631122327308783,0.1259615995931082,-0.0233472557974052,3000253
0,100001.0,50,411,-0.0557426243475077,-0.0394079410559602,-0.7192136423524123,0.563925623217836,-0.2995724609459759,0.2338098432655097,0.2301381506594736,0.1069512970023174,0.1280002701193317,3000254
0,100001.0,50,493,-0.2660472237214099,-0.0401819403799576,-0.8202086226215515,0.2232735436772337,-0.1828930558718108,0.0227487734422568,-0.7710888071682217,0.1548388199500905,-0.4630746151397229,3000255
0,100001.0,50,325,-0.1960395845003821,-0.058811292494446,-0.4801092150281429,0.4442361358510464,-0.3787688257957893,0.2308809495514163,-0.2954321854254572,0.1423479571469306,-0.2319497273475726,3000256
0,100001.0,50,517,0.3208129400618221,-0.0531719512995759,0.103534857063381,-0.2842063164429917,-0.6393101124524507,0.7266786862988823,-0.0297386685719872,0.1348652487815049,0.1420664165930873,3000257
0,100001.0,50,391,0.189326884872237,0.0209808554036451,0.4047295737145006,-1.132277546882948,0.0653503779478515,0.0404312322036266,1.062690085317,0.0942647499251272,0.8573021966120666,3000258
0,100001.0,50,437,0.4568443187889923,0.0588829610048329,0.815753731367493,0.1990580111068324,0.2278980111220606,0.0362597680516686,0.0682394006967598,0.1271099348830441,0.2492683355549771,3000259
0,100001.0,50,456,-0.1407361228950785,0.066275704615592,0.4216184792910056,0.2810537908497418,0.6429023558631215,-0.6364164497011418,0.5025995313898696,0.1071040288261423,0.48431464830472,3000260
0,100001.0,50,498,0.096925233781921,0.032896441839129,0.393702916757397,-0.3478958195907263,0.2210792249017946,-0.1437203264143685,0.3872502272971964,0.1128923650678545,0.1320299175618359,3000261
0,100001.0,50,443,-0.0979786562541388,0.0474586098798109,0.1458158376784045,0.6534448049159725,0.4585348144189337,-0.452631062698967,0.4898686229344536,0.1007090666954612,0.2677041238578857,3000262
0,100001.0,50,484,0.0924583749062544,0.0186685407539449,0.2945507228485704,-0.2626071369340621,0.1033150156601096,-0.0427712437993234,0.1129388129316542,0.1216074971655328,0.1758242044156027,3000263
0,100001.0,50,413,-0.3364486150227138,-0.0347358862205333,-0.6706755877356289,0.1149641938588251,-0.0948180231000438,-0.0906260390134509,0.0089594112041817,0.1294134910601408,-0.084149051440473,3000264
0,100001.0,50,392,-0.9128620120400384,-0.0919886496693616,-2.808371848795622,1.3170845764042776,-0.2378032707197738,-0.2626993347087046,-0.4394526783616076,0.1426276031885146,-0.4201440019518361,3000265
0,100001.0,50,443,-0.3723602928765864,0.017730280530106,-0.6195533348182737,0.9544455555391052,0.3692184535251651,-0.5161206290852313,0.0875378524688912,0.1266745733381071,0.0301238305709825,3000266
0,100001.0,50,475,0.2210127226415532,0.0404479457242571,0.5652408032135449,1.043002384840809,0.2115724488933372,-0.0712202281544205,-0.5410876996287599,0.141754710733851,0.0769373501887346,3000267
0,100001.0,50,433,-0.4511017992276721,-0.0145605221891472,-1.228708025246723,2.010345992746376,0.1429346557409439,-0.358368560823365,-0.2539293271353964,0.1373746867167919,-0.248170194154733,3000268
0,100001.0,50,463,0.3042399241442074,0.0785095103732295,0.9384682436253448,-0.1890719850220537,0.4840302014213297,-0.2670959091730179,0.8221297035327008,0.104609738632295,0.7958137141736542,3000269
0,100001.0,50,506,-0.07924010265522,-0.0516932546024795,-0.3018720733794655,0.1622040105215243,-0.3905970823597238,0.3015244551641007,0.2216799120079568,0.1156052333213987,0.3833653918887436,3000270
0,100001.0,50,441,-0.3304464828841413,-0.0104444973819735,-0.5136964213811432,0.5369437405201724,0.1065792137860896,-0.2641957128810079,0.092090445423208,0.1141350561963916,0.1776160063482841,3000271
0,100001.0,50,455,-0.0419518210404874,0.0275704967241549,0.250219679655738,-0.6881158888746032,0.257654034280688,-0.247583400102365,0.5473394156654511,0.1113353301519612,0.131718443626717,3000272
0,100001.0,50,513,0.3189388429223548,0.005074370928956,0.410944461978645,-1.1278236695706598,-0.1452666306159665,0.2924387179631303,0.5541747257596669,0.1140224934194783,0.474522750574976,3000273
0,100001.0,50,492,0.2148030541887935,0.0318774236193918,0.4509790245532929,-1.2761245450747107,0.1428818577954628,-0.0141739697500912,0.8526104182874621,0.0944689433562369,0.7215357295105358,3000274
0,100001.0,50,366,-0.1138338404642172,0.0332315828722813,0.2033901959957519,1.401054643426333,0.346748436158917,-0.3625660551510188,-0.2010248766820653,0.1319905869324474,-0.3754629524355254,3000275
0,100001.0,50,414,0.3744642508647766,-0.0370419519676663,0.3114507738959748,-1.467268346805445,-0.5330934948169455,0.6606734739039634,-0.0475356500061257,0.1250195480491047,-0.2874860203144176,3000276
0,100001.0,50,448,0.0430873135273445,0.0454057968677404,0.3874976938466281,-0.1512491998016454,0.3581087484829241,-0.2916928243331821,0.0982584035439725,0.1256256388565789,-0.0173732406322243,3000277
0,100001.0,50,430,0.1172629584658901,0.057902815024595,0.6461715058553712,-0.3297669943583156,0.4196568987543086,-0.307310973761206,0.6022276478108525,0.1042626728110599,0.4614551191609354,3000278
0,100001.0,50,535,0.1315748160196284,-0.0452663506398059,-0.0485294057915996,-0.8845657575880621,-0.4609133410721245,0.4723405602895016,0.1967890538783981,0.1208191609977324,-0.1033196990783671,3000279
0,100001.0,50,392,-0.1454883363860264,0.012001516248892,-0.1522888456241921,0.1462924778522044,0.1868246375487195,-0.238831922661245,0.835292339646586,0.1013867085295656,0.5468345545061135,3000280
0,100001.0,50,405,-0.4510649055006446,0.041410037735736,-0.4018372518735427,1.3522428716154609,0.6148962363209913,-0.7718550315109982,0.1661030716035848,0.1205667162698412,0.050611066971582,3000281
