start,end,N,SS,bsfs,TajD,FerL,FulD,FayH,ZngE,Colless,Omega,btree,path
0,100001.0,50,423,-0.8120093596181406,-0.2727652895850924,0.0201835672866679,0.5946959296319565,-0.0166535140527277,-0.1585841268260192,0.1652153007799978,-0.588957180213956,-0.9638702012995876,3020110
0,100001.0,50,403,0.4503022840819563,0.3353092572292079,-0.2008836774254068,0.0892353307511824,-0.0004022468848318,0.3491851392070468,0.1562915396043475,-0.0265844047048195,-0.6595490386340067,3020111
0,100001.0,50,355,-1.392696286757704,-0.639319937285096,0.0604415318249297,1.1709679568277074,-0.0375167435988744,-0.3825250562851799,0.1583598757422044,-0.5092661160514966,-0.7782779281905882,3020112
0,100001.0,50,405,-0.995307390060224,-0.3409586062225931,-0.284528547348501,1.242554433055732,-0.0575537818066955,0.0733663686488958,0.1656841493073913,-0.4422942601997475,-0.9581294350354864,3020113
0,100001.0,50,445,-1.7981783808883105,-0.4901656146637911,-0.5337424264318782,0.435953905648783,-0.0974116794208149,0.2146207254976745,0.1607436077879427,-0.5474886588330069,-0.8071986915025127,3020114
0,100001.0,50,521,-0.8615981480076566,-0.1390763787667845,-0.8437041490550146,0.7172925910599541,-0.1093825207745058,0.6679260248924893,0.2383034846591698,-0.8409998404081753,-2.139705254159044,3020115
0,100001.0,50,342,-0.9393500760129304,-0.1105541328465907,-1.3421896403836806,-0.0870766226565634,-0.1673649803354632,1.1190272357828794,0.1949964196204797,-0.7316035375785674,-1.6344733164965917,3020116
0,100001.0,50,353,-0.3519986405770517,0.0953696288283677,-0.7072009778984124,-0.2706677673576987,-0.0773920746323092,0.6688394260633225,0.1326480296260516,-0.2221938057093251,-0.169643536774834,3020117
0,100001.0,50,390,-1.1329473334496845,-0.3333783776826204,-0.7980313954527275,0.0500321410406126,-0.1179814782761798,0.5273943327760882,0.1571914480077745,-0.8025169598462635,-0.9693998473487292,3020118
0,100001.0,50,413,-0.3280151192329252,0.0387968811871594,-0.6213180101608314,0.0432463168236281,-0.0709436320266825,0.5646636637727768,0.1458449500018586,-0.2140481008293645,-0.1823189469714714,3020119
0,100001.0,50,423,-0.6573767554151337,-0.2234280218364311,-0.2017056601968207,-0.0706139816369272,-0.0395021992008135,0.0614116579260969,0.1431728379974744,-0.3333403121790686,-0.4868036489502838,3020120
0,100001.0,50,449,-2.277839409130617,-0.7593364223842625,-0.5778846775932495,1.128756676493968,-0.1214138192399251,0.1141879336393743,0.2079253666784632,-0.8141367829170277,-1.8020834042959104,3020121
0,100001.0,50,328,0.2793825870555608,0.0414122777375672,-0.0381863203065725,0.7257040000442518,-0.0016478640871153,0.0547798188237206,0.1579871234207969,-0.0592009762332761,-0.7242886953810918,3020122
0,100001.0,50,364,0.3551662886224326,0.4317984387193421,-0.5091896735678006,0.4104600800478384,-0.0303058821866707,0.6688652058271473,0.1465312540110383,0.2430146445623007,-0.6113224362281435,3020123
0,100001.0,50,399,-0.7027075733647895,-0.3797505644237914,-0.2170158766652433,0.419988921524408,-0.0522667829086999,-0.0058124290391015,0.1534544453619598,-0.6981546446534722,-0.7430707712209373,3020124
0,100001.0,50,461,-1.382884430187577,-0.3960795483475899,0.0261433391241052,1.2709667129754412,-0.0245450933515325,-0.227686230437129,0.1528745644599303,-0.0756155940618821,-0.8233735432052097,3020125
0,100001.0,50,343,-1.455049441288698,-0.6641176469043795,-0.1125826622510841,0.9385401858777562,-0.0598371616003905,-0.2435540017732567,0.1247437331096822,-0.0343326317174608,-0.2491739504490004,3020126
0,100001.0,50,490,-1.210471036094424,-0.0940555342494105,-0.6233004410176387,0.9103778309456758,-0.0802637811887695,0.4979042330898579,0.1634997242140099,-0.2928605565484309,-0.9106298688120728,3020127
0,100001.0,50,454,0.5843999677101501,0.4854322612599099,-0.1124606246781077,0.2315161453566664,0.020565414377142,0.3495196325107111,0.1389609516122833,-0.2143990745727677,-0.3617665179331435,3020128
0,100001.0,50,352,-1.100892782907622,-0.1587518131926023,-0.8566887476948094,0.9567299619552964,-0.1129350206294112,0.668837016360142,0.2194989106753812,-0.8414475240454757,-2.084140494059709,3020129
0,100001.0,50,320,-1.234181347330866,-0.4447242165696677,-0.7166983498619058,0.4100666874354676,-0.116475570739728,0.3988991535969697,0.1638392857142857,-0.4573145303461015,-0.9683370082951211,3020130
0,100001.0,50,440,-1.8488980714958332,-0.5476711703796258,-0.7375949720542228,1.084380641594123,-0.1255807569611557,0.3636387378690188,0.1849087003222341,-0.5353351152272007,-1.0679975536836444,3020131
0,100001.0,50,373,-2.146290059578733,-0.50589926797325,-0.5682038542159413,1.23385164367102,-0.1028288107160903,0.2370107035206771,0.1665287736716308,-0.1164749764079844,-1.0565201960726038,3020132
0,100001.0,50,315,-0.3529057085697454,-0.1900429498500675,0.2333755387626635,1.360249898337192,0.0144999909337872,-0.3022421568117224,0.1251395089285714,0.1630499194687035,-0.0224463856807564,3020133
0,100001.0,50,413,-0.6745404564099338,0.0954686403464006,-0.8224609746584579,0.2583999479292193,-0.0908300904278918,0.7702447469998287,0.2048306077397846,-0.3562292546837811,-1.6356040327302308,3020134
0,100001.0,50,337,-3.418794726536278,-0.8701418467649433,-0.8484277459359757,1.101417496962486,-0.1618026562972967,0.2950892562272235,0.2085158922325992,-0.7458523795206172,-1.7500191783320622,3020135
0,100001.0,50,440,-0.4469344407481427,-0.0524978108958765,-0.6944186652810515,-0.0267702358485951,-0.0859026714334912,0.5816617641862007,0.1754142682714111,-0.5575003954579268,-0.8120186345626416,3020136
0,100001.0,50,430,-0.9865109799644752,-0.1932901221227924,-1.4429949060352143,-0.9154111040440268,-0.1844439866631816,1.1651402938955129,0.1646158463385354,-0.5950161185090804,-1.0860057880359586,3020137
