start,end,N,SS,ZngE,FulD,bsfs,FerL,FayH,TajD,btree,Omega,Colless,path
0,100001.0,50,344,0.4373052242843644,0.8832766473520363,0.4684426449289665,-0.3125934043636702,-0.014994298753905,0.317136125701889,-0.920604170039029,-0.3550846832026575,0.1561720961676596,3070065
0,100001.0,50,444,0.288926579652567,0.4777165692303673,0.6111111959376718,-0.1117263978151941,0.012564222891444,0.3695444724852607,-0.3036856810279262,-0.2918930315819266,0.144877219180355,3070066
0,100001.0,50,380,-0.0283054129720181,0.2937242782073275,0.2717414029045754,0.0391722153239527,0.0054661235637941,0.0116788103142187,0.2446080092510933,0.2326323921521339,0.1253501400560224,3070067
0,100001.0,50,405,-0.4081863889627121,0.8038006788168167,-0.6050825288133359,0.2554498000334589,0.0053617910318321,-0.3569268551013563,-0.3206055715124614,-0.2381987949540253,0.1311136523574947,3070068
0,100001.0,50,477,0.2545425803674498,0.0615650020948119,-0.1488256521895218,-0.2886517670441224,-0.0339497641707131,0.0027919252450741,0.2443072392814967,0.0830246666239207,0.1244921579743008,3070069
0,100001.0,50,344,-0.1740314137260052,1.2272643162820032,-0.3198487077587226,0.0960090773403748,-0.0007855559268581,-0.1744854346076131,-0.7138721212769088,-0.2409396498607569,0.1483320251177394,3070070
0,100001.0,50,443,-0.166928013960778,-0.1492238634123811,0.6215994765405887,0.3009356932959293,0.0487239695393112,0.1875147541101332,0.3122464297248776,0.2774344580694683,0.1193559841519025,3070071
0,100001.0,50,527,0.1661880031832645,-0.7071964781862738,-0.2980929051777406,-0.3277523117795826,-0.0550514249252101,-0.2342459275227044,0.257456528609011,-0.0107534503908742,0.1204685821697099,3070072
0,100001.0,50,394,0.2715393131080622,0.3167358843241193,0.2554111925786661,-0.1661753614417363,-0.0026744022600698,0.2439131697098033,0.3912429040846316,0.4761172949767415,0.1145326150764874,3070073
0,100001.0,50,444,0.0974723299808917,-1.1907651546774085,-0.2950558856869907,-0.2678353798427964,-0.0502644970275748,-0.2657588869429376,0.3567905342905347,0.1297679274697709,0.1112750505607648,3070074
0,100001.0,50,429,-0.1595658502429079,-0.1156796720541787,0.3368801713858477,0.2123013167128727,0.0287395242493004,0.0513866321994488,0.2927316619415306,0.0341322370460966,0.1243322187632114,3070075
0,100001.0,50,477,-0.1232546154891744,0.0304916230957063,0.5184616956956587,0.2403568267305976,0.0402357088295107,0.1691930405382479,0.5505872310837934,0.7919116633287578,0.1161777210884353,3070076
0,100001.0,50,412,-0.2144164168365137,-0.9551323188317872,0.579528955011818,0.3003506315109568,0.0422138701346303,0.0946211616029732,0.5733599383943335,0.3565309573140542,0.103630341025299,3070077
0,100001.0,50,490,0.2711492175130298,0.0027796363864214,0.0906223623232884,-0.2480546080867907,-0.022098724783,0.1036897376917038,0.1456320565355576,0.1080380999422653,0.1305572734144162,3070078
0,100001.0,50,377,0.3820470269432324,-0.4629769414131449,-0.3674366795354883,-0.4970547630563626,-0.0662684139612165,-0.1038357243341047,-0.4249056237797276,-0.1216288588340228,0.1445288342609771,3070079
0,100001.0,50,460,1.1897465179155082,-1.1997097026392518,0.1424097192731714,-1.0374212580064857,-0.0849606484561901,0.5419458251659134,0.2701061449717413,0.0966570107374467,0.116821569392088,3070080
0,100001.0,50,421,0.403455478493525,-1.251484578998653,0.4118474577962907,-0.1713707054888295,0.0139252155302657,0.4902801074916328,0.5652074414052319,0.4221609453437657,0.1077939747327502,3070081
0,100001.0,50,464,0.5578415966566865,-0.323522340315779,-0.196073508744887,-0.5522992692893527,-0.0554239158870513,0.1423465564379246,0.3542369571370486,0.2771260678801862,0.121062271062271,3070082
0,100001.0,50,403,-0.6302306896353194,0.6771252574904919,-0.3727680180882181,0.5457080344957854,0.0441633558971658,-0.294242868910147,0.0611033556768021,0.0439237134074408,0.1205713499272541,3070083
0,100001.0,50,452,0.6351434405671973,0.0176308328733181,-0.4420612894221647,-0.7109530883002688,-0.0825662693514968,0.0228760089368945,-0.095215607074772,-0.1257523609638577,0.1201892359153606,3070084
0,100001.0,50,433,-0.1008046365221465,-0.2818831983293723,0.9110254080731344,0.2969458532793952,0.0567291046619483,0.3087480893083973,0.8476380465203249,0.6623020903648832,0.1057195605514933,3070085
0,100001.0,50,413,-0.2213816544483038,0.4376946405172116,-0.1535926254310485,0.2246757786187079,0.0233289744320107,-0.0473231164608199,0.0749978527588894,0.2014858824557066,0.1161434519162856,3070086
0,100001.0,50,466,0.0871695980292965,-0.1136585142751429,0.5784241401155508,0.0705287254668434,0.0284551776882502,0.2881998150068305,-0.1094471293099342,0.0303636094478169,0.132172619047619,3070087
0,100001.0,50,396,0.0340582905206646,0.1489726698642714,0.0626127880129308,-0.0043668895208108,0.0035734236979144,0.0585689293552239,0.1703795687268596,0.215332178934314,0.1208467597565342,3070088
0,100001.0,50,359,-0.2764937861278706,-0.6508551693210499,0.2297345873717604,0.3268921655322238,0.0401936028942141,0.0193106704058185,0.3821490202043449,0.2529212550150895,0.1104799477930707,3070089
0,100001.0,50,381,-0.0952297143402295,0.4008753288998745,-1.0363635537543607,-0.1841240527597222,-0.0566096433561726,-0.4973507735044012,0.1549525864686277,0.0926049773514543,0.1173117175864428,3070090
0,100001.0,50,435,-0.1368202053334822,0.5897225193678628,-0.0393899031226591,0.1179149064554822,0.0094475593496012,-0.0647364704026846,0.5570596848115834,0.4369536836171157,0.1095385642841611,3070091
0,100001.0,50,356,-0.2064847201151143,-0.587030188364595,0.6793339783964634,0.3415590193562999,0.0531802866572866,0.1800378236994459,0.7126219407891514,0.4860147647188324,0.1025753158406219,3070092
0,100001.0,50,375,0.6680587438946509,0.2625391279359934,-0.620979261763146,-0.8289243312475301,-0.1063326848407755,-0.11319628917522,-0.1220714355012081,0.0596914105904413,0.13556572054109,3070093
0,100001.0,50,472,0.2362919922120776,-0.0598942856243426,-0.1522865034005632,-0.3113425256922395,-0.0417855207708701,-0.0709678627479152,-0.3157052827707395,-0.5444861688875857,0.1408674307161288,3070094
0,100001.0,50,418,-0.0241700436569088,0.4994122606242388,0.1185979087895796,0.1173645682102329,0.0245523058633246,0.1524040226926893,0.0478227375373249,0.0558837948325511,0.1090182018753447,3070095
0,100001.0,50,376,0.2818393958989056,0.0169140763749928,0.6993408190874938,-0.0738293736692833,0.020651181833957,0.4209307276316,0.4691536368149941,0.4205059342813074,0.1191153997831016,3070096
0,100001.0,50,355,-0.0949111114001995,-0.4127064990357605,0.181558598684157,0.1412181724972507,0.0206946277777204,0.0559318603524086,-0.1006594763096698,-0.025188018437166,0.1308948391386629,3070097
0,100001.0,50,410,0.1962248186790092,-0.4741505484899813,-0.463535072724772,-0.3033365507815552,-0.0453853173073013,-0.1349202948162615,0.0831538236968756,0.0724281027860517,0.1316784023550941,3070098
0,100001.0,50,477,0.4355704033820823,-0.4977558198891023,0.8238004750281728,-0.1866500534593927,0.0146034953052921,0.5257886013296253,0.2645264049059591,0.717262665586248,0.1195475875535399,3070099
0,100001.0,50,481,-0.2501135864444177,0.804067152294165,-0.5465951303392776,0.0807476492108234,-0.0146363674127364,-0.3467031104763779,0.1681034168186665,0.0202429858294538,0.113535592808552,3070100
0,100001.0,50,411,-0.1664087473981951,0.4197962069236227,-0.2139498126463572,0.091109312629885,-0.0009038518590816,-0.1676046998917713,-0.0240109952790936,-0.1236169943937971,0.1258418790401733,3070101
0,100001.0,50,568,0.607896478495716,-0.1108559145635611,-0.1154797714994801,-0.5252851892565352,-0.0421943758625128,0.2841464672374676,-0.1605257317598529,0.1963833580380684,0.1332908163265306,3070102
0,100001.0,50,505,0.5202990665527201,-0.9466005847361376,0.1987696105677434,-0.3788782933777164,-0.019435929234044,0.363442855043551,0.2970068177546,0.0928824320540562,0.1195148851619855,3070103
0,100001.0,50,479,0.3979951205747484,0.4498300991879279,-0.289503494975755,-0.4718585807774091,-0.0579372133303907,-0.0304511136436066,-0.9234686816177534,-0.5540886033400203,0.1702396554952256,3070104
0,100001.0,50,447,0.175370794363687,0.1872511891908971,0.6970205484857075,-0.0194949028918698,0.0190672132921222,0.3062555169653885,0.4779796716270586,0.2766772024766447,0.1098121066608461,3070105
0,100001.0,50,479,-0.1402412857969425,0.2022754846742246,0.0105008837765948,0.2016350012097091,0.0287818033858115,0.0706926288577066,0.2755906604574041,0.3004068730164765,0.1200537145551289,3070106
0,100001.0,50,470,0.1173434348918611,-0.1091976637456481,0.4309595847585247,0.0124183480339014,0.0187725836862234,0.2479950898342174,0.5583201341397864,0.3682874814411705,0.1075394283273847,3070107
0,100001.0,50,439,0.204229086781563,-1.0317549019803536,0.0202136372805164,-0.2371560958725965,-0.0285841387113923,-0.0071258988694349,-0.1517299867158108,-0.1214264369763802,0.1407268636621315,3070108
0,100001.0,50,459,-0.5932675444763121,0.8711181483110769,-0.5292116231038738,0.4126998691490546,0.0176044789649995,-0.4476720378659277,-0.2076251587909033,-0.1408705490481089,0.1421887162825329,3070109
0,100001.0,50,348,-0.2682495052756306,-0.3548125196651692,0.3551577090160571,0.3067576679083496,0.0365446921431421,0.0010387390950895,0.3083735003903309,0.2814036041703043,0.1154274575327206,3070110
0,100001.0,50,502,0.3092341476512382,-1.0506712114845829,1.1722059555067923,-0.0170597801669892,0.0376515888294179,0.568767400109586,0.9283755134627438,0.7261721801501961,0.0964151864449483,3070111
0,100001.0,50,341,-0.232382598105638,0.0958059869698978,0.2682286767422531,0.2707407166272564,0.0328580670243714,0.0093767964291412,0.5777471872227139,0.3751938990871046,0.1000651757709071,3070112
0,100001.0,50,407,0.0670453816731323,0.1287850583007742,0.390542087001679,0.0915350386546363,0.0307761166683245,0.2852522541378871,0.0919617819043442,0.1982719671503785,0.1214167485175888,3070113
0,100001.0,50,471,0.217453940805307,-0.5879671343729476,1.133436159779293,0.0895944844804363,0.050541690301654,0.5724615651059664,0.8064521163859688,0.5433628141828987,0.1013357604348272,3070114
0,100001.0,50,573,-0.1770366883263828,0.3791459442474195,-0.6515546664628274,0.0309015078236692,-0.0165264950612175,-0.2894645731098524,-0.3159785241696544,-0.4307673629018257,0.1259247448979591,3070115
0,100001.0,50,423,0.049599803711218,-0.0005813593980975,0.1798145687044735,0.0024647675817469,0.0072889061985333,0.1002084471382757,-0.2697557191287026,0.131128523590601,0.1336354417543415,3070116
0,100001.0,50,429,-0.4420626690897078,0.1605561608605407,1.2119191127219595,0.6243807770118271,0.0882022375276393,0.2038237122405508,0.4864748239936435,0.1027627310272197,0.1057301227369254,3070117
0,100001.0,50,359,-0.0093680884704879,0.4619384020914798,0.2335591683229675,0.1005583725526739,0.0226277188578148,0.1527449653180509,0.6779101093159068,0.5725817082884931,0.1031235168485999,3070118
0,100001.0,50,428,0.1180254994882071,0.5147182130521017,-0.1862595200538856,-0.0926901839035905,-0.006012254769665,0.0711775632384389,-0.011469978895109,0.5692490519175306,0.1277601204416192,3070119
0,100001.0,50,399,-0.725130529625321,0.7539710363948208,-0.7709807793198853,0.5139853966760503,0.0238014888322695,-0.5320039983774146,-0.6487152645666215,-0.6225513130916382,0.1533970276008492,3070120
0,100001.0,50,444,0.068613417346558,0.1773898589269672,-0.5141771757787884,-0.1545190780356796,-0.0273264242427109,-0.1293656136105909,0.0512172223003661,0.2893379759002874,0.1266454081632653,3070121
0,100001.0,50,438,0.0876183771273802,0.4278570527381415,0.6957157309743299,0.0968866316621049,0.0347864406569408,0.3339503214389713,1.117250461509833,0.6759871963611884,0.0957001297628878,3070122
0,100001.0,50,462,1.3046281203014194,-0.4389630780486759,-0.3501596695422678,-1.223124405911745,-0.1134039022531419,0.4491815376318785,0.2978070615477959,-0.0115862548090168,0.1214530010899387,3070123
0,100001.0,50,312,-0.966113591685962,1.7837920352458403,-1.54552655556175,0.6475204529551366,0.0228906630792708,-0.7751851906182186,-0.5091270476354731,-0.4153475343190228,0.1507171947726459,3070124
0,100001.0,50,545,0.0037425375742882,-0.0580349498581347,0.2823293396590064,0.0413295121361753,0.0102647238183335,0.0772377118703818,0.0697130761183211,0.0087345309909034,0.1304948169744088,3070125
0,100001.0,50,523,-0.2251558758373489,-0.8858468866539154,0.2028051648012025,0.2291825114620645,0.023821114693523,-0.0466937265225786,0.4703201969814217,0.4115521822115717,0.1100161525797533,3070126
0,100001.0,50,522,0.0816137601507809,-0.8528139413593373,-0.2537731549634875,-0.1131825369657801,-0.0157494949457056,-0.0340915512038763,0.3091360768481221,0.2989852202423107,0.1125633380924386,3070127
0,100001.0,50,514,0.3900463533593656,0.3680272591734403,0.1099053604212969,-0.2146053516510937,0.0018392438672863,0.3900456921552723,0.0741876097193374,0.4125366320133669,0.1279761904761904,3070128
0,100001.0,50,519,0.427709969124747,-0.7529550932797386,0.6323857720718763,-0.2033353937634818,0.0095759294272703,0.4818774764238347,0.4898074032966121,0.5703689022192836,0.1148297627508714,3070129
0,100001.0,50,427,-0.3308859335278835,0.6623877406813943,-0.5940517480925466,0.1724716860079081,-0.0038514867148804,-0.3478488402887447,0.2168652411585012,0.1165588808478697,0.1162549719341288,3070130
0,100001.0,50,450,-0.4062693890178857,0.493326803380296,-0.0514607125411912,0.3925021250164113,0.0380750275775351,-0.1202485123465388,0.4336286381149287,0.3184020969818624,0.1105836664562732,3070131
0,100001.0,50,452,0.1911288598034159,0.3126719864494787,-0.666828295699084,-0.3899556333246722,-0.066519187686005,-0.291673988263485,0.0518889290539473,0.186599091218148,0.1286660072192142,3070132
0,100001.0,50,391,0.387377992295388,0.2308066815749701,-0.0574373510468899,-0.38438878210296,-0.0387744174174404,0.0978055152472055,0.1348002488102163,0.3317645329123457,0.1311802498777289,3070133
0,100001.0,50,463,-0.0124589787810932,0.0989981314269945,0.0201752544877756,-0.0196416745641715,-0.0063303534606561,-0.0574089177398082,-0.4343323859107149,-0.5196936629879046,0.1429719387755102,3070134
0,100001.0,50,429,0.7337939351308634,0.0224382444031814,-0.1878142282756427,-0.6891141973166086,-0.0641148794879627,0.2510374898050562,0.1141562994166503,-0.0707379280703641,0.1169541420629165,3070135
0,100001.0,50,398,0.2010101739647689,0.168893576235183,0.2451538802804274,-0.0995361525931069,0.0035893872532492,0.2203990429290427,-0.3056104263587723,0.4087799153845319,0.143922902494331,3070136
0,100001.0,50,550,0.50558420522384,0.2091707371492215,0.4203517045144013,-0.3336401017126567,-0.0107237823295515,0.4112893713538617,-0.5484946565188614,-0.0137021383657586,0.1495662858444813,3070137
0,100001.0,50,400,-0.5337371208448809,0.7438706572487302,-1.318652705958292,0.2104658138936563,-0.022298148432109,-0.6765826901344826,-0.0180875451215342,0.1778762659677303,0.1186334923579821,3070138
0,100001.0,50,451,0.0466080543028912,1.0106108602315589,-0.755185246946661,-0.1767259430248372,-0.0355496570272606,-0.2095966105247339,-0.3210911618281976,-0.2837819519451919,0.13718820861678,3070139
0,100001.0,50,456,-0.0618516434404674,-0.5313560272908325,0.3740137078376171,0.141283698953382,0.0250959064739934,0.1199777936007767,0.3906614369002774,0.1674270276834163,0.1193944683136412,3070140
