start,end,N,SS,TajD,ZngE,FulD,bsfs,FayH,FerL,Colless,btree,Omega,path
0,100001.0,50,492,0.1504581461681168,0.2199429023943251,0.2002910145358126,0.2451666326569693,-0.0086676396192232,-0.1620646719984551,0.1184132383111974,0.2645635753820823,0.219016010206111,3100141
0,100001.0,50,420,-0.3034085676394358,-0.0789080503447589,-0.5413099798417813,-0.4715687594172604,-0.0317039205265469,-0.0887507232771778,0.1395374533994388,-0.3396840230563022,-0.442387091293937,3100142
0,100001.0,50,400,-0.1184578719974404,-0.0907272160168775,0.3737012461941136,-0.1526180332175996,-0.0042721935276967,0.0337446803935961,0.1488845538215286,-0.4491824654810815,0.1890042566702389,3100143
0,100001.0,50,467,-0.1041749412746486,-0.2176688890848876,-0.2791456104296512,-0.0430206423149008,0.0148369909586508,0.1868236661398746,0.1054552590266875,0.5235031236857195,0.2626743727174723,3100144
0,100001.0,50,500,-0.2143643669436586,0.0811454494584638,0.7670571569878234,-0.6676748725385426,-0.0408411135685153,-0.2190095417440877,0.12574892342258,-0.136367276389276,0.2884049782690905,3100145
0,100001.0,50,430,0.3821175190911017,0.1532386580564359,-0.2608676873364667,0.5798244702048939,0.0326464128654878,0.0503847242032233,0.0946294307196563,1.0923457422603045,0.9613374047149352,3100146
0,100001.0,50,471,0.3114004279105219,0.1570182445231557,-1.531979413417775,0.5236886626081958,0.0222670198690691,0.0045645118942371,0.1116602891156462,0.4482748614575865,0.4850914790380221,3100147
0,100001.0,50,401,-0.0798004069872102,0.1134254584126119,0.3276429675170983,-0.3056598642812706,-0.0264955801552405,-0.1764044450512565,0.1227358413244816,0.1244647032274593,0.2347027915866069,3100148
0,100001.0,50,565,-0.0783318483750813,-0.1572411637741558,0.2211308341141259,0.1599482936552957,0.0102416528544318,0.1330216156203524,0.1366504190962099,0.0192493770487577,0.017451469222896,3100149
0,100001.0,50,426,-0.0596403704499801,-0.0524083275923481,-0.6844148096731049,0.0531048948375286,-0.0012445676878637,0.0246399657381378,0.1003888816673166,0.8790049452595988,0.6148195845730858,3100150
0,100001.0,50,414,-0.1381242613269118,-0.0880664548924456,0.4286929791243307,-0.2724992625408333,-0.007382287278295,0.0190945082956313,0.1507883027424806,-0.5916662643522087,-0.4513601430917789,3100151
0,100001.0,50,474,-0.6152747402981409,-0.1281992446796893,1.3022927758230909,-2.018034345739294,-0.0685576644968307,-0.2166569769594875,0.1484620290423861,-0.7155897009030959,-0.6315017948574867,3100152
0,100001.0,50,408,0.4555389842259413,-0.0523595462683897,-0.424030426818312,1.153035530019306,0.0707131817485047,0.3280679488935999,0.1050524376417233,0.6171050968644214,0.3437464604223403,3100153
0,100001.0,50,436,-0.8072104170604457,-0.4459971574066881,1.056522594604708,-1.50036796037845,-0.0524425171695948,0.0329874320707987,0.1420466624149659,-0.3382569476893038,-0.3626231820946484,3100154
0,100001.0,50,423,0.090175202074672,-0.4664305773012953,0.2795491295572211,0.7651160600135517,0.0756433584130372,0.5852145308807621,0.1067979969765684,0.842198011153728,0.6265688430811157,3100155
0,100001.0,50,495,0.0926397834134222,-0.011352596958884,-0.8691103772152213,0.1926236004547535,0.0144539244287872,0.0675993795004858,0.1134539123706354,0.3612515571976187,0.226212685838903,3100156
0,100001.0,50,372,-0.5492336884180927,-0.0405224777376424,0.2513852235368446,-1.4801806070569694,-0.0712823168031157,-0.2770135932792933,0.1296638287216727,-0.3298157107793167,-0.5238601569216211,3100157
0,100001.0,50,384,-0.3973482646676963,0.0575832607497948,-0.0134307041399795,-0.8056696712128011,-0.0633262048308133,-0.299632439666444,0.1358665559246954,-0.4110118427710582,-0.205483026058245,3100158
0,100001.0,50,389,0.0378658560883191,-0.0372954386056495,0.0586184887327699,-0.1460104414650482,0.0103404001429444,0.0648480838164283,0.1004012383396472,0.489117452112721,0.528419322618452,3100159
0,100001.0,50,485,0.1120721500557241,-0.2678012356805977,-0.3911157104772075,0.7287476598659514,0.0517546709691511,0.3715171341674692,0.1067500604302634,0.4423459566677497,0.3607359062652426,3100160
0,100001.0,50,454,-0.0981751472127706,-0.2605905020247143,-1.0087561731423873,-0.0553245628279456,0.0214802592120022,0.2393439236581485,0.1119437358276644,0.4060979651515755,0.4258366778144596,3100161
0,100001.0,50,516,0.3065419156301781,0.0687980981410274,-0.7381500969670779,0.6989624522746216,0.033481780322509,0.1024472318318353,0.1082752812663526,0.6809540009151507,0.5076077627758645,3100162
0,100001.0,50,406,0.17635988250262,0.071735463591716,-0.2639996428875911,0.3760194292922844,0.0149310751425825,0.0220402928018716,0.1142374109407076,0.4855563474792337,0.3915386837014875,3100163
0,100001.0,50,331,0.2196708656092274,-0.2684547754621703,-0.0253994296507201,1.379005431808231,0.0672043292331907,0.4355579810677976,0.1261961451247165,0.0978885513386502,0.395674085350004,3100164
0,100001.0,50,502,-0.1035415594550323,0.2693178634218358,0.1897467749458701,-0.4658200723776606,-0.0507469163483312,-0.3682103953326815,0.1561403100052806,-0.5144038416549871,-0.165333865233195,3100165
0,100001.0,50,450,0.8238892615573947,0.4015938529351923,-0.988398315095272,1.419969482289536,0.0607744675503463,0.0276456803232972,0.091099471703575,1.120179800860801,0.8979960490047197,3100166
0,100001.0,50,543,-0.1171006504381219,-0.1874268092645816,0.0358368700748646,-0.0538146521949369,0.0089098221812812,0.1445768375368573,0.1325069090136054,-0.2189948211716679,0.0114514057891052,3100167
0,100001.0,50,431,0.3147047241479628,0.2703793141297596,-0.0616839952797219,0.48458972268838,0.0074041858152361,-0.1229607342660882,0.1080079430616177,0.8572081059117123,0.4193425901414435,3100168
0,100001.0,50,382,0.0375078356060912,0.1131908169585572,0.3137211947496846,-0.3352137181140958,-0.0100880522733057,-0.1070713228073643,0.1196193994839315,0.0977707965705933,-0.0122089500127677,3100169
0,100001.0,50,435,-0.2459143828250395,0.4571344820171529,-0.1254534507203804,-0.7443152155325311,-0.0960980584952457,-0.6663786700376547,0.1166308628714643,0.1136752632201615,0.1342436682276351,3100170
0,100001.0,50,523,0.2717470175702889,0.2959623882389847,-0.6590174570776607,0.1589429893998258,-0.0019754095111701,-0.1770996955952908,0.1185330542473399,0.3534386645492001,0.1605397559441146,3100171
0,100001.0,50,486,-0.3761047135397048,-0.3663527185221369,0.8534452036016618,-0.603352303693447,-0.0030638688174717,0.1959458606111173,0.1260375709916994,-0.0372936366677493,-0.1570125561280855,3100172
0,100001.0,50,484,0.4250729059246715,0.5701578831430484,-1.5182869941499364,0.2902409418166717,-0.0175941927434414,-0.3994991400712486,0.1134053621448579,0.5480260589832608,0.344661268393771,3100173
0,100001.0,50,526,0.7300154956605377,0.4225495815841583,-1.378894278688039,1.0879268728985485,0.0448797881088444,-0.0509617926762744,0.1018518518518518,0.7541248319704722,0.5435358798544777,3100174
0,100001.0,50,456,0.0130182381152977,0.3728429713199953,0.5410249326547254,-0.3032641288294949,-0.0485182588426099,-0.417578793211086,0.1133743901601044,0.2969832485854567,0.0400969361870396,3100175
0,100001.0,50,432,0.0880995627841203,-0.0439874155973768,0.6509495527655955,0.0107277192106494,0.018244785096127,0.1020963114052114,0.1187962606426218,0.2451096202228494,0.1537277058927963,3100176
0,100001.0,50,427,-0.1800330086234129,-0.0807338564322036,0.6276974953573928,-0.3430851554771153,-0.0142275659139013,-0.0139937646196651,0.128329441229228,-0.1114617761680146,-0.1857144624068391,3100177
0,100001.0,50,505,-0.0210787773419766,0.0453495459604093,0.8149513960876146,-0.0559991397355856,-0.0090527169531804,-0.0641515519141269,0.1108401510383889,0.4901854341544007,0.5662638734207378,3100178
0,100001.0,50,467,0.0021960340807615,-0.3475967713519847,0.196881343334514,0.3092687382992133,0.0472151807797222,0.3977353289384214,0.1187829723726225,0.0424876607712306,0.114349674519494,3100179
0,100001.0,50,383,-0.3716156824543609,-0.5178096944474074,0.7681062935881457,-0.6344403563530631,0.0181921515868656,0.3720485568381785,0.1267811858471199,-0.1931839388365072,0.0474415579245801,3100180
0,100001.0,50,467,0.6495926912000258,0.3435659838008202,-0.3426158709315396,1.1063454359340918,0.0442868273010412,-0.0087806313012809,0.1015774287242987,0.9955505184082668,0.5047467770924613,3100181
0,100001.0,50,532,0.3244620432959328,0.0872219808420629,0.1883573714546344,0.5700102780401809,0.0334956486289057,0.0920588071663084,0.1216227381640915,0.3386897799335217,0.2193897734652695,3100182
0,100001.0,50,419,-0.1605043249939446,0.2337970934768999,0.1015367501053677,-0.4872753926245761,-0.0540246384699315,-0.3612757633784982,0.1497982914095871,-0.4493326244633344,0.0982823294965717,3100183
0,100001.0,50,378,-0.3938118568661037,-0.4194463916000219,0.7825565450716214,-0.4722150358768167,0.001778083353419,0.2467915356230006,0.1433715986394557,-0.490913684720075,-0.5157363349132968,3100184
0,100001.0,50,484,0.5818797563867513,0.584381976806268,-0.8751338965515609,0.5310397691530082,0.0023649608802643,-0.3232275887619284,0.1185015672935841,0.3057545722002592,0.4444700431299592,3100185
0,100001.0,50,416,-0.4341820403661361,-0.3463929391384278,-0.230015912821628,-0.4215411236613144,-0.0138005331477284,0.1393654487002589,0.1248901245891615,0.1058146875058296,0.0569555851742264,3100186
0,100001.0,50,472,0.5911397694324022,0.5345260919336512,-0.2482988964073592,0.9672977838011948,0.0103658996057166,-0.2610026560248434,0.1125239839525553,0.6405247083604632,0.698836231887615,3100187
0,100001.0,50,391,-0.0366483712333374,0.1002496391159993,0.1172163292034772,-0.2065454392303415,-0.0186918777659481,-0.1359593565558927,0.1140251422206309,0.1990868535706767,0.0102809928154746,3100188
0,100001.0,50,389,-0.2526399341186636,-0.0974158696739548,0.7816986156782859,-0.799979727516163,-0.0221133494240802,-0.0376057876480879,0.1301329622758194,-0.0894714878717814,-0.1982434151757933,3100189
0,100001.0,50,499,-0.3231251292261305,0.6822755995628494,0.7454795568963283,-1.7416716220281925,-0.1370529339095774,-0.9686886424166984,0.1533011719539301,-0.6466461881532799,-0.6229760220952025,3100190
0,100001.0,50,520,0.0597901024755224,-0.0832644678768882,0.4683552460486556,0.2893389048271565,0.0195565090639786,0.130231088245954,0.1296279573776413,0.1997833521567656,0.3288833623872189,3100191
0,100001.0,50,522,1.0438021017295884,0.7207399515123998,-1.3925608222789898,1.375501956211684,0.0484644622702966,-0.2058236106199446,0.1030424188906331,0.8967473636751243,0.6628905965845464,3100192
0,100001.0,50,333,-0.6136646202573233,-0.6653168260240946,0.931987651181718,-0.634101350969224,0.0045040624478001,0.3986244217842652,0.1219035890218156,0.0361759147634877,-0.3218080364552523,3100193
0,100001.0,50,511,-0.0140254749047389,-0.1747903487384162,0.0413303176429004,0.0159434602387881,0.0215993565387533,0.1910415434808503,0.1335700947045484,-0.1070813980790697,-0.0208847273094323,3100194
0,100001.0,50,378,-0.1789445018901407,-0.4177973876785439,0.2735171776226163,0.1814694549735906,0.0315855510268149,0.3713898742819436,0.1206916099773242,0.2551114045292518,0.0111864016675328,3100195
0,100001.0,50,359,0.0293703915804928,-0.1368598987160569,0.7092258624053742,0.0869859702130369,0.0226653533174536,0.1734626369871397,0.134765485141425,0.0860105832385009,0.0644097030059604,3100196
0,100001.0,50,444,-0.1831928770627013,-0.0130361891310679,-0.0561975824201208,-0.4785991066420356,-0.0238127008917138,-0.0931159976742777,0.1197620800897678,0.1194206322056323,0.286525218254418,3100197
0,100001.0,50,487,-0.0837283739286344,0.2571619095177686,-0.372609916937068,-0.4708461494769669,-0.0463627645765887,-0.3426639247010362,0.1186770579791549,0.2198913706351297,0.3442452603943929,3100198
0,100001.0,50,491,-0.4162480124918497,0.3178468571707089,0.4791351317255991,-1.3624241548250164,-0.100929765947704,-0.6080269151348784,0.1175378314591142,0.0906940236276337,0.1429727542979927,3100199
0,100001.0,50,434,-0.0110151540004698,-0.1717609003425655,-0.3912262083431557,0.2945881820057004,0.0216697991332313,0.1894337086208513,0.1102350030921459,0.7427131409553139,0.5694082107232091,3100200
0,100001.0,50,450,-0.2605856886469643,-0.2666472809933212,0.9213807264954604,-0.2686601116538147,-0.000367693407824,0.1505163370942161,0.1242245602904374,0.1313736605005568,-0.0091406939104482,3100201
0,100001.0,50,388,-0.8357153067788288,0.1023548318071882,0.6395631644669711,-2.541421023770714,-0.1306374416318463,-0.6088395574447597,0.1496546789447486,-0.7041832374403838,-0.4201892753165448,3100202
0,100001.0,50,378,-0.3575957436278165,-0.8160318347154351,0.1952034287843081,0.0094509289155283,0.0605620551229848,0.7206302493723452,0.1182445200302343,-0.031305085694624,-0.2624592499998998,3100203
0,100001.0,50,459,0.224413106475482,0.0068921218071147,-0.000581634014797,0.5221130482997043,0.0303903479333109,0.1244571557196693,0.1203743277415678,0.2720774973034297,0.4718163302257979,3100204
0,100001.0,50,467,-0.3981847316566627,-0.5465069828639838,-1.2946697784598695,-0.2481785262951255,0.0181847135774887,0.3884928578393978,0.1184110515714665,0.224220364325009,0.0288187557099182,3100205
0,100001.0,50,356,-0.1308944332915728,0.268345350063972,-0.0883172393446303,-0.3080811117557882,-0.0546983679891627,-0.3832438013180872,0.1295799965555842,-0.1462905455621442,0.0013117687236652,3100206
0,100001.0,50,524,0.114871012568165,-0.3783164043460235,-0.2678582272408159,0.6680017092056902,0.0669840841247509,0.4991797056664254,0.1022438254581111,0.7394818832525292,0.5284498981291262,3100207
0,100001.0,50,381,0.29272791666915,0.0602147583333312,0.3620247189342913,0.542465342974684,0.0327548750706322,0.1036183620417676,0.111734693877551,0.423400591474014,0.0012650719305165,3100208
0,100001.0,50,450,0.3898681189174854,0.2244613278294012,-0.4944899422700828,0.3451705105052731,0.0241101820273197,-0.0261835202249116,0.1140710382513661,0.3866998449488568,0.6223350408751329,3100209
0,100001.0,50,440,-0.3190915613056951,-0.2542115321503563,0.81501073191104,-0.7127556971840281,-0.0102073218088576,0.1018885220390763,0.1190116258143468,-0.011333292440773,-0.1537635966364807,3100210
0,100001.0,50,373,-0.1819956874615822,0.3155333669250021,0.9164261347695856,-0.7341474938012812,-0.0681933580048323,-0.4671650171313137,0.1653785774664895,-0.6624249721902689,-0.2094075397352304,3100211
0,100001.0,50,476,0.063556107555816,-0.1058355932254225,0.0686144941759752,0.2297450166845874,0.0231465894534445,0.1581871330620634,0.1062019715293524,0.3620202382754355,0.2963404950941938,3100212
0,100001.0,50,464,-0.2593310920614908,0.0739125341958992,0.5707749038442853,-0.7552460173552392,-0.0461671904395291,-0.2372187180818313,0.145477109762824,-0.4507526349033316,-0.2860248274943689,3100213
0,100001.0,50,443,-0.3937374890432905,-0.1584627384426097,-0.1492238634123811,-0.4795326621849937,-0.0335625215709617,-0.0513409084994924,0.1137755102040816,0.549515386782069,0.2717396109007841,3100214
0,100001.0,50,552,-0.2658626481610561,-0.0174512254287376,0.7338910481553609,-0.6400449443714546,-0.0347152027626553,-0.1370658427878224,0.1547505162779397,-0.6328407418070484,-0.046530896480716,3100215
0,100001.0,50,492,-0.2351931584405193,-0.0249891513437193,0.1701600847478426,-0.4372520960240834,-0.0294411512006869,-0.1102487194911233,0.1332185984441623,-0.1928521389294821,-0.4504690607159027,3100216
0,100001.0,50,383,-0.2478755210647387,-0.3843244369210201,0.6521590490427965,-0.2202440772197981,0.0174073229435156,0.2925886501351747,0.148933627505056,-0.4645253156634632,-0.5430692951151191,3100217
0,100001.0,50,599,0.0212547756133069,0.0981779871672495,-0.647395241754103,-0.0061521943568596,-0.0102403495465739,-0.0993699892290217,0.1102241276738832,0.5383827179686406,0.5364604389109177,3100218
0,100001.0,50,362,0.7497769441983383,0.5415447840288172,0.676134459016027,1.4090198315976563,0.0314065948163694,-0.1768223327966437,0.1144142696448658,0.4440070199980362,0.7143561325040501,3100219
0,100001.0,50,498,0.237754451673884,0.1561364952583715,-0.4669748821740937,0.3446962620091731,0.0121158164811466,-0.0377849872919002,0.1319943470345884,-0.1190273563713959,0.2353452032791134,3100220
0,100001.0,50,537,0.4320546460415128,0.2629789901019017,-0.8659457840874777,0.669130238748653,0.0248278908071006,-0.0448198320529193,0.1116562009419152,0.5437958928939804,0.1259334255634276,3100221
0,100001.0,50,440,0.1342470020007425,0.0234660029962823,-0.2624689068212924,0.2122262908266712,0.0155719217670467,0.0523613288662491,0.1125780208990812,0.4564849282124337,0.2986563459992878,3100222
0,100001.0,50,436,-0.5437048864791421,-0.3227448429109719,-0.3026111947093844,-0.9300889526416436,-0.0323050862670772,0.0477004478470159,0.1387397064088793,-0.2671661333145301,-0.0522326093966728,3100223
0,100001.0,50,429,0.4544372622859349,0.0756054706012061,-0.1847386302828572,1.270905975027905,0.0532362099419388,0.1815548203805055,0.1009437453737971,0.6214737107359303,0.5584450816335682,3100224
0,100001.0,50,456,-0.1174448308027544,0.5140844392074642,0.3460465763009885,-0.406816282480456,-0.0857955657738826,-0.6555942808904455,0.1601966873706004,-0.7102026256599503,-0.3234686884805678,3100225
0,100001.0,50,422,-0.2077867651062525,-0.5785924850587711,0.5687989809728082,0.0671201684777501,0.0491988023725942,0.5376011387186603,0.1243672824580069,0.1277988622475841,0.4143466969942759,3100226
0,100001.0,50,473,-0.387088995211053,-0.0346250388113602,0.4659577299699018,-0.8424475630820476,-0.0493426265206947,-0.1887976377026264,0.1308315675997174,-0.14280488609157,-0.0878479973476993,3100227
0,100001.0,50,428,0.2979627594964345,0.1187552573366507,-0.5927914036556877,0.3883430100276159,0.0255560278201381,0.0401189368130458,0.1060441503334006,0.4176438656380371,0.4079368435696516,3100228
0,100001.0,50,503,0.1633063434632472,0.1748650321372136,0.4186229770500039,0.2149422752666871,-0.0007920768573269,-0.1030547531586647,0.1078573181850059,0.479247695102259,-0.0215926050733824,3100229
0,100001.0,50,418,-0.1537627021973207,-0.2355493937213668,-0.7052966757639443,-0.0315964859538697,0.0103735310064194,0.1781175086163493,0.133342526199669,-0.0812228898714374,0.0309439518203084,3100230
0,100001.0,50,471,0.1404764087332624,0.3894632302237387,0.1043085369265924,0.0235811131745555,-0.0329488806562272,-0.3613385627266525,0.1268716481301515,-0.0086279565599626,0.1709582657324001,3100231
0,100001.0,50,439,-0.0944836965427799,-0.3530825721765214,-0.660532472573755,0.2328343460877728,0.0345071168620307,0.3470576844693199,0.1159265382130505,0.3509259275858059,0.2940640042246034,3100232
0,100001.0,50,506,-0.0572341006616987,-0.1885890882481206,0.6896304713445103,-0.211069541494921,0.0174357137312868,0.1812859924338516,0.1170702730853106,0.194178063081262,0.2172103574119394,3100233
0,100001.0,50,464,-0.3147358047098912,-0.0871724879881232,0.8582275894671634,-0.8665883119419647,-0.0321583881702836,-0.0861663898094639,0.1589244868252978,-0.5579111288458036,-0.2148251838072435,3100234
0,100001.0,50,470,0.4144928363140799,-0.0144296098480499,0.2692063055267656,1.2548211582039193,0.0597877693979149,0.2608939001360285,0.0991069202550129,0.7741962290638312,0.8605136696693036,3100235
0,100001.0,50,461,-0.7751385822199777,-0.0913448893462915,0.9495078576665624,-2.111685790667767,-0.0958511165616695,-0.3528679357807179,0.1546901893287435,-0.7611034736454008,-0.7949361077041491,3100236
0,100001.0,50,419,0.2742974500965123,-0.3325326184234104,0.2429310093264482,1.599858070542854,0.0832654841164944,0.5409554829551414,0.0971116468565448,0.9513482391771472,0.8469766287948445,3100237
0,100001.0,50,328,0.364735056559107,0.4773756766797357,-0.1308106456501863,0.4559150225244912,-0.01382146003068,-0.3305094632006637,0.1109572400388726,0.6622405035830932,0.1348461587381983,3100238
0,100001.0,50,435,-0.2312077516033999,-0.6855280422571647,0.4875545236409708,0.2280942148356499,0.0603417245887022,0.6457036687760148,0.1193354946145124,0.0651210926191099,0.1517539038935659,3100239
0,100001.0,50,392,0.3119453006440489,0.5670910241413164,-0.3069173667485986,0.2211725257716671,-0.0331786353729241,-0.4633335188779393,0.1229485544217687,0.2306187858587752,0.1741326666661896,3100240
0,100001.0,50,431,-0.3648712112421189,0.1478947093679321,0.6257199276407605,-1.214519712373952,-0.0709313165982361,-0.383730434609924,0.1249069279453074,-0.1359475228534249,-0.4007857615409338,3100241
0,100001.0,50,438,0.0047659490341752,0.3900845311036696,0.4616811473695691,-0.5647708630238325,-0.0520331755305171,-0.4421470263177691,0.1494462316946483,-0.5851288169687144,-0.5200916856833905,3100242
0,100001.0,50,360,-0.5460316264378922,-0.3664636893644505,1.8078588376341629,-1.565594023026404,-0.026655525909115,0.0969331605918445,0.1536670223645013,-0.5536972511975009,-0.4951659819589664,3100243
0,100001.0,50,500,-0.5500170151052006,-0.7560191835761231,0.8560110390094344,-0.6781052744391564,0.0251948073287253,0.5376347671225508,0.1238730929264909,0.031965209575023,-0.1753336832192539,3100244
0,100001.0,50,435,0.1136613605032928,-0.2079223988615512,-0.3638454407497953,0.4970311042783558,0.0439618147878323,0.3041614872731123,0.109470103831006,0.4175092156559158,0.5699144193235862,3100245
0,100001.0,50,538,0.4841552397135277,0.43498174161837,-0.9531716113353196,0.5309346402349775,0.0089299469577566,-0.2101823657874941,0.1027202117960586,0.5977483040614462,0.1468775693070984,3100246
0,100001.0,50,355,-0.7000813245712861,-0.7209975645949435,1.4210218182798344,-1.2848058354041365,-0.0001046624853126,0.4109673209069495,0.1351506011209515,-0.1035248101529515,-0.1157106363980624,3100247
0,100001.0,50,411,-0.6202887237219622,-0.3744920374206904,1.3566374128360064,-1.9178886567250968,-0.0359897376616151,0.0618259402369634,0.13138188949049,-0.3840563394153479,-0.1146791006799491,3100248
0,100001.0,50,403,0.3704326809134798,0.1842716439158026,0.0157490899087689,0.7184713428701377,0.0268164589887914,0.0079485940925509,0.1130716175359032,0.4926166633740999,0.3880785551865914,3100249
