start,end,N,SS,bsfs,TajD,FerL,ZngE,FulD,FayH,btree,Colless,Omega,path
0,100001.0,50,535,-1.7015487789156991,-0.6754947893099255,-1.1583665232797011,0.6662166969993535,0.3351468942348156,-0.1839115093678885,-1.8023782079322512,0.1907985721761232,-0.4174702741412853,3060137
0,100001.0,50,399,-1.4638659911657812,-0.3717228764019629,-0.9339409064211832,0.6267183789763893,0.2715524260264467,-0.1367400611967687,-0.5936197206418149,0.1385882055524912,-0.6713655626674873,3060138
0,100001.0,50,423,-4.275136475203922,-1.1406266952149349,-1.2011167040094646,0.4637529421204027,1.1899732186620104,-0.2219723416692441,-1.5597128297960288,0.2052957020958672,-1.2209521362650786,3060139
0,100001.0,50,394,-2.8216785102462683,-0.4129023169463625,-0.8040343677433146,0.4916078894131379,2.045278415291564,-0.1242311280615153,-1.5376577416640953,0.1806494472789115,-0.7092250952602195,3060140
0,100001.0,50,305,-4.439128990390334,-1.2076913035160743,-1.350817628638899,0.5618872592604643,1.7544200073592022,-0.2455889541684038,-1.7579774133667625,0.1880893736805066,-0.6126194485657669,3060141
0,100001.0,50,425,-1.856528215992804,-0.7409752560359606,-1.364056625215062,0.81301296278181,0.4370113198793883,-0.2133621269682858,-1.2499893059804217,0.1786821237370688,-0.8606668666579942,3060142
0,100001.0,50,404,-3.865998461226136,-0.3113000606951061,-1.2522968436242097,0.93695731241715,2.0967703179613024,-0.1702470468911283,-1.6730399720587257,0.1799813473776607,-1.0026661882615626,3060143
0,100001.0,50,334,-0.5928116761562677,-0.1930899065032105,-0.4752623517943271,0.3169277020395,0.609445221309762,-0.0700587695198193,-0.3684914120961219,0.1382957156372483,-0.5606469367678395,3060144
0,100001.0,50,330,-2.325862722292648,-0.6810250026974939,-1.4787184249769785,0.944758452695706,0.2085264629047139,-0.2236398800272507,-0.7932491427869913,0.1452320213799805,-0.411742029279341,3060145
0,100001.0,50,456,-3.7245490352867354,-0.8491309566461285,-1.4201279297761369,0.8061663096932008,0.7360032890084635,-0.227351584704794,-1.6421113610281142,0.1975855916136946,-0.8963958880238283,3060146
0,100001.0,50,377,-1.067675206646695,-0.3684323590123624,-1.416832882282831,1.0516322899990336,-0.9340974028678914,-0.1939585186238122,-1.4611106049620954,0.189469208736126,-0.5954920930276305,3060147
0,100001.0,50,353,-2.231830224101214,-0.5358815158607725,-0.7857104754951773,0.4122525353121489,1.615285262341985,-0.1308622666507741,-1.5147120515692811,0.1722133297763549,-1.0913314216892305,3060148
0,100001.0,50,413,-1.1111194585060131,-0.3200852300175403,-0.9672480399809948,0.6825704615059391,0.3301178249644161,-0.1370137734254371,-0.7227107244354014,0.1629297977694479,-0.5190745027961008,3060149
0,100001.0,50,383,-1.010676476892436,-0.5634728781224623,-0.3752051847626952,0.0381075670801688,-0.043524418229302,-0.0839061184435417,-1.185610465266644,0.1730019822498535,-0.9427099966281024,3060150
0,100001.0,50,314,-1.9250876496124876,-0.5642612977229162,-1.0102796514293255,0.5945734302735168,1.0454956551186738,-0.1598580149093875,-1.7747311964164971,0.2042795566502463,-0.8010187468094832,3060151
0,100001.0,50,383,-0.0562654340833297,-0.2294817132906057,0.2244775052357092,-0.3151400046664905,0.1110719078311642,0.0106084141342701,-0.8887989294514735,0.1631720430107527,-0.1403871798160005,3060152
0,100001.0,50,366,-0.8511107425914165,-0.1005986170984907,-2.115033213657085,1.8015769014421064,-0.4588077921314804,-0.2582668920476721,-1.1431095177741606,0.1739583333333333,-0.6013945314024904,3060153
0,100001.0,50,392,-3.894609846212296,-0.8033825454973549,-1.5775687688944866,0.968063546538642,0.826107244753408,-0.2432956334188538,-1.1078907482707625,0.1670652636054422,-0.7543811007210935,3060154
0,100001.0,50,378,-2.063520551502378,-0.5653349492197215,-0.8984519679733779,0.495750784820163,0.5084584241375418,-0.1461691737617157,-0.7450933555291742,0.1506991685563114,-0.4461909497518198,3060155
0,100001.0,50,457,-1.1892663622908333,-0.4185832074891094,-1.1355142352268108,0.7791901368608202,0.2732352428982505,-0.1636120993472859,-1.3347081249182065,0.1720757747543461,-0.9143020058232556,3060156
0,100001.0,50,307,-3.948393083871974,-0.9394543668402722,-2.27892549011289,1.5127972191989942,0.4701015013678954,-0.3374059131786215,-1.0867756156188448,0.1641600670118793,-1.0018651752507366,3060157
0,100001.0,50,342,-1.1559557706388357,-0.6001926122834073,-0.0470774742138129,-0.2679986300904292,0.4318999183861349,-0.0475772859413352,-1.1082055468835257,0.1713267543859649,-0.8262600270496248,3060158
0,100001.0,50,383,-1.6868314336324166,-0.6138586603099248,-0.0826077302763896,-0.244327703417736,1.5024388423753607,-0.052698156996175,-1.3436170524308515,0.1685951166180758,-0.6017402341221354,3060159
0,100001.0,50,403,-1.158183401282214,-0.5312284970309264,-1.039852002811399,0.637203074645276,-0.131223391776058,-0.1604210857570105,-1.9054632387872252,0.2152353642186801,-0.4361230018546047,3060160
0,100001.0,50,421,-3.870911270321992,-0.6210580676601161,-1.5622766838649849,1.0487254238480843,1.1056862067564577,-0.2285066905591471,-1.2585827190653642,0.178566179558243,-1.0034155423993,3060161
0,100001.0,50,457,0.058232203443466,0.0495377480932465,0.0948341044531332,-0.0575387136198154,1.3757084009420792,0.0146817161813239,-0.2146042657242673,0.1357618316143661,0.0101537981789987,3060162
0,100001.0,50,382,-3.707512795041613,-0.7547550816076584,-0.847218460257419,0.3531025373497245,0.9724641178103058,-0.1533012606194997,-1.2705559049946236,0.1648656356952719,-0.8614444149535356,3060163
0,100001.0,50,427,-0.7148750892894775,-0.0266030093046878,-1.225201509156135,1.060310705758617,-0.3089391283906416,-0.1470208173092972,-1.1341071574127068,0.1801178804855275,-0.5252788239871345,3060164
0,100001.0,50,371,-0.7159227843881409,0.0272466834838151,-0.990615286071788,0.8821815150756306,0.2210336963631847,-0.1157378533171936,-0.9096071694138514,0.1587632275132275,-0.2725661380910149,3060165
0,100001.0,50,397,-5.096973860989886,-1.3020419866073174,-2.2516219791990135,1.3014535688496345,1.3710414469666266,-0.3580404771296818,-2.0036999211729105,0.2313380709426628,-1.245818376219832,3060166
0,100001.0,50,370,-4.450113608428553,-0.9604674641538156,-1.537968884186129,0.8524331729132852,1.5104431301531696,-0.2497841037842655,-2.2881145068785496,0.2139373821817883,-1.1634596793534688,3060167
0,100001.0,50,317,-4.238537378962477,-0.9045627170717744,-0.5657465660496447,0.0299906502131531,2.4501633913593337,-0.130698402378646,-1.5905165691570873,0.1906488159173444,-1.0135153705080142,3060168
0,100001.0,50,386,-2.470502140293332,-0.6648391314361614,-1.4255979516715789,0.9063836375861004,0.6599028890399706,-0.2156358095101402,-0.5365647953658558,0.142751510542105,-0.4770063171767515,3060169
0,100001.0,50,372,-2.161787305362378,-0.741788837249053,-0.5690616229348747,0.1160995448672521,1.604045359952679,-0.1194212600829679,-1.771030343871161,0.2035560752078609,-0.8928637082332739,3060170
0,100001.0,50,401,-0.3651872578345871,0.0161448664497369,-0.8965897153015245,0.79420690880906,0.179942106743915,-0.1052074975522139,-0.5872224406217074,0.1532920310981535,-0.5339943341076119,3060171
0,100001.0,50,414,-2.6761746245296583,-0.6860475937631136,-1.0374379350838956,0.5551109461783869,0.929512952011442,-0.1708856753513857,-1.4272328035304715,0.1824968359436798,-0.9614574239322058,3060172
0,100001.0,50,325,-4.353044584448665,-1.2773149092351537,-0.5013497711747693,-0.2184785078721831,2.127461994265784,-0.149065525921324,-1.9156037094819611,0.1897872287601172,-0.7986221772661226,3060173
0,100001.0,50,328,-1.6511380097997062,-0.6102748483892988,-0.3855606988574243,0.023511515439755,0.5003054090720308,-0.0885932929835393,-1.1763773941258682,0.1843548316762602,-0.3121772811609628,3060174
0,100001.0,50,332,-1.2570169875962074,-0.5590586618531046,-0.963773563135315,0.556424671011885,-0.2133861601888333,-0.1538035500218251,-0.9352720892588772,0.1563864351710833,-0.8602596518126879,3060175
0,100001.0,50,301,-4.883865484038848,-1.122457881529993,-2.036830521302426,1.2066513327417625,1.2811979756280978,-0.3214801724090396,-0.6535820513438281,0.1504665968951683,-0.9714164832980569,3060176
0,100001.0,50,360,-2.641794209895266,-0.7272446543104232,-0.5890774853178502,0.1412494665023526,1.8489597373090108,-0.1208365076323454,-1.6546327267369223,0.1979659413434248,-0.9455754035952324,3060177
0,100001.0,50,386,-4.568226146558176,-1.1596098484775128,-1.4312012779159506,0.6559894853081568,2.0021766484140513,-0.2508707620318417,-2.155577527731383,0.225374345140355,-1.368422131374958,3060178
0,100001.0,50,371,-1.9432487636255875,-0.6453254832126245,-0.3994510919255389,0.0172225143114113,1.7368773276074596,-0.0925411216053861,-1.2014064763481846,0.173983016025202,-0.7936974589071616,3060179
0,100001.0,50,464,-5.156685768177406,-1.2553383522410424,-1.8292410738000924,0.954825186892625,1.6567072717529343,-0.3040601435914891,-1.8043043897308209,0.1961849604706747,-1.090920083744202,3060180
0,100001.0,50,430,-2.119136026186875,-0.6659393682926728,-0.6318788464780033,0.2098993383116034,1.392715681187895,-0.1213501014186955,-1.567269701854945,0.1797288359788359,-0.6743086045318734,3060181
0,100001.0,50,414,-3.098380672620126,-0.811091974165598,-0.8547687692101583,0.3304135657339462,0.8221943863927752,-0.1579646333084913,-1.4276564390922355,0.1918676561533704,-0.6674345913063852,3060182
0,100001.0,50,333,-1.7820222509133137,-0.8087335714643381,-1.070449791513867,0.5212811352443933,0.0882355903485522,-0.1839564604243425,-0.9558061677814336,0.1659913965586234,-1.0036593181790836,3060183
0,100001.0,50,434,-1.6929881621524303,-0.463813221649326,-0.7507298823250395,0.4185014014984041,0.3938559797187839,-0.1213041897619665,-1.2946290482788996,0.184172471383763,-0.7666203494753119,3060184
0,100001.0,50,423,-2.205986410923414,-0.5285129921037908,-1.200880902492479,0.7797200423684084,0.8398101074678604,-0.1792049040947173,-0.5681244786040174,0.149107960491889,-0.5182776771037947,3060185
0,100001.0,50,352,-4.042484287775311,-0.8467460320294002,-1.0343479879750908,0.4698926251533379,2.091493278567628,-0.1821603786734738,-1.3057190084096153,0.1575770459699031,-0.9157689547568056,3060186
0,100001.0,50,292,-1.7717804783659905,-0.6613330649293004,-1.3881041116511197,0.875675812373403,-0.6526193206834788,-0.2119576804176405,-0.8731497030056077,0.1657312925170068,-0.6640520320053179,3060187
0,100001.0,50,414,-2.220075469216664,-0.6621600871845916,-0.8857354765536058,0.4344680573491568,0.822194386392776,-0.1512349239111505,-0.812174520673229,0.1553206997084548,-1.0056774595387026,3060188
0,100001.0,50,488,-0.4431216154651716,-0.3059708083744259,-0.3108828380029017,0.1143380666576244,0.3504368258709617,-0.0581061540251461,-0.9100807080821258,0.1682303476946334,-0.8033176095660309,3060189
0,100001.0,50,403,-4.506683984856337,-1.0765863872336874,-2.200204025300402,1.3727327484794642,0.199464692014803,-0.3361191729941983,-1.6716250282398235,0.1975535555837241,-0.914735093167098,3060190
0,100001.0,50,377,-2.222289504649971,-0.6687636409370175,-1.0135197226523724,0.5432434791603697,0.8326043275874078,-0.167064131884381,-2.1131251138656553,0.2249916359986617,-1.320712216336187,3060191
0,100001.0,50,294,-2.5441158494218743,-0.9328699588605214,-0.7874023786197035,0.2099570398383182,0.937384572854172,-0.1592813675453811,-1.5060047030637875,0.1978715728715729,-0.9282551614530444,3060192
0,100001.0,50,483,-0.9993765328309092,-0.2325519936689662,-1.3812127633972755,1.0908411872964363,-0.0108115984736542,-0.1795782277623637,-1.0196334360756585,0.1743734335839599,-0.340597836963327,3060193
0,100001.0,50,430,-5.022961168217652,-1.16136756902896,-1.6223774577514407,0.8222705364539881,2.460654940026547,-0.2732811823173549,-2.1466732429148996,0.2232551212575425,-1.0604619848802448,3060194
0,100001.0,50,255,-4.885371753517781,-1.5689346906320256,-0.6825660233544792,-0.2073496714638089,3.258694399323858,-0.1917725298599196,-2.3366452444180204,0.2359764739229025,-1.4477007806815498,3060195
0,100001.0,50,361,-4.88582910373232,-1.1859567591275924,-1.5890429609536414,0.7809935800900196,1.9987153821211576,-0.2717104377825896,-0.9566033589718324,0.150057505016395,-0.8754839789675539,3060196
0,100001.0,50,441,-1.5437847599121046,-0.635464633405919,-0.8232645999557945,0.3933739351544936,0.4025624298245493,-0.141850670088754,-1.3792552661976678,0.1662199690002583,-0.9646555199596336,3060197
0,100001.0,50,373,-3.761761897525472,-1.0691352041249889,-1.2476233098497211,0.5419125348247039,1.0354607006076224,-0.222871215054168,-1.7675211304356384,0.2055170068027211,-1.4050268527692935,3060198
0,100001.0,50,375,-0.557876764031481,-0.2844068882601957,-0.4252586618866792,0.225979933110548,0.1046671039396849,-0.0703690722226816,-0.4259869091232062,0.1481037993428663,-0.2705870685544196,3060199
0,100001.0,50,378,-4.538930210695852,-1.098603631615436,-1.7646004614024209,0.9797334357739004,1.4482234101972449,-0.2862624848082309,-1.7452596499864963,0.1904389880952381,-0.9775341506686064,3060200
0,100001.0,50,360,-1.9091081920948911,-0.2318194423930383,-0.9056005982215376,0.6740455551121491,0.9447399444623676,-0.1238107426598672,-1.5780058573954845,0.1982401656314699,-0.8841061178617888,3060201
0,100001.0,50,420,-4.6977658765786,-1.0269006164619603,-1.1968811362082614,0.5188064997772599,1.856704012952914,-0.2135491821619479,-1.9203638658280944,0.2176465824425008,-0.9180256070991468,3060202
0,100001.0,50,459,-0.9274726023767664,-0.1676211871631388,-1.5448766892397183,1.267840523953112,0.2576997829706461,-0.1945394240494975,-1.2794982264791843,0.1870332372079266,-0.7922355480732415,3060203
0,100001.0,50,319,-1.1341808725404756,-0.4125420367948164,-1.0102752387974772,0.6726453407526315,-0.0881140688547829,-0.1491941925181917,-0.3076390017665836,0.1356046550851745,-0.3652017307251412,3060204
0,100001.0,50,363,-1.5696847984213833,-0.5245400159852138,-1.3029704640075632,0.8713315161272821,-0.4761561182156449,-0.1914648916626709,-0.1184026580975544,0.1316011589821113,-0.2128074689460675,3060205
0,100001.0,50,400,-0.4134046592783935,-0.328986058676421,-0.3723223994725544,0.1565159879100189,-0.8478578102861205,-0.0671392943324995,-1.349823563563121,0.1767492711370262,-0.7753036443923566,3060206
0,100001.0,50,296,-4.792870983544974,-1.3177450545464149,-1.8122826768969769,0.9096214082103684,0.9089182861691972,-0.3084737794589799,-1.2099719253723669,0.1769125683060109,-0.9781176888770138,3060207
0,100001.0,50,374,-4.485910635803452,-1.035131024268436,-1.062583679591855,0.3972788122397734,1.934090211264356,-0.1985145584256095,-1.7850003537164123,0.2018762343647136,-0.8844338579590864,3060208
0,100001.0,50,373,-3.9399299642044623,-0.868282593849704,-2.1216855063578492,1.4115092646534488,0.7577133803188677,-0.3126245764329886,-1.6772644058049428,0.2075003470776065,-0.6432150146130287,3060209
0,100001.0,50,372,-4.754063447586726,-1.294512075224109,-1.1877737553991392,0.3732276782346462,1.7631818465898363,-0.2315245291656413,-0.7881614499538743,0.161545299938157,-0.9707517471074,3060210
0,100001.0,50,432,-1.1757234463298352,-0.4736587104017481,-0.6677868842092435,0.3407073834723485,-0.0348725367826284,-0.1121733788043798,-1.342971109941373,0.1888793308020883,-0.9060281410411344,3060211
0,100001.0,50,397,-1.758953942434922,-0.5225030141962872,-0.8934020931409721,0.5133593688702972,0.9980927099217092,-0.14247438488329,-1.0864322092020116,0.1574218101874896,-0.6243909964261369,3060212
0,100001.0,50,414,-1.0111431211808242,-0.2875525879311885,-0.4895680672730996,0.2806483740918883,0.7148758207741097,-0.0781135723502253,-0.7730393007348151,0.1519362403346431,-0.5590604908772019,3060213
0,100001.0,50,345,-3.933416576872052,-0.9535431817824676,-1.328236597915166,0.6724269293448575,1.4285775161637928,-0.2246337004954017,-2.0707738949004795,0.2181661396953147,-1.0160152597426964,3060214
0,100001.0,50,355,-1.3886868289147094,-0.5613779785658004,-0.5471645222313133,0.1900722181352236,0.6291845903480995,-0.1042818944569271,0.0042082351962649,0.1222831900055619,-0.3021004590932125,3060215
0,100001.0,50,417,-2.510276892436316,-0.7076657181373988,-1.133960902670305,0.62854418370032,0.8636673313946813,-0.183819086886813,-2.458864077186653,0.2633007748553967,-1.378102016091849,3060216
0,100001.0,50,341,-3.4887887193911964,-0.5805086252869629,-0.5841747409791026,0.2127407448483539,1.2235281167212737,-0.1100849257889175,-0.9857104109559855,0.1680960727849422,-0.4983600210186243,3060217
0,100001.0,50,315,0.215283400662874,0.4824235310851048,-0.9301097840616884,1.063046319983558,0.187120534700642,-0.0770365642584272,-0.7014015125180727,0.1475405546834118,-0.660620010638045,3060218
0,100001.0,50,415,-4.005949707328546,-1.068581376783906,-1.4295962639077189,0.7013154742028354,0.7766062754469354,-0.244077516750492,-1.167433023300074,0.1754019789734075,-1.3848007067850143,3060219
0,100001.0,50,287,-3.3766030370412397,-1.0262143819858478,-0.7753074864486234,0.1515113285906402,1.348890463762865,-0.1644442831443183,-2.162039446433474,0.2269419395665242,-0.7963910223571947,3060220
0,100001.0,50,425,-3.905334299558349,-1.028046180366602,-1.0772101812743342,0.4132686458111878,0.9946515693224572,-0.1994171495800338,-2.229181177413327,0.238753565942506,-1.363219911501619,3060221
0,100001.0,50,392,-4.859102171836331,-1.2856039862729438,-1.4902649804864838,0.6426711622916059,1.279317089354211,-0.2666266499314165,-2.4054173050473313,0.2301211875478668,-1.6141636659399734,3060222
0,100001.0,50,345,-5.058479016998514,-1.3727356649858051,-1.6622525332380726,0.7490778643805525,2.0716986549181833,-0.2936696688601786,-1.99895079077541,0.1989054010866091,-1.1773892071096514,3060223
0,100001.0,50,449,-1.4143561967027498,-0.5814858539732065,-0.6318480149663287,0.2534199803547976,0.4027535231043972,-0.115389756479074,-0.707153326017274,0.1548323749389258,-0.5840194002555742,3060224
0,100001.0,50,343,-4.55980175878085,-1.0181829813679444,-1.4449132547947496,0.7413689890778334,1.80099799999163,-0.2430515385611649,-2.2281558947230535,0.2255542504771693,-1.0333084091448086,3060225
0,100001.0,50,393,-4.3287101984207474,-0.9037354628441652,-0.895166738919113,0.3181596488067579,1.7197739634575706,-0.1693376773293916,-1.454163937549828,0.1840027918681923,-0.9211578060182964,3060226
0,100001.0,50,351,-0.9672464221350324,-0.5089956117847309,-0.3199680422725898,0.0180214488484072,0.6316265067098031,-0.0736282563573766,-1.8290765552632435,0.2083179657405131,-0.758044085519565,3060227
0,100001.0,50,394,0.0058627401190519,0.2920117444845497,-0.7556241350493794,0.8130030044486086,-0.99845951967285,-0.0692430174898861,0.03435256688827,0.1208339450888269,-0.4203300968802513,3060228
0,100001.0,50,359,-3.9639697650196126,-0.9968221018935374,-1.0864964549265683,0.438154184228244,1.245015359752147,-0.1987946244269314,-1.811221412637896,0.1940562456866804,-1.012609345987478,3060229
0,100001.0,50,374,-2.3733868200147077,-0.8801670985677722,-0.3752923426656375,-0.125109754211957,0.8260513012095793,-0.1060755164801751,-1.0274751240428293,0.1674645885751561,-0.7170564024287291,3060230
0,100001.0,50,433,-1.2358604141268232,-0.4142641470433417,-1.082159652689587,0.7346548154128977,0.0944529375188849,-0.1571085803429953,-1.5133760667072529,0.1874008670825843,-0.4048336016165729,3060231
0,100001.0,50,398,-1.8361310920013476,-0.5291937839604144,-1.301981751362565,0.8680218195064012,0.2804988770016523,-0.1914000446437132,-0.8980714668707542,0.1714562330956479,-0.642852548730096,3060232
0,100001.0,50,356,-3.926994098718618,-1.134121686044591,-1.489378927976361,0.7204395421129363,0.6181927717669863,-0.2562995688623163,-1.7813541550808076,0.1852016168786355,-0.9444683772337252,3060233
0,100001.0,50,373,-4.031672317884364,-0.8956524464029397,-1.4257566860230722,0.7875046948339747,0.9164261347695852,-0.2318990703098867,-1.4006146231482566,0.1856012591371952,-0.9132884050471262,3060234
0,100001.0,50,340,-1.306818409152374,-0.5154336363513453,-0.7166682490503233,0.3623606174396392,0.6712612593001271,-0.1212980728076787,-1.466968945344076,0.1812319624819625,-0.996068717720936,3060235
0,100001.0,50,377,-4.506780854553784,-1.2519274447894366,-0.8530924290700052,0.1018131946272861,1.3822448659512787,-0.188771360088792,-2.7991386414316923,0.2586645769418878,-1.513229679955586,3060236
0,100001.0,50,302,-0.9752514741344266,-0.4259600349511311,-0.8646750603060059,0.5382421643897907,-0.3974418938251067,-0.1329268803086647,-1.068279731338863,0.1736992094134951,-0.3821208476314307,3060237
0,100001.0,50,382,-2.4864088755685603,-0.5803028741320603,-0.730552083361012,0.3408621434522164,1.553707873452032,-0.1272632992304676,-1.6868977774278404,0.1865770698523311,-1.0590235665822003,3060238
0,100001.0,50,340,-3.821343406828338,-0.8436230619785796,-1.678083890550501,1.035628317171207,0.3667574371021688,-0.2586115845019147,-1.4377804788089907,0.1855287569573284,-0.9885367526947736,3060239
0,100001.0,50,332,-5.127115949445321,-1.5477176492048654,-1.2403908872586145,0.2895657222786187,3.0380878548871544,-0.2558881635021751,-1.8738262510113255,0.2204093867762932,-1.224291403770959,3060240
0,100001.0,50,456,-4.470100863548829,-0.6927768842177023,-2.0505295756168693,1.4396960006059254,0.8659888599109555,-0.2910577173090329,-1.5435344277860326,0.182645017466446,-0.4360706354591414,3060241
0,100001.0,50,295,-4.912607450084388,-1.6882110453044965,-0.8029983110491553,-0.164791029951573,2.525638724622313,-0.2140363176950459,-2.775070155380488,0.2755734525215044,-0.9663117456427714,3060242
0,100001.0,50,367,-3.0187926370546667,-0.8379551869434655,-1.4607408679344192,0.8479571764295641,0.5415312591135426,-0.232078435442968,-1.8210835818388256,0.2023931000971817,-0.6665498495175494,3060243
0,100001.0,50,390,-2.6223884108586972,-0.6527993448691627,-0.9879346869561748,0.5289935071402412,0.8851500170279344,-0.1628307204952297,-1.7214574296433178,0.2098277180694763,-1.0560524460851295,3060244
0,100001.0,50,383,-4.3925257996108,-0.9802835033438544,-1.3811958362216428,0.7047199202149925,1.193246190254429,-0.2324327346226877,-1.6997455431231294,0.1922511067919231,-1.051932193485968,3060245
0,100001.0,50,308,-2.2632307642451615,-0.512858768730449,-0.9818701039960636,0.5961664619580739,0.985734684081518,-0.1529294272037341,-1.4004849856336985,0.1782552764695621,-1.0677751381469531,3060246
0,100001.0,50,386,-0.5761138499591425,-0.1543837694164672,-0.2707413535100598,0.1576243499678628,0.4681494948436734,-0.0429171696347022,-0.5358824432718805,0.1472273757988043,-0.0773769541622669,3060247
0,100001.0,50,362,-4.46619419093924,-1.168598116110422,-0.7637071785282517,0.0666911422253311,1.9023969558216165,-0.1724283636977144,-1.3405186595330585,0.1664229024943311,-1.20845295834616,3060248
0,100001.0,50,410,-0.7624134816771029,0.0747508337255739,-0.9536172872585388,0.87449740887421,-0.4741505484899815,-0.1078374907780742,-0.7808860546283027,0.1567696523053666,-0.1799941532145942,3060249
