start,end,N,SS,FayH,ZngE,FulD,FerL,TajD,bsfs,Omega,Colless,btree,path
0,100001.0,50,416,-0.1706882411553759,1.099731932946055,-0.1232101450314402,-1.3473062292930065,-0.1574170535182563,-1.2143423766122754,-0.2187070612204694,0.1623514348268042,-0.8649817874398624,3050138
0,100001.0,50,449,-0.0274655146100227,0.1267188178437623,0.96375595981452,-0.1882623941585448,-0.074172630053636,-0.8181469887807504,0.0847623739767191,0.1298160173160173,-0.3148092334174562,3050139
0,100001.0,50,464,-0.0284033014321378,0.0361687633075926,0.2833222182214077,-0.1406374736841711,-0.1685455817359706,-0.3379967907905361,-0.1877564084149884,0.1383643663651027,-0.2652864700975946,3050140
0,100001.0,50,418,-0.0972316555002012,0.6966111323579391,0.6057101079526074,-0.8075286532935931,-0.0218087485886078,-0.5936915050501032,-0.1268894120150765,0.1585806101581736,-1.024590597803033,3050141
0,100001.0,50,364,-0.1004195520588337,0.2102603797457012,1.7519890836178644,-0.5426206356410127,-0.5143901809414768,-2.396213393368035,-0.6285541603790799,0.2012389258028793,-1.4955400663720295,3050142
0,100001.0,50,384,-0.0620244995092911,-0.005741306997432,0.2949620903822851,-0.2580219788351325,-0.449397415906454,-1.2219693999518535,-0.5109984587386168,0.174967606090055,-1.205132548471792,3050143
0,100001.0,50,401,-0.1200638876964747,0.6650529422195623,1.1030724865763075,-0.8855473597392285,-0.2152933394719972,-0.8867281375330218,-0.7376161714215503,0.1787056928034371,-1.2338522663666904,3050144
0,100001.0,50,469,-0.1976948338580801,0.7330825368509812,0.5928061146816545,-1.2534842645316044,-0.7077945029768449,-2.665043778193832,-0.7770260348040774,0.2099870334874281,-1.758236059854362,3050145
0,100001.0,50,434,-0.0347105830999443,0.0031582939834779,0.940000110544481,-0.1483190350469938,-0.2455506207943421,-0.8304789557714968,-0.2262269781385111,0.1501872383568812,-0.5802195515829792,3050146
0,100001.0,50,350,0.016377549926425,-0.2140931529955774,0.135612036784682,0.1910490998383999,-0.0905923874263116,1.6973643696548376e-05,-0.4087945295790003,0.1437603289903531,-0.5013357740253498,3050147
0,100001.0,50,433,-0.1890294251850842,0.2426139292128111,0.4707890733671414,-0.9362629705285488,-1.1190670208293618,-4.041067500786431,-0.8827656965750763,0.1956294566019178,-1.3261203786657887,3050148
0,100001.0,50,435,-0.1647617088216411,0.308466259185736,1.032450500851062,-0.8714350577329694,-0.8815800215448722,-3.975526192380364,-1.0400993938897969,0.2165550933749296,-1.968664042478992,3050149
0,100001.0,50,347,-0.1797755787613887,0.4867982749874394,0.8472714837453825,-1.0337712880653414,-0.8130492759514226,-3.8790079819125576,-0.6577127961960383,0.1628620019436346,-1.1529924637620192,3050150
0,100001.0,50,399,-0.0958153817856652,0.0708105860233438,0.9024075318927822,-0.4443052851283682,-0.6172489572205294,-2.0895991637890363,-0.2826379661761195,0.1625832151042235,-0.8430625176780479,3050151
0,100001.0,50,434,-0.1598274125657828,1.0303586656018484,-0.3570922001665499,-1.2623102523712644,-0.1476069156998355,-1.1482529738856222,-0.4669331765938715,0.190421808258187,-1.5171787527440452,3050152
0,100001.0,50,433,-0.0573218200804674,0.0146301754896038,0.7787004572429891,-0.2502983805304192,-0.3963899261199364,-1.2222853605546482,-0.2500039993878879,0.1668934240362811,-0.8555912928427563,3050153
0,100001.0,50,362,-0.039524163886554,0.0709923527489136,1.330141123979008,-0.206841967786729,-0.2138484883254333,-0.9203794706006282,-0.3897051026743907,0.1411797595750629,-0.4783164963399063,3050154
0,100001.0,50,426,-0.0506546976143263,0.3947994830879107,0.8802887913525069,-0.4389392690256234,0.0193824835229052,-0.7487255735191185,-0.0965019832132805,0.1187140602097192,0.1997453258618533,3050155
0,100001.0,50,431,-0.0942486255782814,0.3885153530420546,0.0414265931583504,-0.6193838344767901,-0.2989926638536578,-0.5692587978626219,-0.758972174221582,0.1832736405820606,-1.2744743669698817,3050156
0,100001.0,50,420,-0.1000486642434247,0.6028136442595833,-0.259190686571817,-0.7659396465655128,-0.1328415459430544,-0.6518122992397616,-0.1788187436979957,0.1477981725234472,-0.4002359297485184,3050157
0,100001.0,50,458,-0.0546983279697845,0.79329136197069,-0.2522337781690849,-0.6834711702886958,0.3753793501374011,0.144248179742295,-0.1422323407224949,0.1518630179344465,-0.6775920473861755,3050158
0,100001.0,50,307,-0.0623419601486265,0.4594641632184649,0.9996182374734168,-0.5237933217312054,0.0012974448381093,-1.0505475495388443,-0.8016386223100309,0.1800377631367507,-1.5133212418812076,3050159
0,100001.0,50,431,-0.0509596026902604,-0.1050468708798651,1.5537152235834115,-0.1551704467934988,-0.4666350491373269,-0.9423834078248564,-0.6577769505457285,0.1589354660783232,-0.6767052823598837,3050160
0,100001.0,50,398,0.0358344736890583,-1.040525015856554,1.7685695538879045,0.7446241892318666,-0.7514022154456533,-1.6070406291256882,-0.8058949532750446,0.1662675274191309,-1.2836969199465813,3050161
0,100001.0,50,392,-0.0825028855702732,0.3323948056746278,1.5436894987046788,-0.537312087761826,-0.2684407758600401,-1.3302921776427408,-0.9067790447029196,0.1547910259994408,-1.0256587763960168,3050162
0,100001.0,50,470,-0.0778922129070168,0.0141877685550622,1.4674855415560792,-0.3372660570658359,-0.544465195475394,-1.82174739694136,-0.6459504974039837,0.1621916443345014,-0.7455334441762622,3050163
0,100001.0,50,461,-0.0791800832975429,0.3380285878203753,0.6601948878885712,-0.5272951291672079,-0.240414737760466,-0.8864395149179741,-0.4230179256970803,0.1526029856386999,-0.5693382935100265,3050164
0,100001.0,50,388,-0.0577022654969022,0.3627324202940498,0.8684889079043865,-0.4500650562791282,-0.0614790985655935,-0.4295670460418282,-0.7526665218975056,0.2046520471542654,-2.308468373038225,3050165
0,100001.0,50,362,-0.1046046745354478,0.5733737419033258,0.5535082093354678,-0.7673786446781181,-0.1921594917832937,-0.9809256275353296,-0.1052093543150887,0.1615032123960695,-0.7797464874939745,3050166
0,100001.0,50,386,-0.0790445892925383,0.0469662891224488,0.238045421808117,-0.3598231815990328,-0.5201396721748901,-1.2210373707010027,-0.4210997807282188,0.1586060459686833,-0.7398108620755199,3050167
0,100001.0,50,365,-0.0956374912145346,0.6552145785642843,-0.6132123423351038,-0.7763898254958005,-0.0487712982480261,-0.4187946099351153,-0.3671753716533454,0.1317033306829225,-0.2318160078933781,3050168
0,100001.0,50,330,-0.0743384816568817,0.5566945808265683,1.1495072373040225,-0.630017161047886,0.0092104574741277,-0.5637138077740762,-0.6663431957493542,0.1839381447943416,-1.3270112751823402,3050169
0,100001.0,50,460,-0.1251213282301504,0.4127726084823896,0.5077054776157846,-0.7640005086392955,-0.4972829107314809,-1.5384199248364503,-0.5679489775400748,0.1596766682863621,-0.7749848746205531,3050170
0,100001.0,50,354,-0.0595210364548771,0.424396398600704,-0.7807078438824928,-0.4925544551029614,-0.013977031389769,-0.1184529843926477,-0.6260602742431408,0.205560249577538,-1.6791193355859892,3050171
0,100001.0,50,494,-0.0914308285488263,0.7134491183763643,-0.3540279326537213,-0.7934609502570126,0.034161191627643,-0.3268268382456833,-0.6049334290888685,0.1858268182895048,-1.4908041267306626,3050172
0,100001.0,50,403,-0.0999415905938519,0.0356172256251033,1.2650151842298,-0.4416917895192466,-0.6809304676613293,-1.9013422812963017,-0.6682814915150052,0.1967716063698206,-1.5414252805290003,3050173
0,100001.0,50,462,-0.0546554769946503,0.4240212248964499,-0.5993465255114799,-0.4727270323656853,0.0184636066415654,0.05975130367575,-0.2246934857495665,0.185365730450596,-1.1352218079336678,3050174
0,100001.0,50,441,-0.0513495597093217,0.1694601325906805,0.9064923449331332,-0.3134524550757216,-0.2038538032574083,-0.5743860922073664,0.0242298076849876,0.1388088728314292,-0.4468482530789848,3050175
0,100001.0,50,431,-0.0807957292346195,0.3515525433210299,0.0757967893043739,-0.5415216495221822,-0.2384169467277265,-0.4621087026547849,-0.457205466012438,0.1685843608276644,-1.1187830229057218,3050176
0,100001.0,50,308,-0.0928304219211879,0.6979409257062368,-0.2618201780963001,-0.7878417565000931,0.0152662613085941,-0.1186697644611854,0.0790426399425439,0.1395256732830118,-0.4673434920548189,3050177
0,100001.0,50,408,-0.1341257634382266,0.303326524851472,-1.004760752778945,-0.7386385731631661,-0.666485337906876,-1.4535345002221391,-0.7269093465357639,0.1843491450634307,-1.3203146648588684,3050178
0,100001.0,50,461,0.0256877476525886,-0.2880562769897883,0.3387360325796935,0.2727985231721878,-0.0945380212982574,0.0432150171671926,-0.0559216387343567,0.1356045063528056,-0.244600423348758,3050179
0,100001.0,50,435,-0.0790815834793657,0.1935536231807763,0.5897225193678632,-0.4442164997811014,-0.37910808827471,-1.0612574185098242,-0.6193570156437961,0.1819965416334131,-1.4597006574801383,3050180
0,100001.0,50,417,0.0075234792368424,-0.1246325140104864,-0.1308105562529372,0.1028273942075093,-0.0667928543308979,0.0850917988334926,-0.3540162331753948,0.1541329549571307,-0.6712078271904925,3050181
0,100001.0,50,402,-0.1256371725296995,0.3918651437887016,0.9448233538779174,-0.753226037640368,-0.519814483962923,-1.917037909104861,-0.8599431232657258,0.1925743670249164,-1.409257768065766,3050182
0,100001.0,50,394,-0.0114690712306842,-0.1551404085769589,1.594354276778318,0.0401642236563301,-0.2323792859837465,-0.5027247991654707,-0.2458048352346179,0.1552687300085597,-0.4789279980500984,3050183
0,100001.0,50,359,-0.0445403829824929,0.8171604500603097,-0.0738510952552942,-0.6536830577341721,0.4739495073067257,0.4218703167547023,-0.0284942657090411,0.1711701127819548,-0.7728464067317384,3050184
0,100001.0,50,383,-0.0045149692741033,-0.488508052551371,1.3478425163148953,0.259675383497091,-0.5057043326088472,-0.9063952216196838,-0.2041374254677112,0.1501417233560091,-0.5777816453891208,3050185
0,100001.0,50,480,-0.1312563590896123,0.581073429846656,0.5655552590129533,-0.886201343193362,-0.3789503767423468,-1.2244648363410338,-0.8776669475708839,0.1575452585405747,-0.7460854748643632,3050186
0,100001.0,50,414,-0.0762292537189698,0.3628363421068017,0.57178439994922,-0.528500099894334,-0.1944847597334496,-0.8138354291911689,-0.436562907221643,0.147218887555022,-0.4946717535772397,3050187
0,100001.0,50,439,0.0091844622231976,0.1415938045487259,-0.5255424982440825,-0.041979753013989,0.2027972857003821,0.1866409527608068,0.1068509251102043,0.1478138994291183,-0.4340139054853228,3050188
0,100001.0,50,443,-0.2799265227459521,0.9885820942692306,0.5531112213749282,-1.745776879401273,-1.0487042017370731,-4.502703043514661,-1.0688188065323394,0.2869562976705834,-2.6027975144625937,3050189
0,100001.0,50,425,-0.0422640083920867,0.1406489002301202,0.5067163510597718,-0.2585661892188305,-0.1665204460101948,-0.7825286977341042,-0.2211300689564673,0.1444467234129832,-0.350046143606303,3050190
0,100001.0,50,434,-0.0548708881463366,0.5545496637519935,-0.7325662901092164,-0.5479008777525906,0.1436606659083792,0.0859921100580554,-0.2100865902195046,0.1697926329622758,-0.9209523981720662,3050191
0,100001.0,50,405,-0.0686609445662607,0.1920209681243957,0.109107234605202,-0.3990465012747937,-0.3055598339418207,-0.7361168557399865,-0.2338814188343702,0.148500838691641,-0.4845491490599497,3050192
0,100001.0,50,327,-0.1629460182912132,0.2439617493594527,0.9640384843248706,-0.8236608138080557,-0.9275248834386154,-3.179890642560292,-1.4627737267315175,0.2014963703602246,-1.7058181500692893,3050193
0,100001.0,50,404,-0.0796481323175228,1.0968355253755604,-1.421893191021994,-0.9614973916261788,0.4920981865813438,0.0996824884816001,-0.1229393319578052,0.1184581194440966,0.1707407468050024,3050194
0,100001.0,50,361,0.0033215291120116,-0.2333993743885044,0.2772257659491871,0.1471519018632726,-0.2025830017069074,-0.275608541810844,0.0855163264680862,0.1342354822723791,-0.4622146989382667,3050195
0,100001.0,50,406,-0.0675849501579293,-0.0527808762835787,0.0277869256603511,-0.2548788835953938,-0.5349443136821086,-1.2026400087632456,-0.5971480001922493,0.1646120377084844,-0.9672207355670162,3050196
0,100001.0,50,347,0.0020247628537128,-0.0852850773251372,1.230936390698859,0.0571817024276621,-0.0682695626980627,-0.3619358575959435,-0.3288375255263793,0.153844871281846,-0.7947014684669259,3050197
0,100001.0,50,334,-0.0168800471096547,-0.0591385010731208,0.0338565025914417,-0.0371808079160168,-0.1780541195652626,-0.1727212415265491,-0.5871837152458428,0.1738881158524015,-0.7763842852848426,3050198
0,100001.0,50,397,-0.0306335240007599,-0.4114530671971795,1.1845670784441669,0.1055901031664401,-0.617825666905482,-1.303584645568969,-0.0137980535736906,0.1453948767006802,-0.4636460510353358,3050199
0,100001.0,50,382,-0.0689630216755348,0.1474639198715811,1.049963285229204,-0.3746311796705047,-0.3505573831265717,-0.8833959141290414,-0.5308888184090328,0.1639138706329989,-0.9345244788552703,3050200
0,100001.0,50,415,-0.0003417768788264,-0.0426417849615182,0.6695447227937351,0.0228811346059985,-0.0437328432364497,0.0385355544753735,0.1125796885224713,0.1485377656217126,-0.4145383584666424,3050201
0,100001.0,50,417,-0.175064640110681,0.4406243515677029,1.1122868033065856,-0.9898420299456197,-0.8269160840818494,-2.9609608732389407,-0.9208843016656943,0.1859240702268931,-1.3709027546920172,3050202
0,100001.0,50,354,-0.0985942400910942,0.5474984116449293,0.8074081711364747,-0.7271681049336699,-0.1739827050834095,-0.7415728429699159,-0.6706223612185459,0.1683724694697156,-1.159281689131661,3050203
0,100001.0,50,517,-0.1347649701569698,0.5558309093350483,-0.3128874274378603,-0.8871571404337373,-0.4292976183492776,-0.9699509935240336,-0.4504972594435571,0.16927873713588,-0.7528411006835056,3050204
0,100001.0,50,472,-0.0670385405142654,-0.3283645699274352,1.1647356844652683,-0.0960753352827136,-0.7979276942861965,-1.989962655392758,-0.9425414626544344,0.201966912419418,-1.6637260923174626,3050205
0,100001.0,50,331,-0.010195463159295,-0.1135005236905941,0.1979719332164191,0.0219418346777893,-0.1830540258424988,-0.0731339181991422,-0.3137454504314761,0.1453302695123851,-0.5508643050537338,3050206
0,100001.0,50,366,-0.1384357052671739,0.1565559281450119,-0.1757852475900736,-0.6720390466571096,-0.8384375655793233,-2.032900057675597,-0.6477683544484429,0.1547090886043858,-0.7973422477730683,3050207
0,100001.0,50,487,-0.1189332830188131,0.61638896463376,0.8753752454230329,-0.8543359863513009,-0.2566448247970055,-1.1449285037573662,-0.579911610344593,0.1848573683617093,-1.463516233127938,3050208
0,100001.0,50,517,-0.1027782080020542,0.6412547978169653,0.2607347924595091,-0.8005115437969524,-0.1174110227879361,-0.5168157697330554,-0.9740871435646692,0.1980950671725977,-1.4166418123592297,3050209
0,100001.0,50,381,-0.1008176438912858,0.1845703364721792,1.1778875282115313,-0.5299675832413467,-0.5425126254154137,-2.1461247432456307,-0.4663591321318178,0.1526547432159677,-0.6322096601653642,3050210
0,100001.0,50,402,-0.1558892259084657,0.0922773368386028,2.6391847203803054,-0.7098732050516603,-1.0265292621048618,-4.651409243493542,-1.397209295963594,0.2425582354153783,-2.253411756708142,3050211
0,100001.0,50,398,-0.0461953290938275,0.2997686549732832,-0.3519311606750046,-0.3657328163160497,-0.0402866446299696,-0.3831662478307832,-0.0957913733084065,0.1312289976231456,-0.4220305289016276,3050212
0,100001.0,50,360,-0.1055055926955294,0.7345905651814443,1.1502444428366052,-0.863118513965037,-0.042184924056518,-0.7980273366362384,-0.6696696555937095,0.1578680695075958,-1.2302264966519587,3050213
0,100001.0,50,442,-0.0776979168028776,0.5827610486731516,0.5282857854359556,-0.6604242534437395,0.007292973006613,-0.9299215895318852,-0.5998207995605408,0.15663612383729,-0.8615851229960314,3050214
0,100001.0,50,426,-0.0445745484640621,-0.4233708721894151,1.1584583204237269,0.0533753216814247,-0.7290070882619707,-1.427440151124349,-0.2369580449459832,0.1675281223600551,-1.164815866090929,3050215
0,100001.0,50,378,-0.0081756093888361,-0.113556164165888,0.7433996706524676,0.0303531953037888,-0.1685559433707731,-0.2690739969736985,-0.0463577456503669,0.1461469833835173,-0.6368698603342837,3050216
0,100001.0,50,357,-0.0762966924418208,0.4342661077424282,0.7730374053071369,-0.5688013211068379,-0.1244498305085561,-0.565114739551206,-0.3901963894397185,0.1651115925822383,-0.6468738823875438,3050217
0,100001.0,50,412,-0.1507240085505986,1.033377336680893,1.2015939093150998,-1.2251565410346388,-0.078533144142534,-1.7587790157435743,-0.5471220313689801,0.1556261091393079,-1.0538933181655998,3050218
0,100001.0,50,387,-0.0427363181574935,0.1935676878807716,0.3054368268960849,-0.2904920352155449,-0.1182730054637472,-0.2303038367859294,0.0125192168691415,0.1335958296362023,-0.2388810237224841,3050219
0,100001.0,50,414,-0.0733252821487234,0.61769444475855,-0.2509912697938907,-0.6616225340185549,0.0730669948783117,-0.3951017300298826,-0.3234237293463213,0.1463012579333409,-0.6841422706188417,3050220
0,100001.0,50,361,-0.0637172204304213,0.1668373015281921,-0.4605554981245146,-0.3633315179444447,-0.293927348687461,-0.6113672293413337,-0.5084443510241943,0.157281037414966,-0.5881376316122406,3050221
0,100001.0,50,434,-0.2031281063454714,0.8439221580691522,1.6568142822532088,-1.3387549950062536,-0.6381613760664887,-4.17297584839108,-0.959288232458916,0.2244422908828336,-2.4208828099855824,3050222
0,100001.0,50,391,-0.0138288799922749,0.035645759650637,1.1395295005469157,-0.0786112891640386,-0.0644355077726497,-0.422914545618238,-0.0756347307896305,0.1275651144435675,-0.1074975894930271,3050223
0,100001.0,50,338,-0.1273336483602144,0.3633396790793601,0.4758738800077151,-0.7425399897098629,-0.5575538441296262,-1.3954397730359205,-0.8489198951211429,0.1641584691430529,-0.9001042280451794,3050224
0,100001.0,50,346,-0.129305772070781,0.0726382475986371,1.4577286497445217,-0.5851715631807962,-0.8540060621588246,-2.7527740989648364,-0.5914944681908503,0.2322210493392759,-2.2863708346750875,3050225
0,100001.0,50,324,-0.0907000341735606,0.9890611660593152,-0.1374759955555433,-0.9454014896631536,0.3123986702749461,-0.0698773576322581,0.3144703927665157,0.1705189651618223,-0.9292369740439672,3050226
0,100001.0,50,392,-0.0807453053012322,0.3109141348319141,0.1840599649022709,-0.5176510349762434,-0.276672546506871,-0.6404839485183357,-0.3692500872816648,0.1922495972073039,-1.392221332288447,3050227
0,100001.0,50,458,-0.1257641297356226,0.178870296172806,0.0389637110817782,-0.6332949487657112,-0.7280808499462774,-1.7383577988423051,-0.3953696033481367,0.1647320001826233,-0.8783275826249146,3050228
0,100001.0,50,434,-0.0057734258372917,0.2759746505660727,-1.142174388228489,-0.181770794606064,0.2257216080145875,0.4755792670437156,0.1182691997047857,0.1331592160673793,-0.1702134262458157,3050229
0,100001.0,50,366,-0.1158814179747951,0.0927294547889425,1.2797592671943014,-0.5406847219862593,-0.738991859841334,-2.7717590631899607,-0.4772960784880062,0.1754636378360868,-1.1014515592505043,3050230
0,100001.0,50,322,-0.0057072930358129,-0.3317381613298215,0.7544350956538964,0.1653767828606037,-0.362958486971433,-0.5581615595387673,-0.5976939367581163,0.1615840992885704,-0.727489805362585,3050231
0,100001.0,50,379,0.0015684216791193,0.5669248819965047,-0.2435851829714275,-0.3168343553319795,0.5606773424589724,0.9020554584804684,0.2676643892325206,0.1386890016122056,-0.4855966724529519,3050232
0,100001.0,50,367,-0.0836943844199687,0.4549883106881224,-0.5471731767674268,-0.6119085184178726,-0.1575437162225124,-0.4482761172117598,-0.2574987186975923,0.1752383051986226,-1.2265329600868764,3050233
0,100001.0,50,382,-0.0423415270261713,0.2821082527441751,-0.4225208957298328,-0.3393053828672352,-0.0295843007594108,-0.1767747681730426,-0.2355465710020098,0.1391211323238973,-0.4778920297727109,3050234
0,100001.0,50,485,-0.0082219890253655,0.3090397179625314,-0.3299886647460653,-0.210981350217143,0.2398152007265199,0.2950623636993938,0.1729761217010043,0.1634900074019245,-0.7604328365865808,3050235
0,100001.0,50,382,-0.0719602606945099,0.2821082527441753,-0.0737746423447983,-0.4640722983031373,-0.2415207994151689,-0.4156701392689808,-0.0329538461998531,0.1466246220710506,-0.5781544881687686,3050236
0,100001.0,50,383,-0.1792142979640671,0.3970526803066121,1.7343333314660605,-0.9814816725356592,-0.8976217943074418,-4.158406689649621,-1.1432502415437888,0.2522097274283863,-2.6700773841164507,3050237
0,100001.0,50,453,-0.1457370494450708,0.6869767989760646,-0.1205196886320369,-1.0073445199369997,-0.3795859789753643,-0.9713858206880048,-0.5511477019667143,0.1556076484647913,-0.4920939597650658,3050238
0,100001.0,50,372,-0.1772751541944764,0.3648521690044378,2.0018865765455724,-0.9545787844063984,-0.9145331173353872,-4.555297204106769,-0.7786745209291124,0.1589865245461242,-1.0348231096817269,3050239
0,100001.0,50,474,-0.0728532039494064,0.3872510376122859,0.0515332442556561,-0.5287438548274314,-0.1476693554250015,-0.6926516484412888,-0.3017029621359087,0.142384290164664,-0.3234044174591198,3050240
0,100001.0,50,404,-0.1197062609977883,0.3020786116837528,0.4107440532401397,-0.6770422704395713,-0.5643685637476631,-1.4146601423487584,-1.041993365928303,0.1964444162758271,-1.4726499662114554,3050241
0,100001.0,50,347,-0.0483704164427843,-0.2072338796989783,0.7620126155335,-0.0851485496433361,-0.5469024089781636,-1.41891315272167,-0.6167030724526519,0.1783560090702947,-1.2513739290778283,3050242
0,100001.0,50,430,-0.0295443361077616,0.2440410302602297,0.083628847772775,-0.263882767315143,0.0246004210630368,-0.2256246719411592,0.1394390416022373,0.1263491430091589,-0.0478249617548082,3050243
0,100001.0,50,414,-0.1001707047264794,0.470660923997926,0.893740096805219,-0.6909892948159244,-0.2615041088749027,-1.062925184985425,-0.4237285953401757,0.1937032577005957,-1.4977910745703982,3050244
0,100001.0,50,454,-0.1337532899617162,0.3777527200004995,0.6884585784878956,-0.7803960238478685,-0.5928719493088379,-2.041969868274333,-1.0295625850187071,0.1645021645021644,-0.8882586833243018,3050245
0,100001.0,50,430,-0.1743916872963729,0.4852121308335055,0.8070715715021842,-1.012768460862152,-0.7793560643004748,-3.324279002227438,-0.7158533155117314,0.1917118409863945,-1.4399880216038634,3050246
0,100001.0,50,459,-0.0945845324082737,0.4442388933780117,0.2576997829706466,-0.6529232950872969,-0.2480310446348317,-0.9852630392409084,-0.2062020089081473,0.1401474465384239,-0.3689659301122641,3050247
0,100001.0,50,316,-0.133838803748969,0.4623715467939601,0.5503591634125412,-0.8256897653069487,-0.506935225727106,-1.7225430792488854,-0.5818356751223316,0.1565188058694552,-0.5697943756226121,3050248
0,100001.0,50,387,-0.1030838043856062,0.9098115309579796,0.9174725490755168,-0.953367348589248,0.1438718867656573,-0.8289144842467674,-0.8360836095264739,0.1737720511933587,-1.198678113440167,3050249
