start,end,N,SS,FayH,TajD,FulD,FerL,bsfs,ZngE,btree,Colless,Omega,path
0,100001.0,50,404,0.0345325812976161,0.6818846035667268,-0.5422273137761697,-0.1104230364149252,0.9515185382469896,0.4488267298581391,0.5302555469272126,0.1055711939948393,0.3736914362691605,3010072
0,100001.0,50,456,0.057574704288964,0.4541468214903055,0.2160610053984961,0.2186567189001417,1.2039803535913551,0.0430510001846917,-0.3017782976847331,0.1328764224583843,0.1486163317531544,3010073
0,100001.0,50,541,0.0041999285157139,0.2069593725667224,-0.0340890452141528,-0.0866073975749508,0.2793531499984778,0.1831051649049841,-0.1282372195387909,0.1328196226944386,0.28220252684826,3010074
0,100001.0,50,462,0.0028869902932451,0.2396225612980299,0.0742639538322975,-0.1168977722528793,0.1958222409648226,0.2263754036372252,-0.4290079573001457,0.1470036034215666,0.1694147405599813,3010075
0,100001.0,50,410,-0.0433096185847169,0.4814438271129374,-0.0768339323879934,-0.6489116337951524,0.3803488843007132,0.8174037565008766,-0.0120798225786451,0.1296290705631365,-0.2104996899474762,3010076
0,100001.0,50,370,0.0163218206178513,-0.139225019151314,0.5105007844867574,0.2193697081100349,-0.1611191646599116,-0.2640493690071048,-0.8026328949081831,0.1550269458432723,-0.2043540416336029,3010077
0,100001.0,50,458,-0.0006856644428076,0.1489452389947571,-0.8022734800873819,-0.0936124668044969,0.1119989550644604,0.1590722840526523,0.0522437718164824,0.1240307951137444,0.004491857164059,3010078
0,100001.0,50,428,0.0531398108578667,0.0957292432618847,-0.7658397812662793,0.3921122212797785,0.3782038012922435,-0.2942876848824627,0.3755208559462095,0.1145808898271952,0.6746132473037,3010079
0,100001.0,50,452,0.0315039773665637,-0.3828758251240342,1.1650130967806074,0.4918486404144436,-0.4056366105483196,-0.6291223750655004,0.0125331956633551,0.1273809523809523,-0.1183609027178071,3010080
0,100001.0,50,476,0.0147689853637975,0.621198749128971,-0.1182153634027781,-0.2415209396433737,0.6947306706351735,0.5330167349370929,0.2886329584336772,0.1257553553336228,0.3307356811292263,3010081
0,100001.0,50,380,0.0028174978369475,-0.2115727376088383,0.7611502509275855,0.1482815945465826,-0.2893776095435328,-0.2391076614107138,-0.0628987691613801,0.1251700680272109,-0.0159893532791838,3010082
0,100001.0,50,439,-0.0074229531368389,0.2505121092797681,0.8918522322174761,-0.2103315269539259,-0.2193169705158753,0.3138408306890278,-0.41597530720379,0.1381756506950606,-0.2683361879471307,3010083
0,100001.0,50,420,-0.0370669727688007,-0.0719268087431314,-0.2591906865718175,-0.2703917046045361,-0.3275151131437572,0.1998767211673769,-0.057441723476806,0.1297971208685494,0.2248037456335551,3010084
0,100001.0,50,509,0.07060500442443,0.5208239895241046,-0.0620778483204661,0.2900796840351033,1.943495060471912,0.0151203663555172,-0.186476684284103,0.1332018028886431,0.4041908536173996,3010085
0,100001.0,50,489,0.0025133775453104,-0.082584446478252,0.5855046523744342,0.0699713560034927,-0.0468752764850353,-0.1040740789912169,-0.252686049086296,0.143469387755102,0.1022581584170935,3010086
0,100001.0,50,443,-0.0427325677780629,0.0006076213422452,-0.2161129191064111,-0.3612284482058717,-0.1189153223364739,0.3170035698278577,-0.1870392045464125,0.1358764436006961,-0.0600975423202087,3010087
0,100001.0,50,438,0.0196753095205037,0.5853530819443957,-0.1133284613646935,-0.1788794855551213,0.6697232222824351,0.4592807974614525,0.4010975988389264,0.1258547689909297,0.2314420333411408,3010088
0,100001.0,50,450,-0.0063558431923871,-0.2846696016837735,0.7896718270754102,0.1141336922727008,-0.4847684985231292,-0.2471974350993518,-0.9119313136990708,0.1570012821882679,-0.3328384726699875,3010089
0,100001.0,50,491,-0.0165316588770375,-0.4607103206249742,1.2943185250199958,0.1319699692229089,-0.8142416982322594,-0.3540404818058112,-0.9590090680174908,0.1635472123632061,-0.4267902248128105,3010090
0,100001.0,50,300,-0.0250690995642605,-0.6255192871800271,1.0008696088866489,0.1570994060718045,-1.3347616013919528,-0.4593121801914078,-0.8568389395902539,0.1618678479143595,-0.6472376662986228,3010091
0,100001.0,50,297,0.0667537298296771,0.1176301614784717,0.5963584978081765,0.4905782238853959,0.9648350197528964,-0.3691708015132381,-0.0014263406092511,0.1274197598502488,0.0704448268884007,3010092
0,100001.0,50,382,-0.0361348550753731,-0.3687143309218561,0.972464117810306,-0.0873693233250979,-1.0220768760191474,-0.1136644832752681,-0.3018155901241955,0.134469468260677,-0.339133265374405,3010093
0,100001.0,50,492,-0.0354185970505233,0.3381061978843797,-0.4927203705874943,-0.4990062102714167,0.2344947446924849,0.6124703755277625,-0.4271450081530452,0.1496471088435374,-0.1571583482359846,3010094
0,100001.0,50,381,0.0353256230464058,0.16206300805021,0.4397259388654571,0.2021960904450812,0.8632216578669145,-0.0935934567331394,-0.3347012590949692,0.1392056822729091,0.029549420768173,3010095
0,100001.0,50,448,-0.0986053510331641,-0.2353230956763986,-0.052029043302057,-0.6941216920075388,-0.7076599783944892,0.486928999894492,-1.5535193625088577,0.2000558035714285,-0.4925075457425509,3010096
0,100001.0,50,359,0.0361478984830456,0.1998136941587502,-0.5684260158830843,0.1866459766866657,0.5777023055038173,-0.0605382708139476,0.4237845527142,0.1180614257537334,0.5329602864053345,3010097
0,100001.0,50,449,-0.0832238183665146,0.1399107487956007,-0.8182517803235204,-0.7854323103562785,-0.19726770223516,0.7609207906325166,-0.2121870622596594,0.1326723871366728,-0.0730982440590294,3010098
0,100001.0,50,440,-0.1513369765029047,-0.4779098611168029,-0.8012087261874588,-0.9961991779504176,-1.0363169854515488,0.6264026458082931,-1.232195815915296,0.17862254191294,-0.4171414642946606,3010099
0,100001.0,50,365,-0.0112433044824053,0.3364584732661091,-0.1267108267631289,-0.2926352715374672,0.3880937333304397,0.4299416182348323,0.2120543067476822,0.1158095688606568,0.4735611417549862,3010100
0,100001.0,50,477,0.0325694047017204,0.034981409285781,0.3412254130867697,0.2547040903456982,0.3577234471288785,-0.2052418541733375,-0.3527126379800882,0.1493523748785228,0.3035709702368243,3010101
0,100001.0,50,488,0.0478728839842802,0.7797513727974251,-0.925380966502776,-0.0551329694794356,1.070740323088888,0.4516758429700935,0.9613757255000788,0.0998469387755102,1.0182258175166017,3010102
0,100001.0,50,412,-0.0039344966339072,0.0752546403706339,0.4107942923279081,-0.0775214242373826,-0.0836927971396813,0.1068128190416774,-0.4790218723822349,0.1426971326164874,0.1584563410711005,3010103
0,100001.0,50,397,-0.0437342257394909,0.5153295978138513,-0.8293561015983872,-0.6721747791145687,0.2829081471783799,0.8551549590906479,0.5679482117508178,0.1065347351061636,0.0897140092368752,3010104
0,100001.0,50,360,-0.1361955699038066,-0.2365166880701636,0.0405201516157258,-1.0070680299494257,-1.1860742481318516,0.760538426639714,-1.4552878898998178,0.2004227747437003,-0.8450660230823139,3010105
0,100001.0,50,329,-0.012280289121291,-0.3446518091878542,0.6236384487316061,0.0994204824443313,-0.6593708862128851,-0.2645903476319334,-0.4181227371650008,0.1424674036281179,0.0397392828737346,3010106
0,100001.0,50,489,-0.0481684663628731,0.0837139846174272,-0.7180325288703435,-0.456728565888954,-0.0120970951517048,0.4437949791799463,-0.666787633965517,0.1565205627705627,-0.1445437713751416,3010107
0,100001.0,50,348,0.005396772598031,0.0429219637975403,-0.1422733719414647,0.0201456127190105,0.1583760350426358,0.0044684474298024,-0.2663604562035844,0.1333707241761953,-0.1813492263056308,3010108
0,100001.0,50,452,0.0082924863355195,0.100456444693565,-0.1790632695107885,0.0108257659058933,0.0013637467509707,0.0424323880523054,-0.1954871080678209,0.1363455708370304,-0.0340576345245192,3010109
0,100001.0,50,481,0.0304731275485317,0.0753424179639193,-0.3669538496069995,0.2132048688936766,0.0051054872683592,-0.1479814363344777,0.4579442416092407,0.1100470242741905,0.6617943561761681,3010110
0,100001.0,50,442,-0.043654463776956,0.1027079907031002,0.1260486876044776,-0.4291835741242119,-0.2479779318569244,0.4293398137326369,-0.3735360412600328,0.1383731327582579,0.195499593706814,3010111
0,100001.0,50,411,-0.0461293121534947,-0.3134401378482422,-0.4810126449152072,-0.2044621467064803,-0.5657383319025326,0.0173728445194833,-0.4450271974676303,0.1500298171216538,-0.1805313948464453,3010112
0,100001.0,50,316,-0.0720884298809248,-0.5965959894406245,1.2052493242672422,-0.2546266611573233,-1.7318289726829454,-0.0840189686640788,-0.360939526038986,0.1412706022006117,-0.153173483749391,3010113
0,100001.0,50,359,-0.0393186017076125,0.0251311779751117,-0.1150656719742762,-0.3456759019914925,-0.2758880160571507,0.315866121339637,-0.6694470164218198,0.1536087037554747,-0.52012998036506,3010114
0,100001.0,50,449,-0.1411932013385997,-0.5110945278208152,1.3267575365093065,-0.8912944666037611,-3.4628951290890964,0.5172647088805253,-0.8829660244446325,0.1618320284088478,-0.5452436223177591,3010115
0,100001.0,50,497,-0.1644602111945328,-0.3709637426375403,-0.3121329450997119,-1.172234315036092,-1.0428925764019654,0.8360153325297769,-0.8328788621262307,0.1690765992495653,-0.5024235182212267,3010116
0,100001.0,50,397,0.0075796917202657,-0.2902701189980318,1.0353875836262003,0.2348410721928071,-0.4923239347362699,-0.3556657409773061,-0.6726895264697089,0.1515768156973772,-0.2467265452546442,3010117
0,100001.0,50,410,-0.0663564639251578,-0.2504148540200824,1.078996223545062,-0.4121885333532387,-1.4199072801518728,0.2320035074996317,-0.1487479420247111,0.1289340448823207,-0.1586130075689801,3010118
0,100001.0,50,539,-0.0094019396849146,-0.3881595866764053,-0.0770154373603654,0.1495214576726489,-0.5876267882880891,-0.3320873680427671,0.2658127525308822,0.1205813375578541,0.199359558411779,3010119
0,100001.0,50,491,0.0138497341840073,-0.1449638519478913,0.509327109255021,0.2026459526963293,-0.0346667357349633,-0.2526836631177025,-0.1299170992242891,0.1411255411255411,-0.0934550726962017,3010120
0,100001.0,50,448,0.0342880096200782,0.4716913909235262,-0.1843225853015082,0.0115405333074668,0.9528179315810458,0.2336676000785011,-0.3690609436825703,0.1421947231931446,0.2811129252491407,3010121
0,100001.0,50,424,-0.0975586007377135,-0.2720765108905538,0.6554056778119542,-0.6630010166896115,-1.4032420161159649,0.4406618300454561,-0.8111654548147504,0.1619873095437005,-0.7324931755164534,3010122
0,100001.0,50,488,-0.0907502162650412,-0.3347603993743464,0.9275924938495568,-0.5699531835427729,-1.4455046085063348,0.3266171616375241,-0.8598802807926857,0.1539680031304557,-0.377849558250367,3010123
0,100001.0,50,390,-0.0149382009708169,-0.2753384599934089,0.2398316583104585,0.0362257334300665,-0.2358895848394227,-0.1738436259051071,-0.8000406219356021,0.1674515960230246,-0.1639915366733183,3010124
0,100001.0,50,384,0.0182942369511238,0.1190523228945857,0.1407656931211527,0.0840508389695557,0.36512849561343,-0.0122361344586863,0.6169139497054559,0.1056949806949806,0.3349289353095815,3010125
0,100001.0,50,401,0.017812508591333,0.439322904081311,0.2537925371305066,-0.1085525431877586,0.8578959757539784,0.3219390912197526,-0.5039214810481198,0.1443641345427059,0.1805968026103741,3010126
0,100001.0,50,365,-0.0585021983026887,-0.1579528288515599,-0.3294197915847848,-0.3995325640768106,-0.4004063896917934,0.268666657998975,-0.6407943996960155,0.1511761331038439,-0.4044601170739674,3010127
0,100001.0,50,360,-0.0568763808733036,-0.0433256837209627,-0.8225987415560688,-0.453182193486181,-0.3573353354267965,0.3747802196267764,-0.1276376096932729,0.1374420934017779,0.3062306809750509,3010128
0,100001.0,50,395,-0.1198977000522563,-0.1619479163102432,-1.1916914278407256,-0.9153256153853904,-0.9572435923726076,0.7186789609663028,-0.3696076226703285,0.1376842403628118,-0.1121791167040578,3010129
0,100001.0,50,455,-0.0723660601769137,-0.2235849381539487,-0.1996046876216982,-0.4795398786207969,-0.5028028687680596,0.3048625464516934,-0.2381296662802185,0.1446399815965033,0.2858178776107345,3010130
0,100001.0,50,436,0.0277431836510838,0.3884389935961523,-0.030784436846567,0.0052942668208968,0.8693593694141861,0.1960614111291362,-0.4855608003542921,0.1441279289493575,-0.0505007733818623,3010131
0,100001.0,50,450,0.001485781525493,0.2882641107934466,-0.7249805162551709,-0.1573892254174839,0.4133948395584921,0.2869786896314449,-0.2701304393856277,0.1486570171546879,-0.0619873294963205,3010132
0,100001.0,50,477,-0.0125152591855339,0.0143588320398437,0.6830325820769401,-0.1142704274220032,-0.2193982147142653,0.107621448645429,-0.4181463512319305,0.1389279849870983,0.1337672474727165,3010133
0,100001.0,50,439,-0.0181304668844864,0.0429581365043088,0.7906097514702214,-0.1784083414248061,-0.3790406665772766,0.178605562231766,-0.2203451557325403,0.1395751282969328,0.0746604690051304,3010134
0,100001.0,50,454,-0.0415250301871913,0.1191855740399743,1.4391497186320603,-0.4210671685526431,-0.5264150003516328,0.430775835530102,-1.034504589495326,0.1579776580683034,-0.4706013374104609,3010135
0,100001.0,50,473,0.0019916945600801,-0.2404679922203415,0.5286272096152677,0.1586523184088283,-0.476265152356671,-0.2634563362836628,-0.4117153515622684,0.1414826204454384,-0.1876758728786796,3010136
0,100001.0,50,380,0.0298548114646903,-0.2756768710104737,0.176867785027262,0.4137829558253239,-0.1607611743106751,-0.5048661380415985,0.2660446093838612,0.1210671768707483,0.2394580406722598,3010137
0,100001.0,50,377,-0.0329236746393769,0.0433974321232493,1.3037247890421535,-0.3028592597476978,-0.2126182876637809,0.2878091010316754,-0.1915428188247111,0.1374180769868923,-0.3572318170325124,3010138
0,100001.0,50,428,-0.0454785255805113,-0.436779462240881,0.75698594170693,-0.1264710170406164,-1.341650375894351,-0.1147672541653213,-0.4863307365575254,0.1396424423427907,-0.3101982057392786,3010139
