start,end,N,SS,FulD,bsfs,FayH,FerL,ZngE,TajD,btree,Omega,Colless,path
45000,55000,50.0,4.428571428571429,0.5872165991163368,0.034361657008969815,0.09076509781181497,-0.10570089836398641,0.35438001888976167,0.7237384975776896,-0.6712209443219718,-0.2297297463163787,0.15586869668502318,3010042
45000,55000,50.0,4.571428571428571,1.0398276780637692,0.005861759717089192,0.12859032334536818,0.24763395443473613,-0.21346755358300187,-0.014543860070407219,0.406954641019775,0.40397491134936414,0.10605496166720652,3010043
45000,55000,50.0,4.523809523809524,0.6084919471043747,0.02152899784203568,0.07600767336964483,0.1358648647493314,0.010753816614850293,0.32803483195245187,-0.31355204333161235,-0.18153403327678927,0.1412246247705431,3010044
45000,55000,50.0,5.142857142857143,-0.14147684528044674,-0.020788368768883552,-0.09737881884272123,-0.372418849637343,0.23825802230848023,-0.19437248474604768,-0.2761180650882753,-0.02416242773588807,0.15901090594968142,3010045
45000,55000,50.0,4.523809523809524,1.9149957716584265,-0.055729537759841005,-0.15645686762957675,-0.2586140666475349,-0.11437178708961396,-0.8897302119285936,-1.053894043344989,-1.0216555164307877,0.19388834899038976,3010046
45000,55000,50.0,2.5714285714285716,1.9151522040837787,-0.016078363983364884,0.135660074844002,0.46434905463773174,-0.6152642940137868,-0.657440786348645,-0.07284413294018637,0.05474412496488144,0.12036497138537952,3010047
45000,55000,50.0,5.380952380952381,-0.7332523075709898,0.027995656460522753,-0.1615313940796256,-1.1302318267099134,1.2963119068668365,0.934812086347066,-0.5783449906009369,0.6027672696786739,0.15163049346722812,3010048
45000,55000,50.0,4.285714285714286,1.126461427655352,0.020927660142659503,0.11879196837988108,0.04101568298620106,0.13697661264942984,0.4811352712223573,-0.5002012316054469,0.9117080256708336,0.12572548860814164,3010049
45000,55000,50.0,2.857142857142857,-0.4296941131900506,0.031199871018617722,0.19830373654848946,-0.04547376077353031,0.3009400382940128,0.7359619582084251,0.4720289335086572,0.7636687304850095,0.10406813519058417,3010050
45000,55000,50.0,5.0,0.24080001786229438,0.022805520258298222,0.11736309445592302,0.36276245336040197,-0.24445057944749718,0.15023698036319955,0.4528314431407362,0.5191056962642103,0.11540388264149193,3010051
45000,55000,50.0,3.619047619047619,-0.7327671334540307,-0.020572867515517866,-0.5414449723053323,-0.5388893331451221,0.4469067723325497,0.01943696796792919,-0.3944009650598942,-0.14884296506964928,0.15971884785660292,3010052
45000,55000,50.0,5.523809523809524,-0.37919493910242724,0.029255698566596176,0.04692590541144204,0.007045485837648897,0.12630413829364726,0.33063976163865627,-0.13281060482950954,0.13479130743387532,0.1334837336295062,3010053
45000,55000,50.0,2.857142857142857,0.6744993625496103,0.0035151478603683813,0.16016309019191238,0.26970309883934795,-0.23869587908114143,-0.03907043168242199,0.28239243008355064,-0.2794563288771161,0.12771298995788785,3010054
45000,55000,50.0,2.8095238095238093,-0.8952228642263308,0.028272772263826733,0.24704728608426446,-0.16172008774736507,0.35056348748709115,0.6045694373613623,0.4943112238130047,1.1573733427755457,0.11227189288413773,3010055
45000,55000,50.0,4.619047619047619,0.4699296037756137,-0.01107129073168153,0.1762835235016573,0.2425445671930333,-0.22122517263360356,-0.044840074369487753,0.17755909333182388,0.783351125805509,0.1069729337313156,3010056
45000,55000,50.0,4.904761904761905,-0.18857378135058941,0.009732698815596639,0.027902775405907385,0.0867319228388951,-0.0728890294328643,-0.007129171960213491,-0.29697192255472243,-0.38156038488628446,0.1548509880142533,3010057
45000,55000,50.0,5.904761904761905,-0.3626764501125455,-0.008149343805234896,0.029709076962508123,-0.03589227874018531,0.07001583957787583,0.10537569178182464,0.08092930033091242,-0.10014998913587103,0.1187145691609977,3010058
45000,55000,50.0,4.857142857142857,0.158394938649794,-0.029666036738486234,-0.09591290867965906,-0.19109956834037667,-0.008171887129302982,-0.44672975540150944,-0.8008464670276723,-0.6477295051550622,0.1769503833279343,3010059
45000,55000,50.0,3.619047619047619,-0.42546886247562826,0.02624902830232438,-0.1177827844582868,-0.09304515985491875,0.2592000031855071,0.5019453084269827,-0.1836303513664881,0.145572559920055,0.13494223086059817,3010060
45000,55000,50.0,4.0476190476190474,1.9502636813231937,-0.09708832117023183,-0.1819968579181348,-0.5770233878630069,0.18300517551362064,-0.7954071914955299,-0.7477920510462429,-0.9722223425248363,0.16023512579635024,3010061
45000,55000,50.0,6.0,-1.442924878727629,0.047068074126913946,0.06815446781156653,0.10068129739619115,0.0888750429907215,0.43466804977836704,-0.4431100988836163,-0.8771218491493649,0.14814207429003345,3010062
45000,55000,50.0,5.190476190476191,0.13178750834422082,-0.0285176491394223,-0.34447433104943037,-1.386494176433369,1.1727142382152365,0.04948563012556625,-0.5003265574298711,-0.9738017801439401,0.16974408811143502,3010063
45000,55000,50.0,3.9523809523809526,-0.8133596341730881,-0.005455478795860074,0.014883098844487913,0.2649179269322344,-0.3697422429164675,-0.40407937276990324,0.6521385159409289,0.536985467449004,0.10097856602958641,3010064
45000,55000,50.0,3.142857142857143,1.2406788299546083,-0.00793240531545523,0.1427697048013828,0.4887206791343203,-0.5334468928842044,-0.34497759271158945,-0.42646390080594476,-0.3048520103300189,0.14322157434402327,3010065
45000,55000,50.0,6.523809523809524,-0.015836528502149397,-1.217329828498624e-05,-0.1548802744879795,-0.7851461140311478,0.7456782507033893,0.2121618561506456,-0.37565620135455663,-0.5727293565182285,0.15892114782420902,3010066
45000,55000,50.0,4.619047619047619,-0.4173099743251229,-0.01648739227815707,-0.058958921259886485,-0.26290146044386237,0.21860578097692848,-0.003093035264243571,0.1459030156500935,0.6492257840806757,0.1294413400280747,3010067
45000,55000,50.0,2.8095238095238093,0.50764721638764,0.005925576147039789,0.12420615113324618,0.1561004744536198,-0.14378995626276328,-0.05060906461274069,-0.07739702543680065,-0.9325487662397527,0.140258206457186,3010068
45000,55000,50.0,4.095238095238095,1.31233518678062,-0.007047063836586312,-0.039616608232371286,-0.08461304104570062,-0.01093912578454383,-0.22830585018571306,-0.09216889827239765,-0.28345935514699905,0.14385730482669254,3010069
45000,55000,50.0,4.380952380952381,-0.1550125195296962,-0.08630412626552579,-0.19517397075481496,-1.218087276407348,0.9552084397633119,-0.1600069853607778,-0.20836004026451976,0.1421375264682436,0.1292253806284418,3010070
45000,55000,50.0,3.238095238095238,0.08883654607865386,-0.004118116129357242,0.12782582878491078,0.4798389501986684,-0.5154554680799386,-0.29661272426740165,-0.39748896499007874,-0.3384492523993699,0.16280639239822908,3010071
45000,55000,50.0,4.142857142857143,-0.27666441591487173,0.018201117791038952,0.0802356978568128,0.044149299889672165,0.08261189742037753,0.3359288588684789,0.43836992780951495,0.5773917407455412,0.11022365295324474,3010072
45000,55000,50.0,3.4285714285714284,1.6007213181258546,0.015906650617688114,0.1926040261226361,0.2660149406354783,-0.14293031574938375,0.20108978916356368,-0.6645888654748001,-0.20618514977578983,0.16284620991253643,3010073
45000,55000,50.0,6.333333333333333,-0.8606575167135218,0.06342741375317391,0.11362096813163515,-0.10483382232345624,0.42735794354148676,0.8877699780922018,0.8212272006532478,1.092790818865573,0.0942757261634812,3010074
45000,55000,50.0,3.9047619047619047,-0.12694720876941948,0.028951238368409887,0.20420767052270064,0.02779457113034232,0.21615938394721862,0.6729852300413507,0.04068384166992635,0.9154231953873112,0.12257113162725404,3010075
45000,55000,50.0,6.285714285714286,-1.4472836020485278,0.05638916869978857,0.017964262584999197,-0.5047497369857664,0.7494522491036205,0.8376230733433504,-0.1279321466929996,-0.5943493692264683,0.13622347748623256,3010076
45000,55000,50.0,3.1904761904761907,0.5493536650974506,0.005793910684270149,0.18343948315651087,0.41556818964627956,-0.36494696017730477,-0.045635468430744695,-0.7336861127389543,-0.09985134951428586,0.1650672173631357,3010077
45000,55000,50.0,5.0476190476190474,-0.5070996138291612,0.010627410794723222,-0.11423306806901261,-0.23354218591723988,0.2791137052688012,0.24723226287487096,-0.04678826491010108,0.5504485419837181,0.13143761472843102,3010078
45000,55000,50.0,4.571428571428571,-1.3792934759157212,0.028922350656634333,0.1101245831166862,0.260877707701607,-0.16088573589906444,0.1325061399105101,0.22288899598707393,0.39338823880033874,0.11619290573372203,3010079
45000,55000,50.0,4.380952380952381,0.021867689408977067,-0.009536333397676922,0.09408663887912579,0.2754324243676953,-0.36313055847353254,-0.3529069955276525,-0.23424921147088154,-0.11123308377146669,0.1384198520678112,3010080
45000,55000,50.0,3.857142857142857,-0.3760733989910988,-0.008399380175287728,-0.39660658459155973,-0.1191987404731435,0.0686749775860042,-0.08602747987371713,0.17463298129440347,0.11180740500326498,0.12270948061764383,3010081
45000,55000,50.0,3.4761904761904763,0.8651960416517287,-0.013575416090148147,0.038477090680866556,0.14203384948018255,-0.2662455090799292,-0.4191076868362311,0.3584241923206933,0.37529454699124,0.1028972303206997,3010082
45000,55000,50.0,5.0,-0.9103542425356417,0.0359521578508759,0.011623817688111623,-0.24686703238050445,0.47091519131127235,0.723461619930014,0.187844071614993,0.055123163529627046,0.12961613216715254,3010083
45000,55000,50.0,4.142857142857143,-0.6233833812243236,0.03652181745091335,0.12676696171120436,0.24689422647521564,-0.04949965623727751,0.3918671462259803,0.7668940585022122,1.1014598571210543,0.09134875322010885,3010084
45000,55000,50.0,7.857142857142857,-0.8267701614862302,0.05220056811827725,0.05741577121279507,0.03916058160343774,0.1709079761948177,0.5181069135394614,-0.46093571783200027,-0.002584559941954617,0.15226564548721977,3010085
45000,55000,50.0,5.571428571428571,0.9701069966572133,0.027264207901260457,0.008834286809135783,-0.006852675053344769,0.10335056990675963,0.24527237224475398,-0.1678869515657953,-0.3016162930886562,0.13688046647230317,3010086
45000,55000,50.0,6.190476190476191,-0.3338327468390566,0.04785341907304678,0.110237204994364,0.22538953123495678,-0.0016303615284477017,0.4830775706902334,0.4494282333732802,0.8947557277501099,0.10029087031638047,3010087
45000,55000,50.0,5.142857142857143,-0.5293731804285772,0.01525218098594319,-0.02758537708304803,-0.2607664007106204,0.30623878600777293,0.2072456367178678,0.040330241640950816,-0.18234909870386642,0.13268208076881544,3010088
45000,55000,50.0,5.571428571428571,0.2427954352581979,0.028461561372377885,0.030428457397631368,-0.278963647952807,0.4394620144990719,0.5560379138452971,-0.6493717859585072,-0.7757804860097544,0.16447805312601227,3010089
45000,55000,50.0,5.904761904761905,0.9237062219657175,-0.00217326870853207,0.013131152952703087,0.3604604229809827,-0.41957812690760765,-0.2933145903087598,-0.4732453661829986,0.8475028591739104,0.15561966850232153,3010090
45000,55000,50.0,3.0476190476190474,-0.2966788075116139,0.008243036864865862,0.10429410118926974,0.2775004767167323,-0.27930726805394057,-0.1585829756107768,-0.6230689701974456,-1.147459405442586,0.17487312385271567,3010091
45000,55000,50.0,3.2857142857142856,-0.1444410301096458,0.04108486460938565,0.13408766068037675,0.12698285015358504,0.10882778924124133,0.5497512365081961,0.20303509411853174,1.0651609823387318,0.12364736143890659,3010092
45000,55000,50.0,4.0,0.9655573053391843,-0.029556515678245594,-0.02632682798740184,0.043515148236954466,-0.18788236576345263,-0.3941440196592768,-0.2378794009769271,-0.24063429417497698,0.12761715797430082,3010093
45000,55000,50.0,6.0476190476190474,1.1205944443957312,0.010168131951771306,-0.013392161927800612,-0.12032785536672778,0.1487123906573354,0.12122206117466697,-0.4046482108024117,0.24548020568901727,0.16182377712989954,3010094
45000,55000,50.0,3.1904761904761907,1.2242192322873329,-0.005391674362462601,0.08371707359050067,0.3917379418683872,-0.4717125077662471,-0.4140816942860381,-0.7532863191503039,-0.7013049284438477,0.17621274700356326,3010095
45000,55000,50.0,4.190476190476191,-0.4861294206934306,0.003382169637355322,-0.129477191285786,-0.5008437739790745,0.44750299539852034,0.087885032833747,-1.2125109591512333,-0.8012566930912386,0.23384797229549414,3010096
45000,55000,50.0,4.238095238095238,-1.0214369521911357,0.005385368942952648,-0.16052381881240424,-0.6158335635819099,0.5678049683708639,0.13747103810918196,0.07927224678819995,0.08595890435052474,0.12223099557283228,3010097
45000,55000,50.0,4.523809523809524,0.17928745240673538,0.017354316138153594,-0.010504992659124324,-0.12363323762546788,0.21158306151482775,0.283784044083501,0.04331561923611308,0.08925485348926337,0.12959993521218005,3010098
45000,55000,50.0,3.9047619047619047,-0.1946933756016604,0.0020340370771176433,-0.03208629864991913,0.17875867040215607,-0.21940566064011438,-0.18478648517911447,-0.18552502737420984,-0.35515836543165297,0.13517708670769893,3010099
45000,55000,50.0,3.9047619047619047,1.4994038604855664,0.0038458096011465327,0.20662288864309084,0.5980714636721625,-0.605103570904343,-0.31407837092004065,0.21434292767547494,0.24025435635282785,0.1176405085843861,3010100
45000,55000,50.0,5.238095238095238,0.5285636482016498,0.010339160581318762,0.09844134187785294,0.28780034475474775,-0.19588933615784623,0.1319381521684512,-0.05318180083848408,-0.019726005133893162,0.14559307850124176,3010101
45000,55000,50.0,5.0,-0.785393910195272,0.029479854386720933,0.13000152941058038,0.4546850721188303,-0.329417211507465,0.1234182105760532,0.7508667181942048,1.2531595258902786,0.09692325342835542,3010102
45000,55000,50.0,5.142857142857143,1.1316231746762238,-0.07548788217856607,-0.10426572234068866,-0.3361893393298187,0.04648067554465649,-0.5898765873384283,-0.7082610258947246,-0.3953924400276068,0.1737278641615376,3010103
45000,55000,50.0,4.285714285714286,-0.7695174542318755,0.036615756650639694,0.0018740830127207794,-0.36342975758894563,0.588777131918078,0.7819939703860127,0.8911480745244627,0.9201058974631894,0.08124122664938986,3010104
45000,55000,50.0,5.714285714285714,-0.4231938582102723,-0.03900821457820179,-0.5950348931523545,-1.6707167875063633,1.584953068825931,0.5184613049328155,-0.8560624339694313,-0.9460544954093573,0.20132786107640332,3010105
45000,55000,50.0,3.761904761904762,-0.48599400961560507,-0.007938163929849182,0.037181705245698554,0.07968035194178402,-0.12828006997908345,-0.18905024711736726,-0.08120516084112148,0.2814996759773482,0.11387086013543735,3010106
45000,55000,50.0,5.714285714285714,-0.7255611552530817,-0.01228608675212307,-0.03428320988328885,-0.6212140079019388,0.623292299996088,0.2677247151776585,-0.5585554908965414,-0.6584580474014788,0.16724570780693226,3010107
45000,55000,50.0,3.380952380952381,-0.02039726232287005,0.024765064184322654,0.18861110839149373,0.2636719955678211,-0.039351867283925916,0.5213746137214379,0.4882012813954032,1.0843119399223802,0.09671876687182807,3010108
45000,55000,50.0,4.666666666666667,0.5985665831075755,-0.07468441347115506,-0.19505584358689904,-0.46947818706854266,0.0836493371690424,-0.8262907987709533,-0.928703779677791,-1.0058110220135954,0.172924090271029,3010109
45000,55000,50.0,4.619047619047619,-0.21739955429799013,-0.018460741898282073,0.10600006397486104,0.26935019427611745,-0.254035111217848,-0.07729692882263531,0.08561656258423413,0.24904224128268077,0.1209372637944066,3010110
45000,55000,50.0,4.238095238095238,1.7742648722878365,-0.05027900870283113,-0.12312672036304767,-0.135781244981059,-0.13693754446080764,-0.7043955110077382,-0.7576746084346616,-0.22445627822266856,0.16598099557283225,3010111
45000,55000,50.0,5.761904761904762,-0.7513990412602909,0.027373432282635994,-0.039880120728489774,-0.3025267332142531,0.3989516202236133,0.3976098840240808,-0.04538958325770781,-0.25480203523311007,0.135754103228593,3010112
45000,55000,50.0,4.904761904761905,1.198798038731008,-0.01327341271584396,0.00937206985900665,-0.058323379211376404,-0.04559064681535885,-0.2638178466721413,-0.276433774002283,-0.45551557576088103,0.13820186804880677,3010113
45000,55000,50.0,2.761904761904762,-0.8505766108653555,0.021479527792431778,0.2983791963657363,0.2990228035490246,-0.1679182088014879,0.21632097299727243,-0.0009592811618355387,0.06320604181378736,0.13032474894719787,3010114
45000,55000,50.0,4.666666666666667,-0.4336845746215476,-0.02707053991022615,-0.08372546487220925,-0.4239775459105275,0.37200188550258007,0.05862951814936866,-0.45510490695724115,-0.5437631136339909,0.15722046755210015,3010115
45000,55000,50.0,4.666666666666667,-1.352819742133193,-0.014889482726113562,-0.19137283196790442,-0.7030914246626226,0.5437250706940544,-0.11572027645824269,-0.27109695462887345,-0.09710362542707102,0.16071158622179024,3010116
45000,55000,50.0,5.571428571428571,-1.0214226888739861,-0.016019682483621654,-0.06550960990958192,-0.31577736534565476,0.2609678978599912,0.004366165528313191,-0.6796880952232703,-0.7319417886828848,0.15779748407299424,3010117
45000,55000,50.0,2.9523809523809526,0.6869365149727257,0.0043404321842422005,0.21889739242428924,0.3401879729268685,-0.2893853830642693,-0.014659994174451393,1.0145965367901268,1.1255669424452304,0.08730563654033038,3010118
45000,55000,50.0,4.0476190476190474,0.5784226541590597,-0.001275459151863308,-0.04561726398279845,-0.0590644099389739,-0.008444465121461324,-0.14952527012623357,0.32992796014516756,0.25925977202456335,0.118786443148688,3010119
45000,55000,50.0,6.238095238095238,1.8546298649093034,-0.029409964587715838,0.023611535095531194,0.27475683700063064,-0.42224762888777206,-0.49388359292188316,-0.21464380718525225,-0.32761083502203786,0.15297349098369503,3010120
45000,55000,50.0,4.904761904761905,-0.5184052224693414,0.018752385447480945,0.02834052945260996,0.10385820630363651,-0.029104900487249553,0.160632168154288,-0.09047278215577782,0.4108122286634963,0.13987757801533307,3010121
45000,55000,50.0,4.9523809523809526,1.6530332595860184,-0.09883133842242237,-0.18342551784532674,-0.8806344682951629,0.5628879087026988,-0.419926520923868,-0.8811277568794944,-1.5212977431601227,0.19013065543677785,3010122
45000,55000,50.0,6.238095238095238,1.010347086777507,-0.0032808180754215726,0.01974772708274849,-0.04254551191880477,-0.0020900767484271963,-0.08399956700217132,-0.7783182563702946,-0.9161842107719257,0.16936143505021053,3010123
45000,55000,50.0,2.8095238095238093,0.9237987773450316,0.0030310296856401473,0.01719438457031079,0.05490168947712833,-0.05366193594438715,-0.03460095078618342,-0.19687210319810683,-0.37167015676891385,0.14671066839434183,3010124
45000,55000,50.0,3.857142857142857,0.248582808881983,0.009270631901607766,0.24390522970637438,0.583423191269546,-0.5248245615765017,-0.10149654876903606,0.3967038823969923,1.342702497081612,0.10567500809847744,3010125
45000,55000,50.0,3.6666666666666665,-0.18628255561587473,0.0009779785458296616,-0.06673636057809036,-0.10928393847402074,0.08715899572742393,-0.011495123231411991,-0.45610030554085557,0.5520823018651334,0.15711586221790302,3010126
45000,55000,50.0,2.7142857142857144,-0.7684078020629093,-0.08011403339611718,-0.6778664671964956,-1.0130623168681678,0.5879501545320995,-0.7172717411777042,-1.1113337467104647,-1.6449496101146779,0.2075639779721412,3010127
45000,55000,50.0,3.0,0.7130396356092005,0.010213034372517258,0.15566826738559114,0.30046480658586766,-0.1924212036965562,0.1800671164173665,0.1300722980453397,0.5241348698974415,0.11600326638591942,3010128
45000,55000,50.0,3.9523809523809526,1.536297598435744,-0.11740555643348567,-0.651558748619386,-0.9249862925189357,0.46127826896455604,-0.8454991872296768,-1.0385659411882684,-0.24355472423599644,0.1773114404491955,3010129
