start,end,N,SS,FayH,TajD,FulD,ZngE,FerL,bsfs,Omega,btree,Colless,path
45000,55000,50.0,3.619047619047619,-0.040830080379540445,-0.6414977404743494,1.0551029870901876,-0.18875306023430918,-0.048048345589644846,-0.031376902202232,0.15171125946132388,-0.6418222560076781,0.16166248245329873,3060099
45000,55000,50.0,4.190476190476191,-0.29094038425689817,-0.39508254863478093,-0.10758430443050433,0.4950191771408578,-0.7675074570672745,-0.02956179558215991,-1.626333638487509,-0.8710822463010581,0.21881073858114672,3060100
45000,55000,50.0,4.523809523809524,-0.5034063932887723,-0.2843408214040911,-0.8447053682416632,0.8768982689347744,-1.182429896069304,-0.03962541868593354,-0.7067705236584599,-1.3392867145869718,0.20970236167029166,3060101
45000,55000,50.0,3.8095238095238093,-0.789389377064688,-0.4544204955132263,0.40727371544223595,1.237846145699714,-1.6862252765905563,-0.06771675121029361,-2.0811207074692475,-1.3326065047254319,0.23030855199222544,3060102
45000,55000,50.0,4.571428571428571,-0.6649805525426202,-1.0482748270207223,0.6099880396554485,0.27200312539045607,-0.7976261212995145,-0.09035887736535868,-1.6772890762646835,-1.5073244800936347,0.2269645556635352,3060103
45000,55000,50.0,3.3333333333333335,0.01790400972979131,-0.9527926357007179,1.8241459628538739,-0.511455956492568,0.20770076084705558,-0.03840532617968509,-1.3696747885473222,-1.116094208582728,0.19200815246733613,3060104
45000,55000,50.0,2.0952380952380953,-0.36771778751156753,-0.9039602206551823,3.5001946523085237,-0.5536558948804944,0.2877740879126961,-0.03182676865820905,-1.294627616298776,-1.1492292962606458,0.20189504373177836,3060105
45000,55000,50.0,4.285714285714286,-0.19765607261945495,-0.8317031930026547,1.6421789384503103,0.07490870906619243,-0.45676075016420736,-0.05895588929298114,-2.3595920734957656,-1.5511683526380167,0.27222694633408917,3060106
45000,55000,50.0,2.9047619047619047,-0.32251010796356,-0.7296323530396247,-0.06442114072806761,0.4055840095567802,-0.8033384009528803,-0.0497871502676054,-0.4983123423500637,-1.5328970027630633,0.2666727405247813,3060107
45000,55000,50.0,5.428571428571429,-0.287567646465211,-0.582357177191453,0.39688349766053976,0.5007258746462939,-0.8707563935569722,-0.0556943532532593,-0.729636984932862,-0.5716611444035097,0.16708846236907457,3060108
45000,55000,50.0,2.761904761904762,-0.26015662521425914,-0.5290603623145888,0.9434100831836902,-0.11208970500043065,-0.0855959480326371,-0.017009060377088447,-0.7186097165551976,-0.7544195578247531,0.16476689882302123,3060109
45000,55000,50.0,1.3333333333333333,-0.5877390580781269,-0.4566445153982828,0.6383732250726067,0.4179572674658547,-0.6933778093379773,-0.026153205642158745,-1.4818656909200394,-1.289342867322389,0.1811224489795918,3060110
45000,55000,50.0,5.857142857142857,-0.21305096160629086,-0.13251787644467802,-1.5512167511126382,0.668019605364052,-0.8558741233602598,-0.018659009609023874,-0.5551097526522936,-0.8073787551823253,0.16423509880142528,3060111
45000,55000,50.0,2.5714285714285716,-0.2998537720404888,-1.2513420901351924,4.259409831007678,-0.10822199297528784,-0.4022488493616211,-0.07617771510436895,-1.1225668811841447,-1.3757027870751617,0.21897743224273833,3060112
45000,55000,50.0,1.4285714285714286,0.136656121670477,-0.3550539889745255,2.3744607443817825,-0.3540198225116849,0.26791170053784436,-0.017612274634933135,-1.6141055214424567,-0.9350357936201309,0.16247570456754123,3060113
45000,55000,50.0,4.476190476190476,-0.24448865717892415,0.46965006151400324,-0.32148769956505097,1.245384050359894,-1.2942005069184446,-0.03846867506119894,-1.0771176441558983,-0.8674164775523981,0.18317338840298023,3060114
45000,55000,50.0,3.761904761904762,-0.14324128754774093,-0.20152259529685432,-0.08552778028671149,0.5093306383775759,-0.6962418990501297,-0.02978525346164425,-0.29017499600604646,0.1258890643720612,0.12307796134326741,3060115
45000,55000,50.0,7.476190476190476,-0.5160815884151584,-1.0679804397529409,0.36945684722164956,1.2475337044952417,-1.979874319738879,-0.1861342435805137,-1.5775651588217905,-1.279771072125844,0.21243521218011013,3060116
45000,55000,50.0,4.238095238095238,-0.3776236832985901,-1.2021975829027263,1.6600294986998727,0.4221890530094351,-1.0355863545708979,-0.1095575962900168,-0.5612274026200078,-0.6540854024458869,0.15534229564841803,3060117
45000,55000,50.0,3.3333333333333335,-0.07917320627128557,-1.0078025914530961,0.8956298630813564,-0.4163708828612921,0.06490425703394678,-0.04232756775931797,-1.152111452357647,-1.4665962571306783,0.27997111543029907,3060118
45000,55000,50.0,2.142857142857143,-0.41747543055267095,-0.3669514799563026,-0.42582122927691013,0.3041231131683503,-0.5169776827529787,-0.019387111684711692,-1.1817136430796833,-0.41563244373049113,0.17782906813519053,3060119
45000,55000,50.0,5.476190476190476,-0.5322048950737693,-0.6156715443638828,-0.6013388500556635,0.3783496850005015,-0.7299980187243883,-0.04963416341721546,-1.2505860280609788,-1.0815863322093966,0.21409202569916855,3060120
45000,55000,50.0,5.857142857142857,-0.3900632042951377,-0.11049507184007853,-0.7386026395542189,1.1648482120960517,-1.4320323433583089,-0.03315153070315625,-0.7197223912944027,-0.7126540831337712,0.19295837382572073,3060121
45000,55000,50.0,2.8095238095238093,-0.27124652126373744,-0.24161918994781068,-0.1891262924633763,0.6418022035422194,-0.8714054429607525,-0.017253045692550997,0.31990220550012477,-0.20860460426593314,0.14317163373285818,3060122
45000,55000,50.0,3.0952380952380953,-0.08023760534194656,-0.493735084883333,0.8705468868851791,0.00026965035878239666,-0.21515953196065377,-0.02088058473262309,0.1245078827923966,-0.4256233625869289,0.1604639077853363,3060123
45000,55000,50.0,3.0,-0.30802258391509213,-0.6709413373898502,-0.011867059068159356,0.311461832597725,-0.6675008049512636,-0.04478374476776059,-0.6321993587691822,-1.0530763050483896,0.21625971817298345,3060124
45000,55000,50.0,2.4761904761904763,-1.269271859873005,-0.5357051677690507,-0.8584096489406511,0.8278423064063299,-1.2279053916904634,-0.04123577052230755,-0.8035291801532376,-1.0286565326105588,0.1886810279667422,3060125
45000,55000,50.0,2.8095238095238093,-0.17579074451946508,-0.8978960579955914,3.267410570378778,-0.20259814330110962,-0.1390388127918009,-0.0544795689329029,-0.15820604632911603,-0.23918649656099614,0.1381033365727243,3060126
