start,end,N,SS,FulD,FerL,ZngE,TajD,FayH,bsfs,Omega,btree,Colless,path
45000,55000,50.0,5.333333333333333,0.9071391298157115,0.20860066616463374,-0.19555520718312389,-0.014054547468177808,0.04649461133119396,-0.014919872454466762,0.2007892463806279,0.3474294759437808,0.11155247813411075,3070058
45000,55000,50.0,4.571428571428571,0.196323401881908,-0.030123330241685835,0.22428951323856125,0.4991485660642443,0.15753716733122597,0.02219981626965195,-0.2054594845726495,0.17083259934039666,0.1112751052802073,3070059
45000,55000,50.0,3.2857142857142856,0.17627577757573973,0.6632777066920876,-0.6631769206783759,-0.3072539388981304,0.19855970778057047,0.0014950690738356903,-0.6264391238127698,-0.2321265150642525,0.1279869884461721,3070060
45000,55000,50.0,4.0,-0.018229173348153615,0.04138019326506985,0.19450061989218226,0.6060107874126405,0.11707868150099258,0.03889196144702145,1.3003017490078488,1.1128675339261904,0.08650557445200298,3070061
45000,55000,50.0,6.285714285714286,-0.6654394475693988,0.18865277047244366,-0.13922953611422692,0.043221406014770467,0.05118690367980924,0.019430652921630407,0.37937470129990236,0.23726915798995574,0.11997084548104953,3070062
45000,55000,50.0,4.0476190476190474,2.1321714585704528,0.6191005853736818,-0.7179320139748194,-0.5609128363893356,0.15272031938991396,-0.011760244580986071,-0.09136191843659812,-0.20577263425311815,0.14947562358276642,3070063
45000,55000,50.0,3.5714285714285716,1.0613891367950044,-0.84847419050563,0.504843072150125,-0.572459560578249,-1.3361458297146085,-0.048771057492123016,0.2031779995922872,0.06139585086976593,0.12484680380088539,3070064
45000,55000,50.0,2.3333333333333335,-0.18733794449198268,-0.05762013773761647,0.13525236354595663,0.2353625354805528,0.09805261105508252,0.008381959722604013,-0.4994580459833201,-1.0461785436056137,0.17594482237339376,3070065
45000,55000,50.0,4.857142857142857,0.0961881452352417,-0.6800691289209012,0.7210325602621408,0.4187459471403015,-0.6195465053005895,0.019632592328217964,-0.5664162994043368,-0.3981672230595069,0.1596891534391534,3070066
45000,55000,50.0,4.190476190476191,-0.32616840697760124,0.3724683617129766,-0.2771446565267218,0.06364632941854867,0.14790464739507517,0.02285380090676517,0.771845711703044,0.31119449498653473,0.11823728924676444,3070067
45000,55000,50.0,4.714285714285714,1.6145582249744077,0.21076896959520486,-0.21911127512257814,-0.13817114054900193,0.04286045560409718,0.001713790354348552,-0.4824246709914717,-0.248605469203476,0.12339987582334519,3070068
45000,55000,50.0,3.9523809523809526,-0.07726584746928647,-0.19107499953492382,0.08229916111229485,-0.23119040635678847,-0.030663177300159477,-0.010336341349222134,-0.3428585067357175,0.017013848644982513,0.12517546701220167,3070069
45000,55000,50.0,2.0476190476190474,1.8437118588016301,0.3516555523804074,-0.4411192299792469,-0.4193538476829743,0.30254578203525034,-0.024414809652630324,-0.11843258824521435,-0.7197648374561106,0.16367022999676056,3070070
45000,55000,50.0,3.5238095238095237,-0.6301125892900539,0.40388589740725483,-0.20078604669786995,0.355866126005745,0.23672468204479835,0.034591840142732144,1.2623131765067246,0.7490338335049797,0.10220481049562677,3070071
45000,55000,50.0,5.380952380952381,-0.9628546669596287,-0.010472478803043462,0.12643358643128266,0.3000371942658973,0.08082856216533466,0.023517128583950185,0.6572426077054877,0.6354700919250192,0.10041138337421132,3070072
45000,55000,50.0,4.809523809523809,-0.5693446271075533,0.20580452245878594,-0.02209944811473908,0.4010889590117842,0.21531188017477434,0.034194650713383096,1.0671482304493773,0.767321958434095,0.10772883983525378,3070073
45000,55000,50.0,4.857142857142857,-2.0023364789686537,-0.016843409791926136,0.15471331194346863,0.3825074881425971,0.09969765356434082,0.025673855678326345,0.3762876980430136,0.6349323405069577,0.09842349638268001,3070074
45000,55000,50.0,2.6666666666666665,-0.23444096989736282,0.13034995512150896,-0.10327961868207546,0.030210289863865918,0.24440970326160633,0.0013014694476274032,0.3621590325426972,0.22172178951982527,0.1295364971385379,3070075
45000,55000,50.0,3.4761904761904763,-0.5271465733303243,0.4255288045008461,-0.2392225766785332,0.3286710644492298,0.2869329568364695,0.024407273679142832,1.9166605582352152,0.5193457072148548,0.10939558363027746,3070076
45000,55000,50.0,4.142857142857143,-0.45234033101650173,0.257208578146169,-0.09305030867630577,0.3329129916867896,0.11376351047834728,0.026492367112329263,0.6044553475312762,0.39214068483812026,0.10605833603282579,3070077
45000,55000,50.0,6.285714285714286,-0.1890251498769906,0.07775059027128578,-0.17279614813389169,-0.2742550814556907,0.02458007911373025,-0.016092891840884183,0.23173615908237197,0.15894083099505427,0.13100473182470265,3070078
45000,55000,50.0,3.2857142857142856,-1.242561160920666,-0.16925910185920878,0.4487642538884139,0.8396970908364594,0.18798985501692647,0.039945691837201876,0.7495995663105912,-0.12019288513354462,0.13075580005244725,3070079
45000,55000,50.0,4.238095238095238,-0.7804293607129608,-0.4322297147509092,0.7300174938743174,0.9939432202977304,-0.07034184441293365,0.05139404551898934,0.4012882146564589,0.7478599292907941,0.09920769895259687,3070080
45000,55000,50.0,3.6666666666666665,0.09337675634304334,0.23039042137456445,-0.04777760266224923,0.3722984676864024,0.13753974900701743,0.031695960540617976,1.2588548757554943,1.0263202694461828,0.08446814855949934,3070081
45000,55000,50.0,6.095238095238095,-0.8977138832090139,-0.14235571876524422,0.48811594307501355,0.9361011630543333,0.08325395667599413,0.06816043524023721,1.008866174659252,0.9791000971960739,0.1010386297376093,3070082
45000,55000,50.0,5.619047619047619,0.2344933996583626,-0.16197372627009363,0.30157599430524146,0.4494315685127025,-0.0188860092777345,0.027428633732296617,-0.6846543556146873,-0.2522474683310688,0.13525537199006582,3070083
45000,55000,50.0,5.714285714285714,0.7445745528657811,0.11736881495672125,-0.005202172477816059,0.2554031131675754,0.05377018813776039,0.016320830967822924,0.15382734714203372,-0.0174710529628161,0.11476217471115427,3070084
45000,55000,50.0,4.428571428571429,-0.5137951896778837,0.08755289243329792,0.1079706822546114,0.47249142641769265,0.1293257538365834,0.03444217745992171,0.47211684249833735,0.5555694792232059,0.10073194810804137,3070085
45000,55000,50.0,5.142857142857143,1.5550496161737002,0.010167737896422923,-0.11132871313361455,-0.29085030904691395,-0.012350104854548077,-0.029319276220873863,-0.3176097602095558,-0.23202893164175994,0.1187979159917935,3070086
45000,55000,50.0,4.857142857142857,-0.40477615365867226,0.13547635250676443,-0.10456462437525117,0.035437372995382944,0.11168406426856256,-0.01287930879978602,0.1886592810572813,0.16959291448091451,0.12028466148364103,3070087
45000,55000,50.0,3.4761904761904763,-0.3909942654020804,0.37168906432965343,-0.32213737952620514,-0.04397262758158943,0.10718946914380323,0.0035412358719325455,0.4222002971551809,-0.21346623878839818,0.12097100745059927,3070088
45000,55000,50.0,3.238095238095238,0.1622915831785982,0.32450770689360137,-0.15172016670399174,0.3404872432232313,0.2023371257075138,0.019102943498619,0.3057167169291012,0.4962255970579738,0.10202442655066557,3070089
45000,55000,50.0,3.857142857142857,-0.13609998560098005,-0.01931756466005108,-0.23960424586913276,-0.697536451406198,-0.1441676714480397,-0.04013493828956213,0.12169758803555637,-0.10279952318168278,0.1210891102472735,3070090
45000,55000,50.0,5.333333333333333,1.6066774358916656,-0.027234634767075015,-0.08592966742794064,-0.29860707846103635,-0.03421277551620916,-0.018087302868898543,-0.5124072605137376,-0.1372830656420419,0.1398188640535579,3070091
45000,55000,50.0,2.619047619047619,-0.6461167326186874,-0.36741378646008627,0.5983103923946236,0.8446574076555464,0.019493288901027236,0.02763179357961811,0.960255852059241,0.6202898491655495,0.09384988122233016,3070092
45000,55000,50.0,4.476190476190476,1.6345426308907254,-0.13213576166351765,-0.10198048765805089,-0.5619892681804759,0.033722248716467576,-0.06945278561128194,0.217152418769147,-0.4849622892728804,0.1376295756397797,3070093
45000,55000,50.0,7.190476190476191,-0.5504026705093242,-0.898365633133041,0.5062868109654513,-0.6176660897367222,-0.2712119209222106,-0.07960811926476387,-1.259459284386897,-0.955145282425176,0.18511904761904757,3070094
45000,55000,50.0,3.238095238095238,0.8390399173685229,0.1168072205385095,-0.08349425332096386,0.032980282530256394,0.09388469455344406,0.007114242884726028,-1.4682504181566511,-0.5852238305449614,0.14339164237123417,3070095
45000,55000,50.0,2.7142857142857144,0.4991298730984398,0.5138036718606316,-0.4300083391917279,-0.010417753413913978,0.23561189619510517,0.010133213252763824,1.4695754851651064,0.8367795075912351,0.10220683511499835,3070096
45000,55000,50.0,2.7142857142857144,-1.019711847396413,-0.0034771377619577603,0.012610894020959478,0.026984057908339864,0.07911357214431673,0.0004411002089819375,0.39663075801787495,-0.26241423478858494,0.13755938883489902,3070097
45000,55000,50.0,3.0476190476190474,-0.5364541010794426,0.21215539933962757,-0.1648716109399764,0.02502330557695815,0.0786326212857861,0.012712583930636576,1.2194958499064155,1.545594940902247,0.07939207429003342,3070098
45000,55000,50.0,6.095238095238095,-0.48135929193314114,-0.49896502278563937,0.7537244672532145,0.8804321773788982,-0.020931612819344633,0.04860359799623545,0.6780502995121965,0.03376976368409775,0.12319066515495083,3070099
45000,55000,50.0,5.190476190476191,-0.017650083835970606,-0.2709863661146565,0.3427789867794587,0.3103060786635246,-0.012905651680048995,0.013504899664415667,-0.0138549314443049,0.11658046907808363,0.11694924568466838,3070100
45000,55000,50.0,3.380952380952381,1.407375710026907,0.42995546583354866,-0.3963633037526926,-0.11260774319688467,0.14515858637238133,0.004319701030156964,-0.0008883650749811477,0.1990429090453897,0.12424481697440876,3070101
45000,55000,50.0,6.0476190476190474,-1.0499559077795062,-0.6035342993877907,0.6028479678834964,0.25663064962196025,-0.18566051867876904,0.009290769988720395,0.4645830511185532,0.2835549410857263,0.1255790411402656,3070102
45000,55000,50.0,5.619047619047619,-0.8936165708490529,0.40568504191016735,-0.27822067105682996,0.16957601564932986,0.11302350990126372,0.02895039285836236,0.7497443655822795,0.8197147963240949,0.09777494331065756,3070103
45000,55000,50.0,7.619047619047619,0.3019644228469869,-0.5113401321504896,0.5083029393112609,0.19494659505595668,-0.07246761706131649,0.004528640168588651,-0.8061891410890157,-0.8762558291127608,0.18109050498506277,3070104
45000,55000,50.0,3.7142857142857144,0.17665930107100886,0.2928455961529681,-0.23278470017206748,0.023613881773934427,0.15599145782892251,0.010478855530896003,0.23045947050724283,0.3616848955628032,0.10717660079904973,3070105
45000,55000,50.0,3.9523809523809526,1.2373909353019599,0.36613062395109963,-0.3805381886160819,-0.19724153264685065,0.17027385574773943,-0.003791539087527867,0.5938576314362871,0.4391546044761404,0.11327407947305905,3070106
45000,55000,50.0,6.095238095238095,-1.1729900322368476,0.21863542921200038,0.10555253995907178,0.7556458762964989,0.13565586464597826,0.06024426130973507,0.8056710266533615,0.2999079068273559,0.10061615916207749,3070107
45000,55000,50.0,4.666666666666667,-0.20785687445814718,-0.28310645745965196,0.18524082164954436,-0.11128475455071402,-0.09440880801801912,-0.013389234000004085,-0.3509661682340217,-0.2956278267702399,0.14272804926959443,3070108
45000,55000,50.0,6.714285714285714,0.06037704945234636,-0.7511972598127588,0.6062879839440972,-0.04903730846287176,-0.16744194558286243,-0.022522027035458952,-0.4682441140654604,-0.05530092974232531,0.1371931255495395,3070109
45000,55000,50.0,3.0,-0.6506331630847277,0.5777800875623663,-0.5211342517919485,-0.12440348217483133,0.3030424721973957,0.012967939567160683,1.1641024229027728,0.47764753684197875,0.11590945902170387,3070110
45000,55000,50.0,3.857142857142857,-0.7551468905358386,-0.18779397357863054,0.18593566992171578,0.07963470244004502,-0.0152303745640158,0.006387833255282403,0.10420387450166808,0.3971636116648011,0.10172902494331063,3070111
45000,55000,50.0,2.761904761904762,-0.49935723829365647,0.43127549770714646,-0.4347626256537539,-0.22095758481796662,0.19039421842343734,0.004235893089044282,-0.0863282002761289,0.29959026266905164,0.10463184706989367,3070112
45000,55000,50.0,4.0,0.802264047355221,0.4931888599469545,-0.4055017139954912,-0.002182687598313706,0.148704471565835,0.01617584764270397,0.4439324903047338,0.15017109748569787,0.10718807364215521,3070113
45000,55000,50.0,2.857142857142857,0.08523358214664496,0.5213022701948576,-0.38443086940811944,0.14474422591874933,0.3586798175673227,0.016170050784354392,1.3997216338589504,1.1601783899305753,0.08461964150739656,3070114
45000,55000,50.0,5.380952380952381,0.9773466525584175,-0.1650018038563428,-0.012254703688219829,-0.38868197977845,-0.07078458965746587,-0.04198776703489383,-1.7094629347570702,-0.901653904777643,0.17230070032548164,3070115
45000,55000,50.0,5.190476190476191,-0.7633405543975789,0.051701228749000586,0.33880861600608364,1.0116895369970347,0.03904557986536802,0.06671729609946118,0.09005105582123843,0.05901329035566668,0.12152522290095173,3070116
45000,55000,50.0,6.428571428571429,0.12892471814454604,0.21919475053506826,0.021209086880823586,0.5178515517002441,0.15624929022591377,0.04069343819646428,-0.40381159189451926,0.18624695605440791,0.11269233884029797,3070117
45000,55000,50.0,2.2857142857142856,-0.32803216704878707,0.22800067197359586,-0.23098378259338692,-0.10805817529288288,0.23570696467496569,-0.0007510528010601633,0.2848501461613764,0.42046198920414063,0.1008300939423388,3070118
45000,55000,50.0,2.9047619047619047,1.523991061168298,0.6256236306174763,-0.7362717325545827,-0.6197198503945001,0.18742881101360756,-0.011369765552880379,0.598745897339729,0.07346986774843356,0.12286740092862537,3070119
45000,55000,50.0,2.857142857142857,1.1967607721347289,0.287120720224734,-0.4462605245487086,-0.5893926143988105,0.04517175156890276,-0.016236106029145058,-0.3283229969956463,-0.5425992457727944,0.16105847100745058,3070120
45000,55000,50.0,3.5238095238095237,-0.08836692805207999,0.0005650602189450626,0.26639252912940203,0.7102885437343329,0.1032522124579781,0.0395904911683367,-0.12920115502532253,-0.17619543500540166,0.12253835207552405,3070121
45000,55000,50.0,3.8095238095238093,1.9757435802787815,-0.13697529891583288,-0.024951999919690847,-0.4025306614908386,-0.06909575386583552,-0.021325786579537966,0.21019694947268688,0.6580045599276119,0.10485648340969037,3070122
45000,55000,50.0,6.0476190476190474,-0.6697954637912741,-0.3309319364300684,0.3419584983458409,0.1591482249788468,-0.0670280063835673,0.007647950428222351,-0.4210025478929546,-0.24687237816613583,0.13587490551776263,3070123
45000,55000,50.0,3.1904761904761907,0.9072192747859231,-0.188808635881285,-0.0005548389260800924,-0.4387203077801275,-0.029392524897397094,-0.03342513797288611,-0.21700329115200165,-0.44137287381096485,0.15007828528236689,3070124
45000,55000,50.0,5.285714285714286,-0.2556959980484247,-0.3469177125779245,0.47837382575593895,0.4646072706793897,-0.43787758798837856,0.03121578676789887,1.0921205523904502,0.6068727395271789,0.10107102364755419,3070125
45000,55000,50.0,4.714285714285714,-0.4199605132913918,0.49347669190435617,-0.44593489858164725,-0.0957031631790562,0.12727934518911485,0.014396755623119362,0.3049310730844051,0.29092423495996966,0.10268503092847112,3070126
45000,55000,50.0,4.666666666666667,-0.7444542354436433,0.22181832898391632,-0.19267831698060256,-0.012407967191867411,0.11027145239261187,0.005139553598659107,0.46422377631088,-0.0408181438055785,0.11314247921390773,3070127
45000,55000,50.0,5.571428571428571,-0.268081401305163,0.15599773750107718,0.13064096434006758,0.6903605022717944,0.11776828377239583,0.048191073138301045,0.8173898711966902,0.14443295095029912,0.12596169420149006,3070128
45000,55000,50.0,6.428571428571429,0.13620549059750225,-0.006252367856614985,0.1906997655624773,0.47951967811881185,0.049299683119667946,0.03885984666929204,0.43823851222164445,0.19670382011898363,0.12209997377635858,3070129
