"scenario","file","tree_index","left","right","mid","distance"
"s=0.001F=0.25","r3100001",136,63631,63850,63740.5,812.671143728563
"s=0.001F=0.25","r3100001",137,63850,64034,63942,848.160624513755
"s=0.001F=0.25","r3100001",138,64034,64970,64502,854.191358446416
"s=0.001F=0.25","r3100001",139,64970,66448,65709,954.093192388076
"s=0.001F=0.25","r3100001",140,66448,66892,66670,942.667306566934
"s=0.001F=0.25","r3100001",141,66892,67574,67233,938.954153698463
"s=0.001F=0.25","r3100001",142,67574,67714,67644,975.246331096689
"s=0.001F=0.25","r3100001",143,67714,67985,67849.5,1059.24633109669
"s=0.001F=0.25","r3100001",144,67985,68950,68467.5,1112.25465909341
"s=0.001F=0.25","r3100001",145,68950,69470,69210,1112.25465909341
"s=0.001F=0.25","r3100001",146,69470,69503,69486.5,1112.25465909341
"s=0.001F=0.25","r3100001",147,69503,69681,69592,1112.25465909341
"s=0.001F=0.25","r3100001",148,69681,70145,69913,1105.68527062729
"s=0.001F=0.25","r3100001",149,70145,70712,70428.5,1105.68527062729
"s=0.001F=0.25","r3100001",150,70712,71460,71086,1149.06530242698
"s=0.001F=0.25","r3100001",151,71460,71681,71570.5,1145.30265085349
"s=0.001F=0.25","r3100001",152,71681,71952,71816.5,1145.30265085349
"s=0.001F=0.25","r3100001",153,71952,72015,71983.5,1145.30265085349
"s=0.001F=0.25","r3100001",154,72015,72386,72200.5,1145.30265085349
"s=0.001F=0.25","r3100001",155,72386,72672,72529,1145.30265085349
"s=0.001F=0.25","r3100001",156,72672,72709,72690.5,1170.89070241298
"s=0.001F=0.25","r3100001",157,72709,72750,72729.5,1167.52670757292
"s=0.001F=0.25","r3100001",158,72750,75196,73973,1167.52670757292
"s=0.001F=0.25","r3100001",159,75196,76300,75748,1111.59504744953
"s=0.001F=0.25","r3100001",160,76300,77845,77072.5,1111.5954600854
"s=0.001F=0.25","r3100001",161,77845,79398,78621.5,1155.26943798562
"s=0.001F=0.25","r3100001",162,79398,79997,79697.5,1041.73601387986
"s=0.001F=0.25","r3100001",163,79997,80812,80404.5,996.522934090659
"s=0.001F=0.25","r3100001",164,80812,81021,80916.5,857.740978310217
"s=0.001F=0.25","r3100001",165,81021,81760,81390.5,876.264308356916
"s=0.001F=0.25","r3100001",166,81760,82763,82261.5,975.342807171928
"s=0.001F=0.25","r3100001",167,82763,83507,83135,1084.14719360806
"s=0.001F=0.25","r3100001",168,83507,83592,83549.5,1075.76460479395
"s=0.001F=0.25","r3100001",169,83592,83674,83633,1067.89275079249
"s=0.001F=0.25","r3100001",170,83674,84177,83925.5,1060.71093357066
"s=0.001F=0.25","r3100001",171,84177,84219,84198,1098.29032697673
"s=0.001F=0.25","r3100001",172,84219,85117,84668,1098.29032697673
"s=0.001F=0.25","r3100001",173,85117,85376,85246.5,1098.29032697673
"s=0.001F=0.25","r3100001",174,85376,85879,85627.5,1098.29032697673
"s=0.001F=0.25","r3100001",175,85879,86229,86054,1232.18399268007
"s=0.001F=0.25","r3100001",176,86229,86579,86404,1224.13760442396
"s=0.001F=0.25","r3100001",177,86579,86783,86681,1234.24052747473
"s=0.001F=0.25","r3100001",178,86783,86978,86880.5,1114.94623089769
"s=0.001F=0.25","r3100001",179,86978,87128,87053,1117.8580601794
